timestamp,nav_usd
2026-03-01 00:00:00+00:00,100000.0
2026-03-01 01:00:00+00:00,100000.0
2026-03-01 02:00:00+00:00,100000.0
2026-03-01 03:00:00+00:00,99835.06903709016
2026-03-01 04:00:00+00:00,99821.5239167246
2026-03-01 05:00:00+00:00,99963.747680563
2026-03-01 06:00:00+00:00,100045.01840275637
2026-03-01 07:00:00+00:00,100180.46960641199
2026-03-01 08:00:00+00:00,99970.52024074578
2026-03-01 09:00:00+00:00,99875.34394252172
2026-03-01 10:00:00+00:00,99846.00634273764
2026-03-01 11:00:00+00:00,99787.09619770445
2026-03-01 12:00:00+00:00,99631.30243040103
2026-03-01 13:00:00+00:00,100147.37868053018
2026-03-01 14:00:00+00:00,100019.6330077773
2026-03-01 15:00:00+00:00,100030.48860054414
2026-03-01 16:00:00+00:00,99684.04816597
2026-03-01 17:00:00+00:00,99450.39537468308
2026-03-01 18:00:00+00:00,99666.36401696451
2026-03-01 19:00:00+00:00,99303.35493079886
2026-03-01 20:00:00+00:00,98695.80797940535
2026-03-01 21:00:00+00:00,98837.41604894152
2026-03-01 22:00:00+00:00,98869.57287975123
2026-03-01 23:00:00+00:00,99076.58244751896
2026-03-02 00:00:00+00:00,99300.09694036821
2026-03-02 01:00:00+00:00,99419.8606881662
2026-03-02 02:00:00+00:00,99422.95364586075
2026-03-02 03:00:00+00:00,99637.42231414308
2026-03-02 04:00:00+00:00,99575.23516854312
2026-03-02 05:00:00+00:00,99630.70242231851
2026-03-02 06:00:00+00:00,99675.3979815398
2026-03-02 07:00:00+00:00,99544.51311115801
2026-03-02 08:00:00+00:00,99485.88309684099
2026-03-02 09:00:00+00:00,99443.89340915137
2026-03-02 10:00:00+00:00,99503.33824474752
2026-03-02 11:00:00+00:00,99622.26499497672
2026-03-02 12:00:00+00:00,99735.54083799606
2026-03-02 13:00:00+00:00,99722.6140171084
2026-03-02 14:00:00+00:00,100469.26699489978
2026-03-02 15:00:00+00:00,100886.8792937223
2026-03-02 16:00:00+00:00,101033.4514648068
2026-03-02 17:00:00+00:00,100785.5336187289
2026-03-02 18:00:00+00:00,100983.78277734699
2026-03-02 19:00:00+00:00,101101.81684710635
2026-03-02 20:00:00+00:00,100916.20143362961
2026-03-02 21:00:00+00:00,101398.98867344134
2026-03-02 22:00:00+00:00,101678.52121753362
2026-03-02 23:00:00+00:00,101008.79716592364
2026-03-03 00:00:00+00:00,101154.6751345584
2026-03-03 01:00:00+00:00,101392.27292215088
2026-03-03 02:00:00+00:00,101197.79642690929
2026-03-03 03:00:00+00:00,101720.5094727595
2026-03-03 04:00:00+00:00,101478.3241946781
2026-03-03 05:00:00+00:00,100745.89266701657
2026-03-03 06:00:00+00:00,100842.93469937611
2026-03-03 07:00:00+00:00,100724.53549170567
2026-03-03 08:00:00+00:00,100350.80061235522
2026-03-03 09:00:00+00:00,100038.25004774472
2026-03-03 10:00:00+00:00,100007.2168203918
2026-03-03 11:00:00+00:00,99918.4997409988
2026-03-03 12:00:00+00:00,100197.26364323546
2026-03-03 13:00:00+00:00,99984.61832919053
2026-03-03 14:00:00+00:00,100094.93921991391
2026-03-03 15:00:00+00:00,100046.12918097543
2026-03-03 16:00:00+00:00,100288.47206008069
2026-03-03 17:00:00+00:00,100644.19479734996
2026-03-03 18:00:00+00:00,100901.09257578914
2026-03-03 19:00:00+00:00,100945.08819519986
2026-03-03 20:00:00+00:00,101258.79184238176
2026-03-03 21:00:00+00:00,101055.67236093419
2026-03-03 22:00:00+00:00,101574.66155764932
2026-03-03 23:00:00+00:00,101443.8508007608
2026-03-04 00:00:00+00:00,101496.69344278413
2026-03-04 01:00:00+00:00,101893.48065043599
2026-03-04 02:00:00+00:00,102245.06221185805
2026-03-04 03:00:00+00:00,102328.98083498789
2026-03-04 04:00:00+00:00,102343.9152395229
2026-03-04 05:00:00+00:00,102656.2446711578
