timestamp,open,high,low,close,volume,quote_volume,pair,binance_symbol,interval,source
2025-11-01 00:00:00+00:00,2.942,2.959,2.936,2.957,40108.66,118153.32054,ICP/USD,ICPUSDT,1h,binance
2025-11-01 01:00:00+00:00,2.956,2.978,2.954,2.954,67064.66,198887.44302,ICP/USD,ICPUSDT,1h,binance
2025-11-01 02:00:00+00:00,2.954,3.009,2.942,3.003,141364.11,419886.93357,ICP/USD,ICPUSDT,1h,binance
2025-11-01 03:00:00+00:00,3.005,3.06,3.001,3.04,233111.81,707876.25121,ICP/USD,ICPUSDT,1h,binance
2025-11-01 04:00:00+00:00,3.04,3.072,3.029,3.072,99212.75,303241.59997,ICP/USD,ICPUSDT,1h,binance
2025-11-01 05:00:00+00:00,3.072,3.073,3.022,3.025,65706.91,199970.29021,ICP/USD,ICPUSDT,1h,binance
2025-11-01 06:00:00+00:00,3.025,3.06,3.025,3.059,67377.22,205204.23079,ICP/USD,ICPUSDT,1h,binance
2025-11-01 07:00:00+00:00,3.059,3.131,3.053,3.13,185888.91,575760.82017,ICP/USD,ICPUSDT,1h,binance
2025-11-01 08:00:00+00:00,3.13,3.165,3.117,3.161,254877.41,799685.37005,ICP/USD,ICPUSDT,1h,binance
2025-11-01 09:00:00+00:00,3.162,3.298,3.15,3.29,870805.89,2815531.3977,ICP/USD,ICPUSDT,1h,binance
2025-11-01 10:00:00+00:00,3.289,3.405,3.256,3.403,1019320.09,3403462.02645,ICP/USD,ICPUSDT,1h,binance
2025-11-01 11:00:00+00:00,3.403,3.575,3.396,3.448,1632310.17,5686491.76109,ICP/USD,ICPUSDT,1h,binance
2025-11-01 12:00:00+00:00,3.45,3.599,3.378,3.58,923416.51,3195726.51228,ICP/USD,ICPUSDT,1h,binance
2025-11-01 13:00:00+00:00,3.58,3.7,3.497,3.52,1583159.6,5683136.40757,ICP/USD,ICPUSDT,1h,binance
2025-11-01 14:00:00+00:00,3.52,3.532,3.386,3.41,832640.69,2867048.5312,ICP/USD,ICPUSDT,1h,binance
2025-11-01 15:00:00+00:00,3.409,3.524,3.361,3.456,688631.46,2374375.566,ICP/USD,ICPUSDT,1h,binance
2025-11-01 16:00:00+00:00,3.457,3.457,3.339,3.403,707262.71,2400290.18082,ICP/USD,ICPUSDT,1h,binance
2025-11-01 17:00:00+00:00,3.401,3.429,3.376,3.402,344127.67,1170819.76197,ICP/USD,ICPUSDT,1h,binance
2025-11-01 18:00:00+00:00,3.401,3.477,3.397,3.474,188231.11,647152.64411,ICP/USD,ICPUSDT,1h,binance
2025-11-01 19:00:00+00:00,3.473,3.5,3.448,3.485,171082.37,594342.2652,ICP/USD,ICPUSDT,1h,binance
2025-11-01 20:00:00+00:00,3.485,3.51,3.427,3.431,164286.95,569366.95006,ICP/USD,ICPUSDT,1h,binance
2025-11-01 21:00:00+00:00,3.432,3.462,3.404,3.406,109101.92,373830.58148,ICP/USD,ICPUSDT,1h,binance
2025-11-01 22:00:00+00:00,3.406,3.429,3.391,3.416,184625.11,629302.91166,ICP/USD,ICPUSDT,1h,binance
2025-11-01 23:00:00+00:00,3.417,3.456,3.388,3.442,221450.62,757659.04171,ICP/USD,ICPUSDT,1h,binance
2025-11-02 00:00:00+00:00,3.443,3.448,3.389,3.445,239779.61,820624.86671,ICP/USD,ICPUSDT,1h,binance
2025-11-02 01:00:00+00:00,3.446,3.48,3.395,3.401,376112.26,1293952.90471,ICP/USD,ICPUSDT,1h,binance
2025-11-02 02:00:00+00:00,3.401,3.497,3.396,3.466,214529.08,737579.28389,ICP/USD,ICPUSDT,1h,binance
2025-11-02 03:00:00+00:00,3.466,3.527,3.456,3.487,663145.88,2317957.0291,ICP/USD,ICPUSDT,1h,binance
