symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,holding_days,sector,side,closed_at_end
NIFTYBEES,2020-01-01,2020-02-03,129.14999389648438,127.16999816894531,-0.01533097809610473,33,Other,LONG,
CGPOWER,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Capital Goods,LONG,
COCHINSHIP,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Defence,LONG,
PSUBNKBEES,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Other,LONG,
RVNL,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Railways,LONG,
NHPC,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Utilities,LONG,
ASIANPAINT,2020-01-01,2020-02-10,0.0,1767.708984375,0.0,40,Consumer Disc.,LONG,
JIOFIN,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Financials,LONG,
SBILIFE,2020-01-01,2020-02-10,0.0,937.1857299804688,0.0,40,Financials,LONG,
OILIETF,2020-01-01,2020-02-10,0.0,0.0,0.0,40,Other,LONG,
WIPRO,2020-01-01,2020-02-10,0.0,112.43981170654297,0.0,40,IT,LONG,
M&M,2020-01-01,2020-02-10,0.0,540.6004028320312,0.0,40,Auto,LONG,
AXISBANK,2020-01-01,2020-02-10,0.0,745.0391845703125,0.0,40,Financials,LONG,
TCS,2020-01-01,2020-02-10,0.0,1843.559326171875,0.0,40,IT,LONG,
MOTHERSON,2020-01-01,2020-02-10,0.0,33.99151611328125,0.0,40,Auto,LONG,
JUNIORBEES,2020-01-01,2020-02-10,0.0,300.7699890136719,0.0,40,Other,LONG,
GRASIM,2020-01-01,2020-02-10,0.0,760.4801635742188,0.0,40,Cement,LONG,
GOLDBEES,2020-01-01,2020-02-17,0.0,35.849998474121094,0.0,47,Other,LONG,
BPCL,2020-01-01,2020-02-17,0.0,152.776123046875,0.0,47,Energy,LONG,
DABUR,2020-01-01,2020-02-17,0.0,476.800537109375,0.0,47,FMCG,LONG,
LIQUIDBEES,2020-01-01,2020-02-17,0.0,810.5357666015625,0.0,47,Other,LONG,
TATACONSUM,2020-02-17,2020-02-24,379.0798645019531,363.41619873046875,-0.041320226259086046,7,FMCG,LONG,
VBL,2020-02-17,2020-02-24,71.70105743408203,71.66605377197266,-0.0004881889244319204,7,FMCG,LONG,
FORTIS,2020-02-10,2020-02-24,162.6254425048828,155.32147216796875,-0.04491283912537092,14,Healthcare,LONG,
BHARTIARTL,2020-02-17,2020-02-24,540.09228515625,521.5474853515625,-0.03433635383131317,7,Telecom,LONG,
ASTRAL,2020-02-17,2020-02-24,666.5711669921875,665.3460693359375,-0.0018379097640512931,7,Capital Goods,LONG,
TATAELXSI,2020-02-10,2020-02-24,966.068359375,934.1005249023438,-0.03309065467513905,14,IT,LONG,
KOTAKBANK,2020-02-24,2020-03-02,335.78717041015625,322.7217712402344,-0.038909762853544416,7,Financials,LONG,
DRREDDY,2020-02-17,2020-03-02,636.3117065429688,563.6738891601562,-0.11415445706232252,14,Pharma,LONG,
ADANIENT,2020-02-17,2020-03-02,253.73023986816406,216.58448791503906,-0.1463986002315908,14,Industrials,LONG,
TRENT,2020-02-10,2020-03-02,657.9208374023438,732.0493774414062,0.11267091088305214,21,Retail,LONG,
DMART,2020-02-10,2020-03-02,2287.199951171875,2323.949951171875,0.01606768135036507,21,Retail,LONG,
PIDILITIND,2020-02-17,2020-03-02,769.454345703125,735.3152465820312,-0.04436793334359235,14,Chemicals,LONG,
APOLLOHOSP,2020-02-24,2020-03-02,1771.356689453125,1710.6072998046875,-0.03429540194256009,7,Healthcare,LONG,
BAJFINANCE,2020-02-17,2020-03-02,467.32861328125,436.4551086425781,-0.06606380127657929,14,Financials,LONG,
NIFTYBEES,2020-02-10,2020-03-02,128.19000244140625,119.29000091552734,-0.06942820310770303,21,Other,LONG,
POLYCAB,2020-02-24,2020-03-02,1099.25341796875,1026.42724609375,-0.06625057578585603,7,Capital Goods,LONG,
DIVISLAB,2020-02-17,2020-03-02,2066.71630859375,2043.819580078125,-0.011078796069115326,14,Pharma,LONG,
SHRIRAMFIN,2020-02-17,2020-03-02,227.24598693847656,211.32955932617188,-0.07004052228483937,14,Financials,LONG,
DEEPAKNTR,2020-02-17,2020-03-02,447.7030029296875,449.6988220214844,0.004457908655373322,14,Chemicals,LONG,
IRCTC,2020-02-10,2020-03-02,287.1266784667969,332.5399169921875,0.1581644686167405,21,Railways,LONG,
SRF,2020-02-17,2020-03-02,821.7633056640625,763.1337890625,-0.07134599001616937,14,Chemicals,LONG,
TITAN,2020-02-17,2020-03-02,1268.7568359375,1230.550537109375,-0.030113176730113045,14,Consumer Disc.,LONG,
NESTLEIND,2020-02-17,2020-03-02,764.2880249023438,737.2984008789062,-0.0353134199988101,14,FMCG,LONG,
JSWSTEEL,2020-02-24,2020-03-02,263.96368408203125,220.7815399169922,-0.16359123155600253,7,Metals,LONG,
JIOFIN,2020-03-02,2020-05-04,0.0,0.0,0.0,63,Financials,LONG,
WIPRO,2020-03-02,2020-05-04,102.06925964355469,88.01141357421875,-0.13772850041656637,63,IT,LONG,
AXISBANK,2020-03-02,2020-05-04,694.4005737304688,443.05010986328125,-0.361967534843583,63,Financials,LONG,
LIQUIDBEES,2020-03-02,2020-05-04,812.1123657226562,814.7728881835938,0.0032760521489783034,63,Other,LONG,
TCS,2020-03-02,2020-05-04,1725.864501953125,1750.9034423828125,0.014508056919504186,63,IT,LONG,
SBILIFE,2020-03-02,2020-05-04,880.8933715820312,719.0894775390625,-0.18368158878568785,63,Financials,LONG,
DRREDDY,2020-05-04,2020-05-11,758.0164184570312,767.2019653320312,0.012117873243032706,7,Pharma,LONG,
TECHM,2020-05-04,2020-05-11,437.8193664550781,429.76422119140625,-0.018398330180988798,7,IT,LONG,
CIPLA,2020-05-04,2020-05-11,567.9024658203125,570.1177368164062,0.0039007948185150187,7,Pharma,LONG,
DEEPAKNTR,2020-05-04,2020-05-11,497.5570068359375,522.6240844726562,0.05038031279295052,7,Chemicals,LONG,
ICICIBANK,2020-05-04,2020-05-11,367.6763610839844,326.6192321777344,-0.11166649056579347,7,Financials,LONG,
CHOLAFIN,2020-05-04,2020-05-11,157.36004638671875,142.2112274169922,-0.09626852125156171,7,Financials,LONG,
HINDUNILVR,2020-01-01,2020-10-12,0.0,1954.978271484375,0.0,285,FMCG,LONG,
DABUR,2020-02-24,2020-10-12,476.84759521484375,490.6065979003906,0.02885408844171211,231,FMCG,LONG,
BPCL,2020-03-02,2020-10-12,136.7113037109375,116.68318176269531,-0.14649938523437434,224,Energy,LONG,
AXISBANK,2020-05-11,2020-10-12,380.4613952636719,466.1038513183594,0.22510156646861512,154,Financials,LONG,
JUNIORBEES,2020-03-02,2020-10-12,276.7099914550781,286.6499938964844,0.03592209442505778,224,Other,LONG,
CGPOWER,2020-03-02,2020-10-12,0.0,0.0,0.0,224,Capital Goods,LONG,
PSUBNKBEES,2020-03-02,2020-10-12,0.0,0.0,0.0,224,Other,LONG,
NHPC,2020-03-02,2020-10-12,0.0,0.0,0.0,224,Utilities,LONG,
LIQUIDBEES,2020-05-11,2020-10-12,814.7728881835938,822.5396118164062,0.009532378587273849,154,Other,LONG,
ASIANPAINT,2020-02-24,2020-10-12,1752.064208984375,1959.783447265625,0.11855686407843424,231,Consumer Disc.,LONG,
GOLDBEES,2020-03-02,2020-10-12,37.369998931884766,44.400001525878906,0.1881188866718435,224,Other,LONG,
JIOFIN,2020-05-11,2020-10-12,0.0,0.0,0.0,154,Financials,LONG,
OILIETF,2020-03-02,2020-10-12,0.0,0.0,0.0,224,Other,LONG,
M&M,2020-03-02,2020-10-12,434.16168212890625,604.0706787109375,0.3913495906614435,224,Auto,LONG,
RVNL,2020-03-02,2020-10-12,0.0,0.0,0.0,224,Railways,LONG,
TCS,2020-05-11,2020-10-12,1645.6900634765625,2457.62451171875,0.49337020758754235,154,IT,LONG,
SBILIFE,2020-05-11,2020-10-12,751.93505859375,797.2955322265625,0.06032498832764155,154,Financials,LONG,
GODREJPROP,2020-02-03,2020-10-12,1080.300048828125,912.75,-0.15509584490890094,252,Real Estate,LONG,
COCHINSHIP,2020-03-02,2020-10-12,0.0,0.0,0.0,224,Defence,LONG,
ADANIENT,2020-10-12,2020-10-19,312.2415771484375,306.2560729980469,-0.019169465530675223,7,Industrials,LONG,
TRENT,2020-10-12,2020-10-19,675.8988037109375,659.3370361328125,-0.02450332429528601,7,Retail,LONG,
APOLLOHOSP,2020-10-12,2020-10-19,2247.71142578125,2182.02001953125,-0.02922590751487031,7,Healthcare,LONG,
INDIGO,2020-10-12,2020-10-19,1364.8934326171875,1327.4068603515625,-0.027464834520995796,7,Aviation,LONG,
COFORGE,2020-10-12,2020-10-19,463.0898132324219,483.8837585449219,0.044902618710948916,7,IT,LONG,
BAJFINANCE,2020-10-12,2020-10-19,325.0093078613281,316.5312194824219,-0.02608567869854239,7,Financials,LONG,
HDFCBANK,2020-10-12,2020-10-19,584.1942749023438,567.9974975585938,-0.027724984717553913,7,Financials,LONG,
HCLTECH,2020-10-12,2020-10-19,693.5899047851562,670.4093627929688,-0.03342110638038742,7,IT,LONG,
CHOLAFIN,2020-10-12,2020-10-19,250.4240264892578,234.14028930664062,-0.0650246600172596,7,Financials,LONG,
DRREDDY,2020-10-12,2020-10-19,998.7103271484375,984.668701171875,-0.014059758465354788,7,Pharma,LONG,
NIFTYBEES,2020-10-12,2020-10-19,126.98999786376953,125.62000274658203,-0.010788212774498818,7,Other,LONG,
ITBEES,2020-10-12,2020-10-19,21.93000030517578,21.639999389648438,-0.013223935772536222,7,Other,LONG,
RELIANCE,2020-10-12,2020-10-19,1012.716064453125,986.5757446289062,-0.025812091603715892,7,Energy,LONG,
DIXON,2020-10-12,2020-10-19,1694.3773193359375,1848.3118896484375,0.0908502306752017,7,Capital Goods,LONG,
DEEPAKNTR,2020-10-12,2020-10-19,750.48876953125,706.3019409179688,-0.05887740151112464,7,Chemicals,LONG,
TITAN,2020-10-12,2020-10-19,1235.97607421875,1204.4168701171875,-0.025533830921048217,7,Consumer Disc.,LONG,
PERSISTENT,2020-10-12,2020-10-19,623.5134887695312,620.2372436523438,-0.005254489559885833,7,IT,LONG,
TATAELXSI,2020-10-12,2020-10-19,1330.531982421875,1440.1011962890625,0.08234992868622837,7,IT,LONG,
JSWSTEEL,2020-10-12,2020-10-19,276.4132080078125,294.4463195800781,0.06523968844410621,7,Metals,LONG,
BPCL,2020-10-19,2020-12-07,114.97521209716797,132.6805877685547,0.15399298116904991,49,Energy,LONG,
