date,nav,dd,n_positions,regime
2020-01-01,998540.182829739,0.001459817170261056,22,0
2020-01-02,1001582.7871833014,0.0,22,0
2020-01-03,1001929.7036266032,0.0,22,0
2020-01-06,994843.5515052573,0.00707250428417963,22,0
2020-01-07,995971.4888402314,0.005946739341897275,22,0
2020-01-08,999092.8809672915,0.0028313589756282145,22,0
2020-01-09,1003179.2800605992,0.0,22,0
2020-01-10,1004023.2947824328,0.0,22,0
2020-01-13,1006315.2696500778,0.0,22,0
2020-01-14,1008621.3931667438,0.0,22,0
2020-01-15,1009858.4948627884,0.0,22,0
2020-01-16,1009968.8778192229,0.0,22,0
2020-01-17,1009343.1345182098,0.0006195669141450738,22,0
2020-01-20,1006161.1019178006,0.00377019132475072,22,0
2020-01-21,1003279.6127918981,0.006623238769266428,22,0
2020-01-22,1003342.1036974519,0.006561364678959077,22,0
2020-01-23,1008564.200045274,0.0013908129297824784,22,0
2020-01-24,1014247.397605463,0.0,22,0
2020-01-27,1011915.3930908643,0.0022992462392354995,22,0
2020-01-28,1010111.2437376949,0.004078052236104496,22,0
2020-01-29,1012568.9701774998,0.0016548501203215676,22,0
2020-01-30,1006565.2414983326,0.007574242857578205,22,0
2020-01-31,1001723.3446281338,0.012348124340173095,22,0
2020-02-03,998102.0999171555,0.01591850048264854,22,3
2020-02-04,1006843.7402924064,0.007299656208668552,22,3
2020-02-05,1013742.7659543703,0.0004975429587339059,22,3
2020-02-06,1015590.7102830482,0.0,22,3
2020-02-07,1015516.5167722115,7.305453868912492e-05,22,3
2020-02-10,1028693.0921182425,0.0,12,2
2020-02-11,1013422.4301570674,0.014844721013660578,12,2
2020-02-12,1018659.3447041897,0.009753878480307237,12,2
2020-02-13,1044902.0858948344,0.0,12,2
2020-02-14,1032885.095655788,0.011500589769380424,12,2
2020-02-17,1019895.9507104075,0.023931558298127167,22,0
2020-02-18,1023100.683377293,0.020864541100873584,22,0
2020-02-19,1045346.3039789142,0.0,22,0
2020-02-20,1052946.7528495076,0.0,22,0
2020-02-24,1034349.254220584,0.01766233532568916,22,0
2020-02-25,1035743.0520519558,0.016338623725268866,22,0
2020-02-26,1028916.2785549841,0.022822117290823757,22,0
2020-02-27,1024034.9182355443,0.027458021534062783,22,0
2020-02-28,980955.7425236885,0.0683709884958527,21,0
2020-03-02,973098.6547205144,0.07583298767283958,22,3
2020-03-03,981910.3790222858,0.06746435528195667,22,3
2020-03-04,983704.7689323853,0.06576019511883026,22,3
2020-03-05,984697.557124266,0.06481732864510394,22,3
2020-03-06,975154.4279875176,0.07388058764744443,22,3
2020-03-09,959639.7589189513,0.08861511152206597,22,3
2020-03-11,953212.8622188234,0.09471883583930732,22,3
2020-03-12,906226.0027596923,0.1393429911747735,22,3
2020-03-13,909101.172820658,0.1366123971982169,22,3
2020-03-16,882336.8593244317,0.16203088433804239,22,3
2020-03-17,869374.8338930382,0.17434112262532084,22,3
2020-03-18,849452.0030858408,0.19326214664983277,22,3
2020-03-19,831487.2884222534,0.2103235171464613,22,3
2020-03-20,861300.9430220292,0.18200902306678118,22,3
2020-03-23,797805.7560903357,0.2423113952046519,22,3
2020-03-24,802290.6571005567,0.23805201456827702,22,3
2020-03-25,826383.4508691336,0.2151707114982248,22,3
2020-03-26,844439.3867119052,0.19802270682096237,22,3
2020-03-27,847441.824344753,0.19517124484083606,22,3
2020-03-30,842717.6851450527,0.19965783372761098,22,3
2020-03-31,860263.911979598,0.18299390766766419,22,3
2020-04-01,845323.5751519288,0.19718297923015043,22,3
2020-04-03,837905.146205755,0.20422837722971493,22,3
2020-04-07,887714.7276103542,0.1569234387133052,22,3
2020-04-08,887317.1524547352,0.15730102205694818,22,3
2020-04-09,907309.0876333491,0.1383143685300616,22,3
2020-04-13,904939.9624388353,0.14056436378205553,22,3
2020-04-15,912693.33239363,0.13320086706789377,22,3
2020-04-16,921179.4856878091,0.125141434555078,22,3
2020-04-17,930022.8573002742,0.1167427462182433,22,3
2020-04-20,920920.4075144188,0.12538748514850936,22,3
2020-04-21,905028.510251889,0.1404802685390491,22,3
2020-04-22,913976.5824427545,0.13198214442531775,22,3
2020-04-23,917025.7447497429,0.1290863072913538,22,3
