date,nav,dd,n_positions,regime
2021-01-05,1001674.7837296523,0.0,12,2
2021-01-06,1004618.6300902978,0.0,12,2
2021-01-07,1030663.4044847317,0.0,12,2
2021-01-08,1032982.8379275248,0.0,12,2
2021-01-11,1025432.6053117269,0.0073091559109984255,12,2
2021-01-12,1033448.9655886298,0.0,12,2
2021-01-13,1038302.8433862432,0.0,12,2
2021-01-14,1044352.6165481895,0.0,12,2
2021-01-15,1029742.6568320236,0.013989489263171445,12,2
2021-01-18,1018494.9380283591,0.02475952864014039,12,2
2021-01-19,1050212.11133322,0.0,12,2
2021-01-20,1072009.6460673446,0.0,12,2
2021-01-21,1037256.681411293,0.03241851860525925,12,2
2021-01-22,1012063.6395725677,0.05591927900526659,12,2
2021-01-25,1002191.7434336143,0.06512805448146528,12,2
2021-01-27,1003377.4836399243,0.06402196349556796,12,2
2021-01-28,999123.3727710181,0.06799031479213737,12,2
2021-01-29,993904.8103874279,0.07285833291374139,12,2
2021-02-01,1056287.6620464236,0.014665897903621352,12,2
2021-02-02,1071460.491779856,0.0005122661810956943,12,2
2021-02-03,1097681.6232158183,0.0,12,2
2021-02-04,1100054.9321699878,0.0,12,2
2021-02-05,1094072.5445591765,0.005438262613859029,12,2
2021-02-08,1122322.8830581908,0.0,12,2
2021-02-09,1129791.1270726335,0.0,12,2
2021-02-10,1149272.1137504994,0.0,12,2
2021-02-11,1167674.1171356344,0.0,12,2
2021-02-12,1175081.0928900894,0.0,12,2
2021-02-15,1208661.1894270834,0.0,12,2
2021-02-16,1223331.5274703037,0.0,12,2
2021-02-17,1238760.9223226034,0.0,12,2
2021-02-18,1243932.7308529327,0.0,12,2
2021-02-19,1216329.8165657145,0.02219003777502624,12,2
2021-02-22,1204321.9105983125,0.03184321729958826,12,2
2021-02-23,1215977.821928456,0.022473006965021934,12,2
2021-02-24,1223681.7979671594,0.01627976528271565,12,2
2021-02-25,1251722.3682838934,0.0,12,2
2021-02-26,1228609.7124757334,0.01846468226005056,12,2
2021-03-01,1265232.2949949396,0.0,12,2
2021-03-02,1273160.0027430833,0.0,11,2
2021-03-03,1297238.779374571,0.0,11,2
2021-03-04,1295450.2147256844,0.0013787474421239438,11,2
2021-03-05,1268274.2486225204,0.022327832942224533,11,2
2021-03-08,1268127.2033197584,0.022441185476160377,12,2
2021-03-09,1263784.9616622708,0.025788481075495667,12,2
2021-03-10,1286743.0718724562,0.008090806156114948,12,2
2021-03-12,1282369.3371019347,0.011462378791825238,12,2
2021-03-15,1285313.4054460463,0.009192890405476689,12,2
2021-03-16,1304128.0125225615,0.0,12,2
2021-03-17,1275417.2389170697,0.022015303198615277,12,2
2021-03-18,1273114.8561862267,0.02378076081376884,12,2
2021-03-19,1299844.733203051,0.0032844009778039036,12,2
2021-03-22,1316275.9793281357,0.0,12,2
2021-03-23,1326969.5772272525,0.0,11,2
2021-03-24,1292128.1983630965,0.026256350908178554,11,2
2021-03-25,1258320.7430162204,0.051733540383402145,11,2
2021-03-26,1277946.0224355757,0.03694399301460488,11,2
2021-03-30,1313905.330224407,0.009845174468991077,11,2
2021-03-31,1318791.8952388146,0.0061626748109217646,11,2
2021-04-01,1355193.0455889425,0.0,11,2
2021-04-05,1352038.383820564,0.002327832022638146,12,2
2021-04-06,1373079.1185059748,0.0,12,2
2021-04-07,1396345.088012322,0.0,12,2
2021-04-08,1408200.7611995903,0.0,12,2
2021-04-09,1414822.9521704083,0.0,12,2
2021-04-12,1325909.2043552839,0.06284443412423185,12,2
2021-04-13,1355665.7426322903,0.04181244688416166,11,2
2021-04-15,1367959.8101116673,0.033122972727330086,11,2
2021-04-16,1369895.2522759766,0.031754997913703925,11,2
2021-04-19,1364742.3239925206,0.035397099051200434,12,2
2021-04-20,1372277.012895825,0.03007156422598013,11,2
2021-04-22,1395790.709267657,0.013452031488148332,11,2
2021-04-23,1403558.0699926042,0.007962043703435293,11,2
2021-04-26,1412882.8524893199,0.0013712667568138185,12,2
2021-04-27,1443629.7430189888,0.0,12,2
2021-04-28,1462448.218678943,0.0,12,2
2021-04-29,1499145.1125226603,0.0,12,2
2021-04-30,1500165.4556897294,0.0,12,2
2021-05-03,1526902.856431324,0.0,12,2
2021-05-04,1539260.3860696498,0.0,12,2
2021-05-05,1552876.673928172,0.0,12,2
2021-05-06,1567508.738430886,0.0,12,2
2021-05-07,1573062.9793976892,0.0,12,2
2021-05-10,1570998.3614061808,0.001312482728631102,12,2
2021-05-11,1562616.7204230602,0.0066407124898640495,12,2
2021-05-12,1526555.4472254943,0.02956495244074856,12,2
2021-05-14,1503626.1241116168,0.04414117946673641,11,2
2021-05-17,1545554.1337881638,0.01748744072539189,12,2
2021-05-18,1565396.0652689044,0.004873876144310749,12,2
2021-05-19,1558924.1401282495,0.008988094853553362,12,2
2021-05-20,1531393.3286874718,0.026489499311828146,11,2
2021-05-21,1542001.658730943,0.019745757845397467,11,2
2021-05-24,1536331.72285037,0.023350150012037843,12,2
2021-05-25,1532292.3871565904,0.025917965634605133,12,2
2021-05-26,1526072.699505872,0.02987183635191088,12,2
2021-05-27,1527648.642778271,0.028870005342574924,12,2
2021-05-28,1530953.6333049745,0.026769014746528434,12,2
2021-05-31,1547718.6618969254,0.016111444889808483,12,2
2021-06-01,1545244.3339075833,0.01768438127045457,12,2
2021-06-02,1570061.3946358648,0.0019081148060414827,12,2
