date,nav,dd,n_positions,regime
2021-01-05,1003121.0752851937,0.0,22,0
2021-01-06,1002170.9283801231,0.0009471906517371331,22,0
2021-01-07,1016074.6836147167,0.0,22,0
2021-01-08,1026011.6826760257,0.0,22,0
2021-01-11,1026263.3922038414,0.0,22,0
2021-01-12,1026607.8995872545,0.0,22,0
2021-01-13,1026092.7368779134,0.0005018105837177677,22,0
2021-01-14,1029705.0218393115,0.0,22,0
2021-01-15,1012907.514105023,0.0163129317406687,22,0
2021-01-18,994109.6715967184,0.034568492420296124,22,0
2021-01-19,1018528.4547726469,0.01085414446818995,22,0
2021-01-20,1031038.6424675696,0.0,22,0
2021-01-21,1009441.8655397124,0.020946622210172402,22,0
2021-01-22,988667.5699407439,0.04109552327293926,22,0
2021-01-25,980373.5250418312,0.04913988219149797,22,0
2021-01-27,977274.3436007756,0.052145765107426696,22,0
2021-01-28,969917.732459527,0.05928091100617026,22,0
2021-01-29,967109.6883539833,0.06200442105698968,22,0
2021-02-01,1021743.8678664849,0.009014962406103033,22,0
2021-02-02,1038047.0481549152,0.0,22,0
2021-02-03,1063939.2441030673,0.0,22,0
2021-02-04,1072122.8201457115,0.0,22,0
2021-02-05,1068729.857889842,0.0031647141466575545,22,0
2021-02-08,1090802.0321975693,0.0,22,0
2021-02-09,1088868.348271436,0.0017727175684093075,22,0
2021-02-10,1097922.9303210715,0.0,22,0
2021-02-11,1106962.0780476427,0.0,22,0
2021-02-12,1113563.9020288803,0.0,22,0
2021-02-15,1140396.4520958567,0.0,22,0
2021-02-16,1145800.8680266757,0.0,22,0
2021-02-17,1156521.8937263924,0.0,22,0
2021-02-18,1159638.1717320797,0.0,22,0
2021-02-19,1137735.071391676,0.018887874575298183,22,0
2021-02-22,1126731.1498677726,0.028376973668567614,22,0
2021-02-23,1137812.5216759706,0.018821086256163373,22,0
2021-02-24,1149547.9130266064,0.008701212974390174,22,0
2021-02-25,1169470.3805361325,0.0,22,0
2021-02-26,1136557.0370529778,0.028143802554508355,22,0
2021-03-01,1172829.4903192474,0.0,22,0
2021-03-02,1190725.0969023888,0.0,21,0
2021-03-03,1210602.159388621,0.0,21,0
2021-03-04,1215731.8259643859,0.0,21,0
2021-03-05,1187562.6174892872,0.023170577485502063,21,0
2021-03-08,1190790.398130716,0.020515567085598745,22,0
2021-03-09,1182950.259881935,0.026964471425634216,22,0
2021-03-10,1197280.5354888188,0.015177105741169948,22,0
2021-03-12,1187639.750725007,0.023107131556003125,22,0
2021-03-15,1184282.6284561781,0.02586853188881562,22,0
2021-03-16,1187406.9081959394,0.023298656137407277,22,0
2021-03-17,1158442.4001950906,0.04712340710818372,22,0
2021-03-18,1149865.9661216917,0.054177951449486554,22,0
2021-03-19,1167482.3415435432,0.03968760493916375,22,0
2021-03-22,1175678.6086542385,0.032945766866286426,22,0
2021-03-23,1182224.5693258804,0.027561388065106943,22,0
2021-03-24,1145803.8028423702,0.057519283141695215,21,0
2021-03-25,1121232.4593594964,0.07773043740952276,21,0
2021-03-26,1143655.204498473,0.05928661233223669,21,0
2021-03-30,1163402.8099104909,0.04304322296768428,21,0
2021-03-31,1166043.2343120775,0.0408713423397406,21,0
2021-04-01,1198184.6875378115,0.014433395632013705,21,0
2021-04-05,1184490.6016420794,0.025697463581266525,22,0
2021-04-06,1199390.6418931542,0.013441438088756868,22,0
2021-04-07,1219017.9806557628,0.0,22,0
2021-04-08,1234276.402462378,0.0,22,0
2021-04-09,1234734.2289259306,0.0,22,0
2021-04-12,1159603.8907410395,0.06084737624083309,22,0
2021-04-13,1184533.6021503126,0.04065703015238058,21,0
2021-04-15,1190471.3964378966,0.03584806466938009,21,0
2021-04-16,1204058.2050330313,0.0248442322033817,21,0
2021-04-19,1188394.8518668404,0.037529839194139644,22,0
2021-04-20,1191985.3555509988,0.034621922980233644,21,0
2021-04-22,1203670.6442290859,0.025158114166695004,21,0
2021-04-23,1208526.9172350317,0.021225062913900132,21,0
2021-04-26,1217228.8115855323,0.014177477978905546,22,0
2021-04-27,1244099.036676821,0.0,22,0
2021-04-28,1260833.3706167664,0.0,22,0
2021-04-29,1280312.0268155688,0.0,22,0
2021-04-30,1271840.5289276585,0.006616744754777405,22,0
2021-05-03,1287806.086110677,0.0,22,0
2021-05-04,1284686.523496756,0.0024223853634225676,22,0
2021-05-05,1292961.0786789584,0.0,22,0
2021-05-06,1308002.7080560406,0.0,22,0
2021-05-07,1315096.3807967508,0.0,22,0
2021-05-10,1326228.5191533284,0.0,22,0
2021-05-11,1327004.0633665484,0.0,22,0
2021-05-12,1303666.2668907207,0.017586831208806383,21,0
2021-05-14,1276851.995006721,0.03779345500464701,21,0
2021-05-17,1306505.4294099407,0.015447303081049782,22,0
2021-05-18,1322999.9520062213,0.0030174070079098786,22,0
2021-05-19,1318425.3664344796,0.0064647103719524665,22,0
2021-05-20,1304849.7808628958,0.01669496206925563,21,0
2021-05-21,1315593.5117169516,0.008598731507007393,21,0
2021-05-24,1312791.5341778656,0.010710237881733578,22,0
2021-05-25,1314027.898051155,0.009778542261938085,22,0
2021-05-26,1315094.723739409,0.008974606752089406,22,0
2021-05-27,1322330.6277234002,0.0035217945235916245,22,0
2021-05-28,1323773.7902689364,0.00243426014040749,22,0
2021-05-31,1337651.8926451746,0.0,22,0
2021-06-01,1337357.4615414443,0.0002201104079089747,22,0
2021-06-02,1364733.737053148,0.0,22,0
2021-06-03,1364236.8710327614,0.0003640754287055652,22,0
2021-06-04,1378820.3829249851,0.0,22,0
2021-06-07,1385840.6631822884,0.0,22,0
2021-06-08,1389670.8521429421,0.0,22,0
2021-06-09,1372150.7599859785,0.012607368233957555,22,0
2021-06-10,1389743.856939423,0.0,22,0
2021-06-11,1393343.4307085888,0.0,22,0
2021-06-14,1382893.763653664,0.007499706694429724,22,0
2021-06-15,1386506.8684370322,0.004906588082221646,22,0
2021-06-16,1375472.8814130449,0.012825660136392796,21,0
2021-06-17,1367806.8044744844,0.018327589359012277,20,0
2021-06-18,1356545.7402870567,0.02640963427287885,19,0
2021-06-21,1368068.217575361,0.018139973660602826,22,0
2021-06-22,1375664.4773808967,0.012688152065066566,21,0
2021-06-23,1373139.6033145308,0.014500249506888106,21,0
2021-06-24,1378319.3071372716,0.010782785665179916,21,0
2021-06-25,1388821.1495848044,0.003245632788094857,21,0
2021-06-28,1397404.4374544052,0.0,22,0
2021-06-29,1400824.7325987318,0.0,22,0
2021-06-30,1414594.184531461,0.0,22,0
2021-07-01,1419618.527925265,0.0,22,0
2021-07-02,1424850.3000881828,0.0,22,0
2021-07-05,1426796.1656259764,0.0,22,0
2021-07-06,1422753.5251658922,0.002833369304935418,22,0
2021-07-07,1428298.1887078946,0.0,22,0
2021-07-08,1421760.429734162,0.004577306773487512,22,0
2021-07-09,1432602.4247983953,0.0,22,0
2021-07-12,1440925.0585138712,0.0,22,0
2021-07-13,1442669.9298589258,0.0,22,0
2021-07-14,1454969.339757526,0.0,22,0
2021-07-15,1458398.9493607364,0.0,22,0
2021-07-16,1453428.54127603,0.0034081264847901148,22,0
2021-07-19,1446419.108667319,0.008214378307573949,22,0
2021-07-20,1432100.2654404358,0.01803257190484684,22,0
2021-07-22,1453569.5145249765,0.00331146346332519,22,0
2021-07-23,1457313.7238868154,0.0007441211298161844,22,0
2021-07-26,1465690.276293311,0.0,22,0
2021-07-27,1460687.8252481497,0.0034130342037967274,22,0
2021-07-28,1462432.668608943,0.0022225757631458344,22,0
2021-07-29,1489952.932801991,0.0,22,0
2021-07-30,1489670.60089821,0.00018949048494444233,22,0
2021-08-02,1502577.210851401,0.0,22,0
2021-08-03,1507034.6369127296,0.0,22,0
2021-08-04,1498417.11228313,0.005718199448456789,22,0
2021-08-05,1499819.9443638604,0.00478734355014494,22,0
2021-08-06,1506980.4389029376,3.596334713516963e-05,22,0
2021-08-09,1500454.7678342338,0.004366103417486883,22,0
2021-08-10,1478238.3911024912,0.01910788584742128,22,0
2021-08-11,1471116.5296918638,0.023833630854329036,22,0
2021-08-12,1492332.9158541714,0.009755396922180738,22,0
2021-08-13,1503422.6578286234,0.002396745897961287,22,0
2021-08-16,1509574.9489809726,0.0,22,0
2021-08-17,1533516.2726463836,0.0,22,0
2021-08-18,1537161.1983681594,0.0,22,0
2021-08-20,1500843.4198995032,0.02362652564168992,22,0
2021-08-23,1488746.0188901555,0.031496488155829803,22,0
2021-08-24,1517346.1790560037,0.012890658008536232,22,0
2021-08-25,1521196.1095503361,0.010386086270439073,22,0
2021-08-26,1521238.8561671854,0.01035827746489897,22,0
2021-08-27,1537517.8324913492,0.0,22,0
2021-08-30,1566199.9819476318,0.0,22,0
2021-08-31,1594083.7216413342,0.0,22,0
2021-09-01,1588981.9406649661,0.003200447320994603,22,0
2021-09-02,1602765.6917244182,0.0,22,0
2021-09-03,1612209.3028031664,0.0,22,0
2021-09-06,1619595.899437011,0.0,22,0
2021-09-07,1620358.7360353358,0.0,22,0
2021-09-08,1614316.2026645846,0.0037291330841563823,22,0
2021-09-09,1614804.3077899455,0.003427900329639826,22,0
2021-09-13,1634445.88219419,0.0,22,0
2021-09-14,1648087.9069885807,0.0,22,0
2021-09-15,1658662.2353346706,0.0,22,0
2021-09-16,1664984.229215749,0.0,22,0
2021-09-17,1657469.126014323,0.004513618249084503,22,0
2021-09-20,1627909.568285497,0.022267274536116956,22,0
2021-09-21,1639049.0882218895,0.015576808800210526,21,0
2021-09-22,1645544.844133789,0.011675416944409484,21,0
2021-09-23,1672271.799583664,0.0,21,0
2021-09-24,1665258.5612819828,0.00419383876677653,21,0
2021-09-27,1657141.6488450519,0.009047662432852674,22,0
2021-09-28,1643437.0173273738,0.01724288017263038,22,0
2021-09-29,1648126.3752473353,0.014438696115272641,22,0
2021-09-30,1661474.4541345076,0.006456692896360815,22,0
2021-10-01,1656629.617849256,0.009353851292775711,22,0
2021-10-04,1700052.0155410082,0.0,22,0
2021-10-05,1709136.4922112122,0.0,22,0
2021-10-06,1693781.8517890666,0.008983858511077945,22,0
2021-10-07,1722868.3198838443,0.0,22,0
2021-10-08,1733983.3676987549,0.0,22,0
2021-10-11,1747399.2851844341,0.0,22,0
2021-10-12,1757306.1214061177,0.0,22,0
2021-10-13,1780459.8756981299,0.0,22,0
2021-10-14,1822933.7714358591,0.0,22,0
2021-10-18,1841827.5720777903,0.0,22,0
2021-10-19,1812080.8944843276,0.016150631060379343,22,0
2021-10-20,1748945.183368667,0.05042947022686895,19,0
2021-10-21,1720297.2380722808,0.0659835566846301,19,0
2021-10-22,1703689.1874211237,0.07500071491536571,19,0
2021-10-25,1669882.1632196417,0.09335586645832145,22,0
2021-10-26,1706375.4351841088,0.07354224627057576,22,0
2021-10-27,1714802.554440458,0.0689668346608763,22,0
2021-10-28,1682442.7456493182,0.08653623653199409,22,0
2021-10-29,1665635.5427238776,0.09566152229719752,22,0
2021-11-01,1690429.1919538015,0.08220008344928521,22,0
2021-11-02,1691281.422747009,0.0817373741239785,22,0
2021-11-03,1687854.502949816,0.08359798249424362,22,0
2021-11-04,1700690.7244677667,0.07662869735998425,22,0
2021-11-08,1731756.4020975516,0.05976192975331882,22,0
2021-11-09,1743891.436024014,0.05317334670112105,22,0
2021-11-10,1733567.612137636,0.058778553205186754,22,0
2021-11-11,1726626.1945180232,0.06254731947019715,22,0
2021-11-12,1747141.8261315022,0.051408583182122665,22,0
2021-11-15,1755062.189350868,0.04710830918284114,22,0
2021-11-16,1755052.8843702916,0.047113361219588534,22,0
2021-11-17,1748744.7716464389,0.050538281564730544,22,0
2021-11-18,1722021.9540461758,0.06504714113735421,22,0
2021-11-22,1677857.2108511056,0.08902590215961828,22,0
2021-11-23,1703347.7671716034,0.07518608528048365,22,0
2021-11-24,1698715.6379123768,0.07770104885766642,22,0
2021-11-25,1718952.3584974192,0.06671374424140797,22,0
2021-11-26,1656543.9525759632,0.10059770106102067,20,0
2021-11-29,1636485.3457095327,0.1114883007949589,22,0
2021-11-30,1649626.7392089406,0.10435332589359887,20,0
2021-12-01,1660862.247866045,0.09825313018177695,20,0
2021-12-02,1687835.8470677095,0.08360811150001442,20,0
2021-12-03,1680616.5777518437,0.08752773428409603,20,0
2021-12-06,1636555.417349757,0.11145025616945406,22,0
2021-12-07,1657907.4242865732,0.09985741910885518,21,0
2021-12-08,1687804.3626390058,0.08362520562390587,21,0
2021-12-09,1695179.2024502687,0.07962111755232637,21,0
2021-12-10,1700998.923555321,0.07646136405895941,21,0
2021-12-13,1714385.2021668255,0.06919343148240273,22,0
2021-12-14,1706394.3195116702,0.07353199323286058,22,0
2021-12-15,1697445.2775602606,0.07839077702298163,22,0
2021-12-16,1696108.4344084004,0.07911660129237946,21,0
2021-12-17,1664292.9887250338,0.09639044720808329,21,0
2021-12-20,1603842.7732176199,0.12921122610391622,22,0
2021-12-21,1639180.0449983547,0.11002524348727506,22,0
2021-12-22,1675792.0403167543,0.09014716376176794,22,0
2021-12-23,1688888.3333355815,0.08303667566974036,22,0
2021-12-24,1690690.0899355991,0.0820584317628012,22,0
2021-12-27,1727166.3399242277,0.06225405346940904,22,0
2021-12-28,1739015.3332065113,0.055820773035390646,22,0
2021-12-29,1741682.6864479373,0.05437256296303471,22,0
