symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,holding_days,sector,side,closed_at_end
LIQUIDBEES,2021-01-01,2021-07-12,0.0,836.8571166992188,0.0,192,Other,LONG,
TATAPOWER,2021-07-12,2021-07-19,121.04634857177734,120.75455474853516,-0.002410595831142781,7,Utilities,LONG,
BAJAJFINSV,2021-07-12,2021-07-19,1282.900390625,1272.0172119140625,-0.00848326089107776,7,Financials,LONG,
SUZLON,2021-07-12,2021-07-26,7.804818153381348,6.748871803283691,-0.13529416436694042,14,Renewables,LONG,
GOLDBEES,2021-01-01,2021-07-26,0.0,41.36000061035156,0.0,206,Other,LONG,
ASTRAL,2021-07-19,2021-07-26,1549.07177734375,1495.385009765625,-0.034657378930615934,7,Capital Goods,LONG,
LIQUIDBEES,2021-07-26,2021-08-02,836.8571166992188,838.150146484375,0.0015451022156043326,7,Other,LONG,
POLYCAB,2021-07-12,2021-08-02,1892.90625,1809.31591796875,-0.044159784474931074,21,Capital Goods,LONG,
WIPRO,2021-07-26,2021-08-02,276.777099609375,271.2337341308594,-0.020028266378754433,7,IT,LONG,
HINDALCO,2021-08-02,2021-08-09,429.2626037597656,426.7051696777344,-0.005957737896643112,7,Metals,LONG,
MAXHEALTH,2021-07-12,2021-08-09,279.6270446777344,277.0387878417969,-0.009256103389142623,28,Healthcare,LONG,
BEL,2021-07-12,2021-08-09,56.67741012573242,54.969417572021484,-0.030135331694266743,28,Defence,LONG,
GOLDBEES,2021-08-02,2021-08-09,41.91999816894531,41.29999923706055,-0.014790051502055368,7,Other,LONG,
TATACOMM,2021-08-02,2021-08-16,1359.3790283203125,1344.6763916015625,-0.010815700707783482,14,Telecom,LONG,
TATAPOWER,2021-08-09,2021-08-16,131.45370483398438,128.92481994628906,-0.01923783655157607,7,Utilities,LONG,
ASTRAL,2021-08-09,2021-08-16,1668.37109375,1512.7728271484375,-0.09326358337450213,7,Capital Goods,LONG,
JSWSTEEL,2021-07-12,2021-08-23,651.4773559570312,654.3927612304688,0.004475067700787205,42,Metals,LONG,
SOLARINDS,2021-08-09,2021-08-23,1754.5599365234375,1661.1005859375,-0.05326654771972161,14,Defence,LONG,
HINDALCO,2021-08-16,2021-08-23,429.5599670410156,392.24493408203125,-0.08686804130288384,7,Metals,LONG,
TATACONSUM,2021-08-23,2021-08-30,819.8052368164062,820.4341430664062,0.0007671410497964715,7,FMCG,LONG,
WIPRO,2021-08-23,2021-08-30,286.43182373046875,293.3149108886719,0.02403045537523818,7,IT,LONG,
LTIM,2021-08-30,2021-09-06,4973.10400390625,5189.42333984375,0.04349785079250035,7,IT,LONG,
FORTIS,2021-08-23,2021-09-13,275.862060546875,275.6136169433594,-0.0009006080902285163,21,Healthcare,LONG,
ADANIENT,2021-07-12,2021-09-20,1428.8004150390625,1477.61328125,0.034163530257375285,70,Industrials,LONG,
VBL,2021-09-13,2021-09-20,123.58452606201172,116.53633880615234,-0.05703130869574047,7,FMCG,LONG,
TATASTEEL,2021-07-12,2021-09-27,109.08045959472656,111.96293640136719,0.026425235256159363,77,Metals,LONG,
HAL,2021-08-30,2021-09-27,636.8226318359375,618.3827514648438,-0.02895606947562812,28,Defence,LONG,
APOLLOHOSP,2021-07-19,2021-09-27,3730.325927734375,4673.57958984375,0.2528609243220372,70,Healthcare,LONG,
DMART,2021-09-27,2021-10-04,4422.35009765625,4235.60009765625,-0.0422286783895679,7,Retail,LONG,
TECHM,2021-08-16,2021-10-04,1192.0755615234375,1181.8197021484375,-0.008603363499787964,49,IT,LONG,
COALINDIA,2021-10-04,2021-10-11,127.60148620605469,127.43241882324219,-0.0013249640567625232,7,Energy,LONG,
LTIM,2021-09-20,2021-10-11,5430.78173828125,5685.7275390625,0.046944586077571904,21,IT,LONG,
LIQUIDBEES,2021-08-09,2021-10-18,838.1419067382812,841.1827392578125,0.0036280640486823224,70,Other,LONG,
MAXHEALTH,2021-08-16,2021-10-18,317.30548095703125,348.8618469238281,0.09945105855599823,63,Healthcare,LONG,
DMART,2021-10-18,2021-10-25,5323.75,4521.4501953125,-0.15070200604602024,7,Retail,LONG,
GOLDBEES,2021-10-18,2021-10-25,41.52000045776367,41.290000915527344,-0.005539487950398603,7,Other,LONG,
DEEPAKNTR,2021-07-12,2021-10-25,1907.801513671875,2402.7197265625,0.2594180837701896,105,Chemicals,LONG,
POLYCAB,2021-09-06,2021-10-25,2182.44189453125,2208.49658203125,0.011938318983560459,49,Capital Goods,LONG,
RVNL,2021-10-25,2021-11-01,38.81938552856445,31.830991744995117,-0.18002329734011546,7,Railways,LONG,
ONGC,2021-10-11,2021-11-01,119.64723205566406,110.801025390625,-0.07393574020102278,21,Energy,LONG,
COFORGE,2021-07-12,2021-11-01,821.1366577148438,920.4965209960938,0.1210028347263905,112,IT,LONG,
LIQUIDBEES,2021-10-25,2021-11-01,841.1827392578125,841.1827392578125,0.0,7,Other,LONG,
POLYCAB,2021-11-01,2021-11-08,2210.891845703125,2285.341064453125,0.03367384021732778,7,Capital Goods,LONG,
GOLDBEES,2021-11-01,2021-11-08,41.5,41.36000061035156,-0.0033734792686370696,7,Other,LONG,
ABB,2021-11-01,2021-11-08,2081.454833984375,2067.46337890625,-0.006721959491833962,7,Capital Goods,LONG,
LIQUIDBEES,2021-11-08,2021-11-15,843.0184326171875,843.0184326171875,0.0,7,Other,LONG,
DIXON,2021-11-08,2021-11-15,5579.6572265625,5395.365234375,-0.033029267695900755,7,Capital Goods,LONG,
TITAGARH,2021-07-12,2021-11-15,73.02655029296875,92.67987060546875,0.2691256842019045,126,Railways,LONG,
GODREJPROP,2021-09-27,2021-11-22,2191.449951171875,2177.39990234375,-0.006411302626652127,56,Real Estate,LONG,
TITAN,2021-10-11,2021-11-29,2327.65380859375,2262.607177734375,-0.02794514829448491,49,Consumer Disc.,LONG,
POLYCAB,2021-11-15,2021-11-29,2461.22265625,2204.390380859375,-0.10435149974685476,14,Capital Goods,LONG,
BAJAJFINSV,2021-07-26,2021-11-29,1317.4759521484375,1664.913818359375,0.2637147688687318,126,Financials,LONG,
GOLDBEES,2021-11-15,2021-12-06,42.45000076293945,40.91999816894531,-0.03604246328612304,21,Other,LONG,
TITAGARH,2021-11-29,2021-12-06,94.27608489990234,88.93876647949219,-0.05661370458984438,7,Railways,LONG,
COFORGE,2021-11-15,2021-12-13,1026.627685546875,1007.1771240234375,-0.018946071489467364,28,IT,LONG,
BAJAJFINSV,2021-12-06,2021-12-13,1745.367431640625,1767.562744140625,0.012716699130300935,7,Financials,LONG,
LIQUIDBEES,2021-12-06,2021-12-20,844.7963256835938,844.8048706054688,1.0114771590741256e-05,14,Other,LONG,
APOLLOHOSP,2021-11-22,2021-12-20,5519.8369140625,4727.8046875,-0.1434883383138903,28,Healthcare,LONG,
POLYCAB,2021-12-13,2021-12-27,2416.44580078125,2286.9052734375,-0.053607876204742055,14,Capital Goods,LONG,
APOLLOHOSP,2021-12-27,2022-01-03,4782.91796875,4951.71435546875,0.035291507782824194,7,Healthcare,LONG,
ABB,2021-12-13,2022-01-03,2223.33447265625,2193.093017578125,-0.01360184688810906,21,Capital Goods,LONG,
LODHA,2021-11-08,2022-01-03,581.2481079101562,612.8455810546875,0.05436142107737463,56,Real Estate,LONG,
DMART,2021-11-01,2022-01-03,4635.4501953125,4671.4501953125,0.007766235960512402,63,Retail,LONG,
GOLDBEES,2021-12-20,2022-01-03,42.13999938964844,41.47999954223633,-0.015662075390875163,14,Other,LONG,
ADANIENT,2021-11-29,2022-01-10,1666.5762939453125,1696.0736083984375,0.01769934839484333,42,Industrials,LONG,
DEEPAKNTR,2022-01-03,2022-01-10,2454.818603515625,2497.40478515625,0.017347995318120812,7,Chemicals,LONG,
COFORGE,2021-12-20,2022-01-17,1021.8810424804688,1077.8927001953125,0.05481230729056641,28,IT,LONG,
ONGC,2022-01-10,2022-01-17,121.0633544921875,124.14677429199219,0.02546947268013855,7,Energy,LONG,
SOLARINDS,2021-09-20,2022-01-17,1966.6102294921875,2231.627197265625,0.13475825753325266,119,Defence,LONG,
LIQUIDBEES,2022-01-03,2022-01-24,846.5174560546875,846.5174560546875,0.0,21,Other,LONG,
TECHM,2021-10-25,2022-01-24,1307.822998046875,1387.0792236328125,0.06060164540943247,91,IT,LONG,
MAXHEALTH,2021-11-29,2022-01-24,370.0653076171875,372.6535339355469,0.00699397178034511,56,Healthcare,LONG,
LTIM,2021-10-25,2022-01-24,6217.8056640625,6089.51611328125,-0.02063260862634131,91,IT,LONG,
ADANIENT,2022-01-17,2022-01-31,1866.918701171875,1690.68310546875,-0.09439918063518293,14,Industrials,LONG,
TITAN,2022-01-03,2022-01-31,2489.726806640625,2285.605712890625,-0.08198533799192997,28,Consumer Disc.,LONG,
GOLDBEES,2022-01-24,2022-01-31,41.84000015258789,41.43000030517578,-0.009799231498969108,7,Other,LONG,
SOLARINDS,2022-01-31,2022-02-07,2411.136962890625,2315.941650390625,-0.03948150352515589,7,Defence,LONG,
ABB,2022-01-24,2022-02-14,2314.009521484375,2139.728515625,-0.07531559582675285,21,Capital Goods,LONG,
MOTHERSON,2022-01-17,2022-02-14,80.6209487915039,74.79867553710938,-0.07221787068583962,28,Auto,LONG,
LIQUIDBEES,2022-01-31,2022-02-14,846.5174560546875,848.541015625,0.002390452265147003,14,Other,LONG,
POLYCAB,2022-01-03,2022-02-14,2411.410888671875,2313.888916015625,-0.04044187289457002,42,Capital Goods,LONG,
BDL,2022-01-31,2022-02-14,233.46441650390625,216.91346740722656,-0.07089281246593204,14,Defence,LONG,
ADANIENT,2022-02-14,2022-02-21,1761.1573486328125,1733.207275390625,-0.01587028737885643,7,Industrials,LONG,
INDIGO,2022-02-14,2022-02-21,2261.12890625,2113.029296875,-0.06549808326523843,7,Aviation,LONG,
TITAGARH,2022-01-10,2022-02-28,96.82005310058594,84.3995361328125,-0.12828455025602825,49,Railways,LONG,
BDL,2022-02-21,2022-02-28,226.77206420898438,210.6348114013672,-0.07116067344496946,7,Defence,LONG,
TITAN,2022-02-07,2022-03-07,2439.140380859375,2409.381103515625,-0.012200723491472387,28,Consumer Disc.,LONG,
