timestamp,nav_usd
2025-03-01 00:00:00+00:00,100000.0
2025-03-01 01:00:00+00:00,100321.77035122341
2025-03-01 02:00:00+00:00,100530.05917779155
2025-03-01 03:00:00+00:00,100654.69241917907
2025-03-01 04:00:00+00:00,101180.02292041425
2025-03-01 05:00:00+00:00,101061.12659023928
2025-03-01 06:00:00+00:00,101111.18775208553
2025-03-01 07:00:00+00:00,101112.60708671242
2025-03-01 08:00:00+00:00,101211.84022392146
2025-03-01 09:00:00+00:00,101324.08393744417
2025-03-01 10:00:00+00:00,101176.28155551545
2025-03-01 11:00:00+00:00,100979.33798123134
2025-03-01 12:00:00+00:00,100901.66222125347
2025-03-01 13:00:00+00:00,100365.92623491486
2025-03-01 14:00:00+00:00,100819.92157657137
2025-03-01 15:00:00+00:00,100964.16620455733
2025-03-01 16:00:00+00:00,100958.82793229484
2025-03-01 17:00:00+00:00,100847.56768154525
2025-03-01 18:00:00+00:00,101088.39941121801
2025-03-01 19:00:00+00:00,101585.32927365066
2025-03-01 20:00:00+00:00,101520.45970110077
2025-03-01 21:00:00+00:00,102308.09152281162
2025-03-01 22:00:00+00:00,101868.63887000942
2025-03-01 23:00:00+00:00,101627.48781154714
2025-03-02 00:00:00+00:00,101498.68800962107
2025-03-02 01:00:00+00:00,101373.9610888985
2025-03-02 02:00:00+00:00,101391.55549515758
2025-03-02 03:00:00+00:00,101338.74642900497
2025-03-02 04:00:00+00:00,101213.55570918978
2025-03-02 05:00:00+00:00,101207.67303524137
2025-03-02 06:00:00+00:00,101256.09126971402
2025-03-02 07:00:00+00:00,101082.84844299794
2025-03-02 08:00:00+00:00,100978.40158845545
2025-03-02 09:00:00+00:00,101190.21549354409
2025-03-02 10:00:00+00:00,101296.39795195917
2025-03-02 11:00:00+00:00,101328.4152158438
2025-03-02 12:00:00+00:00,101296.56385975868
2025-03-02 13:00:00+00:00,101230.94098230454
2025-03-02 14:00:00+00:00,101057.29263604671
2025-03-02 15:00:00+00:00,102242.47044821086
2025-03-02 16:00:00+00:00,103639.56137659682
2025-03-02 17:00:00+00:00,103489.18284390276
2025-03-02 18:00:00+00:00,102465.62777728261
2025-03-02 19:00:00+00:00,103550.70973607578
2025-03-02 20:00:00+00:00,103791.30429909751
2025-03-02 21:00:00+00:00,104446.46752055189
2025-03-02 22:00:00+00:00,105102.27571794801
2025-03-02 23:00:00+00:00,106871.50495263645
2025-03-03 00:00:00+00:00,106133.94865525568
2025-03-03 01:00:00+00:00,105022.87706521782
2025-03-03 02:00:00+00:00,104555.88040456522
2025-03-03 03:00:00+00:00,103808.55569367763
2025-03-03 04:00:00+00:00,103910.28292696792
2025-03-03 05:00:00+00:00,103651.66159220028
2025-03-03 06:00:00+00:00,100436.95035325893
2025-03-03 07:00:00+00:00,101181.33048736182
2025-03-03 08:00:00+00:00,98187.80463091162
2025-03-03 09:00:00+00:00,97907.092335449
2025-03-03 10:00:00+00:00,99245.0725006493
2025-03-03 11:00:00+00:00,98939.4599934123
2025-03-03 12:00:00+00:00,99433.25928193875
2025-03-03 13:00:00+00:00,100018.9365942796
2025-03-03 14:00:00+00:00,96940.26694867286
2025-03-03 15:00:00+00:00,97813.02717427193
2025-03-03 16:00:00+00:00,98083.80560121487
2025-03-03 17:00:00+00:00,97884.62684980246
2025-03-03 18:00:00+00:00,96896.95880142442
2025-03-03 19:00:00+00:00,96110.39710269851
2025-03-03 20:00:00+00:00,96236.05775653337
2025-03-03 21:00:00+00:00,95514.82346782589
2025-03-03 22:00:00+00:00,96215.91810143029
2025-03-03 23:00:00+00:00,95989.53593770042
2025-03-04 00:00:00+00:00,95809.6767307033
2025-03-04 01:00:00+00:00,94644.52587640545
2025-03-04 02:00:00+00:00,94856.10792690935
2025-03-04 03:00:00+00:00,94882.36603731854
2025-03-04 04:00:00+00:00,94786.5377022177
2025-03-04 05:00:00+00:00,95190.51063738903
2025-03-04 06:00:00+00:00,94983.02031922675
2025-03-04 07:00:00+00:00,94774.26748852659
2025-03-04 08:00:00+00:00,95067.64345121275
2025-03-04 09:00:00+00:00,95012.23114973248
2025-03-04 10:00:00+00:00,95328.49611348382
2025-03-04 11:00:00+00:00,95162.1113037426
2025-03-04 12:00:00+00:00,95139.31453734163
2025-03-04 13:00:00+00:00,94645.20068878986
2025-03-04 14:00:00+00:00,94824.10414240541
2025-03-04 15:00:00+00:00,95132.27417324239
2025-03-04 16:00:00+00:00,95005.58660504852
2025-03-04 17:00:00+00:00,95681.98979661192
2025-03-04 18:00:00+00:00,96207.0811680264
2025-03-04 19:00:00+00:00,96428.75995639132
2025-03-04 20:00:00+00:00,96095.88944772296
2025-03-04 21:00:00+00:00,96475.91858869058
2025-03-04 22:00:00+00:00,96295.04031303771
2025-03-04 23:00:00+00:00,96362.30977629652
2025-03-05 00:00:00+00:00,96296.84205069998
2025-03-05 01:00:00+00:00,96722.7054274819
2025-03-05 02:00:00+00:00,96668.73636726313
2025-03-05 03:00:00+00:00,96228.81137360056
2025-03-05 04:00:00+00:00,96375.54783990288
2025-03-05 05:00:00+00:00,96330.13650096225
2025-03-05 06:00:00+00:00,96452.56471276964
2025-03-05 07:00:00+00:00,96514.42313147144
2025-03-05 08:00:00+00:00,96624.70594294411
