date,signal,period_contribution,cumulative
2021-01-11,quality,0.001953580698096158,0.001953580698096158
2021-01-11,residual_momentum,0.008777528660281819,0.008777528660281819
2021-01-11,low_volatility,-0.0008865880860032227,-0.0008865880860032227
2021-01-11,mean_reversion,5.4486588651925374e-05,5.4486588651925374e-05
2021-01-11,volume_sentiment,7.900348970374702e-05,7.900348970374702e-05
2021-01-11,flow,0.0005519906072358547,0.0005519906072358547
2021-01-11,earnings_surprise,0.0,0.0
2021-01-11,buy_the_dip,-1.5404961454203663e-05,-1.5404961454203663e-05
2021-01-11,relative_strength,0.004079609705244792,0.004079609705244792
2021-01-18,quality,0.001428658481414182,0.00338223917951034
2021-01-18,residual_momentum,0.004607370142065704,0.013384898802347523
2021-01-18,low_volatility,-0.0004976892786705253,-0.001384277364673748
2021-01-18,mean_reversion,-0.0004479426829484234,-0.00039345609429649805
2021-01-18,volume_sentiment,-4.8399985812521426e-05,3.06035038912256e-05
2021-01-18,flow,0.0009968494269393465,0.0015488400341752012
2021-01-18,earnings_surprise,0.0,0.0
2021-01-18,buy_the_dip,-1.9649456925587086e-05,-3.505441837979075e-05
2021-01-18,relative_strength,0.0009716107215901352,0.005051220426834927
2021-01-25,quality,5.016460633079905e-05,0.0034324037858411392
2021-01-25,momentum_value,-0.0028067257229594813,-0.0028067257229594813
2021-01-25,residual_momentum,-0.0017472249135017924,0.01163767388884573
2021-01-25,low_volatility,1.7997834932482602e-05,-0.0013662795297412654
2021-01-25,mean_reversion,6.59041524446759e-05,-0.00032755194185182216
2021-01-25,volume_sentiment,0.0002732312086470164,0.000303834712538242
2021-01-25,regime_tilt,-3.172515856609214e-05,-3.172515856609214e-05
2021-01-25,flow,-4.706058757888916e-05,0.001501779446596312
2021-01-25,earnings_surprise,0.0,0.0
2021-01-25,buy_the_dip,5.124355676083858e-06,-2.9930062703706895e-05
2021-01-25,relative_strength,-0.001382390822102986,0.003668829604731941
2021-02-01,quality,0.00045144918659097545,0.0038838529724321146
2021-02-01,momentum_value,0.003679046392599681,0.0008723206696401998
2021-02-01,residual_momentum,0.0031728040643585146,0.014810477953204245
2021-02-01,low_volatility,-0.00020291412964803978,-0.001569193659389305
2021-02-01,mean_reversion,-9.85439090243411e-07,-0.00032853738094206555
2021-02-01,volume_sentiment,0.0002787742463786103,0.0005826089589168523
2021-02-01,regime_tilt,0.0005440324269435165,0.0005123072683774244
2021-02-01,flow,0.00016079778999199504,0.001662577236588307
2021-02-01,earnings_surprise,0.0,0.0
2021-02-01,buy_the_dip,3.390813170673202e-07,-2.9590981386639576e-05
2021-02-01,relative_strength,0.0013106072293868655,0.004979436834118806
2021-02-08,quality,0.0008797964131677517,0.004763649385599866
2021-02-08,momentum_value,0.013688683569738725,0.014561004239378925
2021-02-08,residual_momentum,0.007795379366921462,0.022605857320125707
2021-02-08,low_volatility,-0.00041348777712843217,-0.0019826814365177373
2021-02-08,mean_reversion,-0.0003386407045275688,-0.0006671780854696343
2021-02-08,volume_sentiment,-0.0007779068334516105,-0.0001952978745347583
2021-02-08,regime_tilt,0.0007621954882458212,0.0012745027566232457
2021-02-08,flow,0.0006652763769531169,0.0023278536135414238
2021-02-08,earnings_surprise,0.0,0.0
2021-02-08,buy_the_dip,-8.915191762240739e-06,-3.850617314888031e-05
2021-02-08,relative_strength,0.005475946208520028,0.010455383042638836
2021-02-15,quality,0.000742208984295693,0.005505858369895559
2021-02-15,momentum_value,0.011129877723756626,0.02569088196313555
2021-02-15,residual_momentum,0.005420646192026221,0.028026503512151926
2021-02-15,low_volatility,-0.0004404211823103206,-0.002423102618828058
2021-02-15,mean_reversion,-8.55089019236049e-06,-0.0006757289756619948
2021-02-15,volume_sentiment,-0.0005824254184038934,-0.0007777232929386517
2021-02-15,regime_tilt,0.0023731856244032794,0.003647688381026525
2021-02-15,flow,0.0009483529923886528,0.0032762066059300763
2021-02-15,earnings_surprise,0.0,0.0
2021-02-15,buy_the_dip,-8.243898298408937e-06,-4.6750071447289245e-05
2021-02-15,relative_strength,0.0040250688368405115,0.014480451879479347
2021-02-22,quality,-0.0003277856014105854,0.005178072768484974
2021-02-22,momentum_value,0.0019096326360996006,0.02760051459923515
2021-02-22,residual_momentum,-0.00017645911818018895,0.027850044393971738
2021-02-22,low_volatility,-0.00025581936863538053,-0.0026789219874634386
2021-02-22,mean_reversion,0.0004258509841635893,-0.0002498779914984055
2021-02-22,volume_sentiment,0.0030897184696599203,0.0023119951767212685
2021-02-22,regime_tilt,0.0015603596286701826,0.005208048009696708
2021-02-22,flow,0.00030713063100485413,0.0035833372369349307
2021-02-22,earnings_surprise,0.0,0.0
2021-02-22,buy_the_dip,2.1120060714572578e-05,-2.5630010732716667e-05
2021-02-22,relative_strength,0.0008642871547179598,0.015344739034197308
2021-03-01,quality,-0.0002799759298277486,0.0048980968386572255
2021-03-01,momentum_value,0.00548228297560025,0.0330827975748354
2021-03-01,residual_momentum,0.003472407319587223,0.03132245171355896
2021-03-01,low_volatility,-3.609566086426079e-05,-0.0027150176483276994
2021-03-01,mean_reversion,3.3849920561817036e-06,-0.00024649299944222376
2021-03-01,volume_sentiment,0.00018399082884349823,0.002495986005564767
2021-03-01,regime_tilt,0.0008066623833865829,0.00601471039308329
2021-03-01,flow,0.00011039158091832066,0.0036937288178532516
2021-03-01,earnings_surprise,0.0,0.0
2021-03-01,buy_the_dip,-1.2167522920223133e-06,-2.684676302473898e-05
2021-03-01,relative_strength,0.001802955451025639,0.017147694485222947
2021-03-08,quality,-7.668737069983748e-05,0.004821409467957388
2021-03-08,momentum_value,0.0059659448453452954,0.03904874242018069
2021-03-08,residual_momentum,0.0036188277570305743,0.03494127947058954
2021-03-08,low_volatility,-8.274347030207376e-05,-0.0027977611186297733
2021-03-08,mean_reversion,-0.00010566929535555816,-0.00035216229479778194
2021-03-08,volume_sentiment,-0.00047313855785034145,0.0020228474477144254
2021-03-08,regime_tilt,0.0004942173440019106,0.006508927737085201
2021-03-08,flow,0.0001424037083443062,0.0038361325261975577
2021-03-08,earnings_surprise,0.0,0.0
2021-03-08,buy_the_dip,-6.799287724562143e-06,-3.364605074930112e-05
2021-03-08,relative_strength,0.0019279043379821464,0.019075598823205094
2021-03-15,quality,9.352782060143554e-05,0.004914937288558823
2021-03-15,momentum_value,0.002736466179769627,0.04178520859995032
2021-03-15,residual_momentum,0.0013259377829905896,0.03626721725358013
2021-03-15,low_volatility,3.31433426423997e-05,-0.0027646177759873738
2021-03-15,mean_reversion,-2.4810829319330004e-05,-0.00037697312411711194
2021-03-15,volume_sentiment,-0.00018455309270557733,0.0018382943550088481
2021-03-15,regime_tilt,-0.0011438887379170625,0.005365038999168139
2021-03-15,flow,-0.00014204874466500276,0.0036940837815325547
2021-03-15,earnings_surprise,0.0,0.0
2021-03-15,buy_the_dip,2.4245000987643028e-06,-3.122155065053682e-05
2021-03-15,relative_strength,0.0004217426358167103,0.019497341459021805
2021-03-22,quality,0.0003053643938920286,0.005220301682450851
2021-03-22,momentum_value,0.004979373761060099,0.04676458236101042
2021-03-22,residual_momentum,0.0011815951255497508,0.03744881237912988
2021-03-22,low_volatility,-7.760546500685118e-05,-0.002842223240994225
2021-03-22,mean_reversion,1.1781299506220062e-05,-0.0003651918246108919
2021-03-22,volume_sentiment,-0.00019230344064850895,0.0016459909143603391
2021-03-22,regime_tilt,0.0003444061241664072,0.005709445123334546
2021-03-22,flow,0.0001670214902686764,0.003861105271801231
2021-03-22,earnings_surprise,0.0,0.0
2021-03-22,buy_the_dip,-8.317905563695164e-07,-3.2053341206906336e-05
2021-03-22,relative_strength,0.0010586429769059197,0.020555984435927724
2021-04-05,quality,0.0005240520917372772,0.005744353774188128
2021-04-05,momentum_value,0.010867134028986165,0.05763171638999659
2021-04-05,residual_momentum,0.002440650142968852,0.03988946252209873
2021-04-05,low_volatility,-0.00013941517021729338,-0.0029816384112115184
2021-04-05,mean_reversion,-0.00026031357079977244,-0.0006255053954106643
2021-04-05,volume_sentiment,0.0001527124651947983,0.0017987033795551373
2021-04-05,regime_tilt,0.0013547595197362858,0.007064204643070832
2021-04-05,flow,0.0004516990755232724,0.004312804347324503
2021-04-05,earnings_surprise,0.0,0.0
2021-04-05,buy_the_dip,-1.285276016590321e-05,-4.490610137280955e-05
2021-04-05,relative_strength,0.0033126350706840705,0.023868619506611795
2021-04-12,quality,-1.590080862683153e-05,0.005728452965561297
2021-04-12,momentum_value,-0.002027359901255754,0.05560435648874083
2021-04-12,residual_momentum,-0.004159190006585579,0.03573027251551315
2021-04-12,low_volatility,0.00016852404160534151,-0.002813114369606177
2021-04-12,mean_reversion,0.000273725068986833,-0.0003517803264238313
2021-04-12,volume_sentiment,0.000499295446159447,0.0022979988257145843
2021-04-12,regime_tilt,-0.001002602081027738,0.006061602562043094
2021-04-12,flow,0.0004992653036806189,0.004812069651005122
2021-04-12,earnings_surprise,0.0,0.0
2021-04-12,buy_the_dip,2.100704193203593e-06,-4.280539717960596e-05
2021-04-12,relative_strength,-0.0005093709717076789,0.023359248534904117
2021-04-19,quality,-0.0005478184747534315,0.005180634490807866
2021-04-19,momentum_value,-0.005460290306991817,0.05014406618174902
2021-04-19,residual_momentum,-0.005900779696795128,0.029829492818718027
2021-04-19,low_volatility,0.00011619550831677891,-0.0026969188612893983
2021-04-19,mean_reversion,-1.0820327888787178e-06,-0.00035286235921271004
2021-04-19,volume_sentiment,4.9142045237875496e-05,0.0023471408709524596
2021-04-19,regime_tilt,-0.0007405091818907829,0.0053210933801523105
2021-04-19,flow,-0.0004965166118998843,0.004315553039105238
2021-04-19,earnings_surprise,0.0,0.0
2021-04-19,buy_the_dip,6.419794390236338e-06,-3.638560278936962e-05
2021-04-19,relative_strength,-0.0016566697294854095,0.021702578805418708
2021-04-26,quality,0.00030985000649355317,0.005490484497301419
2021-04-26,momentum_value,0.002851095638016757,0.052995161819765775
2021-04-26,residual_momentum,0.0017983213786388294,0.03162781419735686
2021-04-26,low_volatility,4.2027320943311447e-05,-0.002654891540346087
2021-04-26,mean_reversion,-0.00010116322976366321,-0.00045402558897637325
2021-04-26,volume_sentiment,-0.00020524397631420038,0.002141896894638259
