date,nav,dd,n_positions,regime
2021-01-05,1006359.1077647787,0.0,19,2
2021-01-06,1010029.5590663296,0.0,19,2
2021-01-07,1004930.3532503753,0.005048570876151454,19,2
2021-01-08,1001595.5047177416,0.008350304476617915,19,2
2021-01-11,991413.7638140712,0.01843094104044524,19,2
2021-01-12,993688.4741509432,0.016178818499621023,19,2
2021-01-13,995111.5490070132,0.014769874728326372,19,2
2021-01-14,989916.2290229297,0.019913605362196215,19,2
2021-01-15,985573.7951345838,0.02421291903016449,19,2
2021-01-18,970168.586410302,0.03946515455733305,19,2
2021-01-19,982768.4229009706,0.02699043401319782,19,2
2021-01-20,993587.4602336126,0.016278829352198473,19,2
2021-01-21,987356.3156414466,0.022448098891127623,19,2
2021-01-22,977503.1053465446,0.03220346714392438,19,2
2021-01-25,971002.080727376,0.03863993681039448,19,2
2021-01-27,965611.615841999,0.04397687456334503,19,2
2021-01-28,963615.8306840814,0.045952841642726776,19,2
2021-01-29,961104.2191441836,0.04843951296571221,19,2
2021-02-01,975026.6512335505,0.03465533015205591,19,2
2021-02-02,982299.7836699027,0.027454419672687882,19,2
2021-02-03,992369.245840279,0.017484946918163224,19,2
2021-02-04,996369.380127866,0.013524533827595124,19,2
2021-02-05,994017.6029643846,0.015852957924069527,19,2
2021-02-08,1004391.355163272,0.005582216730636639,19,2
2021-02-09,1002742.4121948772,0.0072147857516058084,19,2
2021-02-10,1006412.5102132297,0.0035811316813772506,19,2
2021-02-11,1010021.9980163107,7.48596905012082e-06,19,2
2021-02-12,1011378.5051466095,0.0,19,2
2021-02-15,1021125.5789412167,0.0,19,2
2021-02-16,1024048.4232501932,0.0,19,2
2021-02-17,1026943.2713803349,0.0,19,2
2021-02-18,1026683.4585847527,0.0002529962489874357,19,2
2021-02-19,1018886.2920056891,0.00784559342193868,19,2
2021-02-22,1015822.8051749973,0.01082870545555093,19,2
2021-02-23,1020690.8671117759,0.0060883638296348845,19,2
2021-02-24,1024115.4330473129,0.002753646098894063,19,2
2021-02-25,1032241.3132938223,0.0,19,2
2021-02-26,1022022.516083642,0.009899620445894309,19,2
2021-03-01,1032671.7129648248,0.0,19,2
2021-03-02,1035768.6589856074,0.0,18,2
2021-03-03,1040876.6122034728,0.0,18,2
2021-03-04,1040440.8534998726,0.0004186458783790663,18,2
2021-03-05,1033066.8078877826,0.007503102888590513,18,2
2021-03-08,1032675.9938768857,0.007878569112266639,19,2
2021-03-09,1030667.5425827706,0.009808145846499711,19,2
2021-03-10,1037924.6465692037,0.0028360380084051706,19,2
2021-03-12,1035175.6048066226,0.0054771212360910536,19,2
2021-03-15,1036546.4782847055,0.004160083787069229,19,2
2021-03-16,1039361.2213644399,0.001455879420544226,19,2
2021-03-17,1030110.5711092836,0.010343244307697627,19,2
2021-03-18,1028354.796644938,0.01203006716812177,19,2
2021-03-19,1036420.8325444158,0.004280795251633432,18,2
2021-03-22,1040752.2666427424,0.00011946234478944293,19,2
2021-03-23,1042901.4263236065,0.0,18,2
2021-03-24,1032230.3985241362,0.01023205792045699,17,2
2021-03-25,1024583.4337050141,0.01756445255153816,17,2
2021-03-26,1032981.9307188966,0.009511441210391049,17,2
2021-03-30,1042244.4503230755,0.0006299502368569381,17,2
2021-03-31,1044160.1904314316,0.0,17,2
2021-04-01,1056992.6232622487,0.0,17,2
2021-04-05,1056184.606625771,0.0007644486997307148,19,2
2021-04-06,1060742.0210697618,0.0,19,2
2021-04-07,1066684.1076752383,0.0,19,2
2021-04-08,1074489.7399210806,0.0,19,2
2021-04-09,1074197.153452016,0.00027230271094649025,19,2
2021-04-12,1049248.5695941008,0.023491308841007405,19,2
2021-04-13,1050258.5458463153,0.02255134988682633,18,2
2021-04-15,1053813.7075599441,0.019242652203133308,18,2
2021-04-16,1062164.06211147,0.011471191721678077,18,2
2021-04-19,1059642.8012738214,0.013817664418414774,19,2
2021-04-20,1059439.66962203,0.014006713828794622,18,2
2021-04-22,1061856.2323123086,0.011757681008382575,18,2
2021-04-23,1062205.575896086,0.011432555908720877,18,2
2021-04-26,1064426.6447820165,0.00936546415027029,19,2
2021-04-27,1072694.6447542661,0.0016706489602649533,19,2
2021-04-28,1076149.621060565,0.0,19,2
2021-04-29,1081541.6827972324,0.0,19,2
2021-04-30,1080703.0510191554,0.0007754040287268487,19,2
2021-05-03,1087138.5823495556,0.0,19,2
2021-05-04,1086123.7985016748,0.0009334447920039799,19,2
2021-05-05,1089419.6846123717,0.0,19,2
2021-05-06,1094322.5349919142,0.0,19,2
2021-05-07,1096796.356384067,0.0,19,2
2021-05-10,1098445.1374449297,0.0,19,2
2021-05-11,1098660.333661732,0.0,19,2
2021-05-12,1090879.0988349144,0.007082475437047514,18,2
2021-05-14,1083324.6321107366,0.013958546678283185,18,2
2021-05-17,1093812.2735961638,0.004412701466530663,19,2
2021-05-18,1098097.5833356786,0.0005122150211593406,19,2
2021-05-19,1095794.9794669603,0.0026080437301506773,19,2
2021-05-20,1091539.036518464,0.006481800539328945,18,2
2021-05-21,1094731.1793792583,0.0035763139544487082,18,2
2021-05-24,1095060.2937943088,0.0032767542042995636,19,2
2021-05-25,1096085.6443096944,0.0023434807584764798,19,2
2021-05-26,1095738.8691830062,0.0026591152781395436,19,2
2021-05-27,1098979.6423273226,0.0,19,2
2021-05-28,1101338.5595721805,0.0,19,2
2021-05-31,1105332.0010174857,0.0,19,2
2021-06-01,1105808.3530115,0.0,19,2
2021-06-02,1113919.1870116065,0.0,19,2
2021-06-03,1114303.5470546293,0.0,19,2
2021-06-04,1118328.2078935408,0.0,19,2
2021-06-07,1119087.5396050245,0.0,19,2
2021-06-08,1120330.3698327427,0.0,19,2
2021-06-09,1115407.9940286751,0.004393682378531312,19,2
2021-06-10,1121557.5236538034,0.0,19,2
2021-06-11,1123948.7861356188,0.0,19,2
2021-06-14,1120410.7384232718,0.0031478727109191377,19,2
2021-06-15,1121806.7432284176,0.001905818960458181,19,2
2021-06-16,1116100.8297826413,0.0069824857233580315,18,2
2021-06-17,1111876.9636318244,0.010740544989865606,16,2
2021-06-18,1111374.0898427719,0.011187961985422377,15,2
2021-06-21,1113529.3814427461,0.009270355394658904,19,2
