symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,holding_days,sector,side,closed_at_end
BEL,2021-01-05,2021-01-11,40.29206085205078,40.537559509277344,0.006092978418949846,6,Defence,LONG,
DIVISLAB,2021-01-05,2021-01-11,3746.526123046875,3743.5185546875,-0.0008027618814330229,6,Pharma,LONG,
BAJFINANCE,2021-01-05,2021-01-11,510.9598693847656,497.8141174316406,-0.025727562457994013,6,Financials,LONG,
COFORGE,2021-01-05,2021-01-11,532.9537353515625,526.5043334960938,-0.01210124149184244,6,IT,LONG,
MOTHERSON,2021-01-05,2021-01-18,43.723079681396484,42.91754913330078,-0.01842346316786203,13,Auto,LONG,
HINDALCO,2021-01-05,2021-01-18,245.41702270507812,244.5001983642578,-0.003735781368035207,13,Metals,LONG,
TECHM,2021-01-11,2021-01-18,882.2357788085938,845.4723510742188,-0.041670751308705456,7,IT,LONG,
ASIANPAINT,2021-01-11,2021-01-18,2722.864990234375,2479.934814453125,-0.08921859021748246,7,Consumer Disc.,LONG,
GODREJPROP,2021-01-05,2021-01-25,1407.199951171875,1350.3499755859375,-0.04039935869710232,20,Real Estate,LONG,
M&M,2021-01-18,2021-01-25,781.9434204101562,761.6709594726562,-0.025925738881294458,7,Auto,LONG,
SHRIRAMFIN,2021-01-11,2021-01-25,236.59085083007812,210.10513305664062,-0.11194734572580667,14,Financials,LONG,
INFY,2021-01-18,2021-02-01,1183.9866943359375,1090.760986328125,-0.07873881391893511,14,IT,LONG,
EICHERMOT,2021-01-25,2021-02-01,2834.080810546875,2616.4189453125,-0.07680157334411863,7,Auto,LONG,
GOLDBEES,2021-01-05,2021-02-01,44.52000045776367,42.650001525878906,-0.04200356946669037,27,Other,LONG,
BEL,2021-01-25,2021-02-08,40.614280700683594,43.02321243286133,0.05931243125862351,14,Defence,LONG,
ABB,2021-02-01,2021-02-08,1358.15283203125,1462.8292236328125,0.0770726159330748,7,Capital Goods,LONG,
POLYCAB,2021-01-25,2021-02-08,1243.8140869140625,1250.2335205078125,0.005161087706987422,14,Capital Goods,LONG,
APOLLOHOSP,2021-01-18,2021-02-15,2558.892333984375,2712.63232421875,0.06008067951612128,28,Healthcare,LONG,
WIPRO,2021-01-05,2021-02-15,182.70606994628906,204.18173217773438,0.11754213879023623,41,IT,LONG,
BAJFINANCE,2021-02-08,2021-02-15,542.5360717773438,546.3464965820312,0.007023357529398089,7,Financials,LONG,
JSWSTEEL,2021-01-05,2021-02-15,381.5827941894531,382.2453918457031,0.0017364453176078598,41,Metals,LONG,
LTIM,2021-01-05,2021-02-22,3623.688232421875,3600.412353515625,-0.006423256476094208,48,IT,LONG,
M&M,2021-02-08,2021-02-22,825.6841430664062,838.8015747070312,0.015886742831114242,14,Auto,LONG,
