timestamp,nav_usd,cash_usd,n_positions,invested_pct,regime,drawdown,max_drawdown,n_trades
2024-10-01 00:00:00+00:00,100000.0,41003.18150723606,6,0.5899681849276394,NEUTRAL,0.0,0.0,6
2024-10-01 02:00:00+00:00,100284.26144220683,41003.18150723606,6,0.5911304434259016,NEUTRAL,0.0,0.0,0
2024-10-01 04:00:00+00:00,101138.83525389529,62642.5339907313,6,0.3806282835522503,BEAR,0.0,0.0,3
2024-10-01 06:00:00+00:00,100938.75296825133,72758.63846614024,6,0.27918033137356757,BEAR,0.0019782933542954427,0.0019782933542954427,2
2024-10-01 08:00:00+00:00,100869.25128887419,82921.3379739777,6,0.17793245300786853,BEAR,0.0026654841767195002,0.0026654841767195002,2
2024-10-01 10:00:00+00:00,101083.86905737391,94383.89555806686,1,0.06628133214315568,BEAR,0.0005434727064375357,0.0026654841767195002,5
2024-10-01 12:00:00+00:00,101082.22837403306,80861.72699500654,1,0.20004012282163885,BEAR,0.0005596947969602897,0.0026654841767195002,1
2024-10-01 14:00:00+00:00,100910.66865848588,80861.72699500654,1,0.19868009924036278,BEAR,0.002255974125434852,0.0026654841767195002,0
2024-10-01 16:00:00+00:00,100807.58926689987,80861.72699500654,1,0.19786072077454742,BEAR,0.0032751611798165384,0.0032751611798165384,0
2024-10-01 18:00:00+00:00,100717.39479926211,91649.59215246886,1,0.09003214057379172,BEAR,0.004166949852400514,0.0044217466159959355,1
2024-10-01 20:00:00+00:00,100690.62863694772,96611.16935660526,1,0.040514786088499344,BEAR,0.004431597573992336,0.004431597573992336,1
2024-10-01 22:00:00+00:00,100683.83341372135,96611.16935660526,1,0.04045002975185752,BEAR,0.004498784656079101,0.004498784656079101,0
2024-10-02 00:00:00+00:00,100678.52701104108,96611.16935660526,1,0.04039945532764666,BEAR,0.004551251175660367,0.004551251175660367,0
2024-10-02 02:00:00+00:00,100694.44621908192,100693.22131768872,0,1.2164537759429273e-05,BEAR,0.004393851616916426,0.004551251175660367,1
2024-10-02 04:00:00+00:00,100693.22131768872,100693.22131768872,0,0.0,BEAR,0.004405962705501997,0.004551251175660367,0
2024-10-02 06:00:00+00:00,100693.22131768872,100693.22131768872,0,0.0,BEAR,0.004405962705501997,0.004551251175660367,0
2024-10-02 08:00:00+00:00,100693.22131768872,100693.22131768872,0,0.0,BEAR,0.004405962705501997,0.004551251175660367,0
2024-10-02 10:00:00+00:00,100693.22131768872,100693.22131768872,0,0.0,BEAR,0.004405962705501997,0.004551251175660367,0
2024-10-02 12:00:00+00:00,100693.22131768872,88704.57619434412,1,0.11906109434636347,BEAR,0.004405962705501997,0.004551251175660367,1
2024-10-02 14:00:00+00:00,100903.10639009434,80720.09032510898,1,0.20002373353063319,BEAR,0.0023307452889800772,0.004551251175660367,1
2024-10-02 16:00:00+00:00,100942.96220597532,80747.69724612834,2,0.2000661018708595,BEAR,0.0026438662082800043,0.004551251175660367,2
2024-10-02 18:00:00+00:00,100432.55751755057,74261.9323515841,2,0.2605790971856229,BEAR,0.0076868651018308365,0.0076868651018308365,1
2024-10-02 20:00:00+00:00,100704.37677068646,74261.9323515841,2,0.2625749273967938,BEAR,0.005001184065003479,0.0076868651018308365,0
2024-10-02 22:00:00+00:00,100974.89348823916,74261.9323515841,2,0.26455052552015224,BEAR,0.002328372591590834,0.0076868651018308365,0
2024-10-03 00:00:00+00:00,101533.61758440937,90927.72897894256,1,0.10445691641637478,BEAR,0.0,0.0076868651018308365,2
2024-10-03 02:00:00+00:00,101746.80149313284,95639.16697178205,1,0.06002777907237711,BEAR,0.0014202793680273625,0.0076868651018308365,1
2024-10-03 04:00:00+00:00,101680.67523692708,84450.93700973976,2,0.16944948670964421,BEAR,0.0020692662401388708,0.0076868651018308365,1
2024-10-03 06:00:00+00:00,101630.51741556468,90596.03600734255,2,0.10857448814417037,BEAR,0.0025615331468971715,0.0076868651018308365,1
2024-10-03 08:00:00+00:00,101453.25353829973,84097.68796664652,2,0.1710695809780145,BEAR,0.004301264621889264,0.0076868651018308365,1
2024-10-03 10:00:00+00:00,101842.4279828158,89820.57518596774,2,0.1180436585710285,BEAR,0.0004817665897256447,0.0076868651018308365,1
2024-10-03 12:00:00+00:00,101640.42100727513,94823.78598004501,1,0.06706618252537744,BEAR,0.002464335734316687,0.0076868651018308365,1
2024-10-03 14:00:00+00:00,101427.24691051221,90404.21949451075,2,0.1086791542880674,BEAR,0.004556503024763186,0.0076868651018308365,1
2024-10-03 16:00:00+00:00,100663.17224694032,81622.19398891692,2,0.18915535675066264,BEAR,0.01205540670423747,0.01205540670423747,1
2024-10-03 18:00:00+00:00,100936.89727034612,83241.64096105687,3,0.17531008766689993,BEAR,0.009368970832137911,0.01205540670423747,3
2024-10-03 20:00:00+00:00,101184.41601327091,78976.71610870479,2,0.2194774727133223,BEAR,0.006939732826285758,0.01205540670423747,2
2024-10-03 22:00:00+00:00,101281.53423674418,83903.91330872933,2,0.17157738633179564,BEAR,0.0059865796358067784,0.01205540670423747,1
2024-10-04 00:00:00+00:00,101182.78481926196,83903.91330872933,2,0.1707688866381476,BEAR,0.0069557419512297465,0.01205540670423747,0
2024-10-04 02:00:00+00:00,101148.15001621358,80916.93032280236,1,0.2000157164532247,BEAR,0.007295660370724512,0.01205540670423747,2
2024-10-04 04:00:00+00:00,101146.56032604509,80916.93032280236,1,0.2000031433400472,BEAR,0.007311262162044206,0.01205540670423747,0
2024-10-04 06:00:00+00:00,101211.15046015506,80916.93032280236,1,0.20051367902731376,BEAR,0.006677351344911878,0.01205540670423747,0
2024-10-04 08:00:00+00:00,101236.98651379904,80916.93032280236,1,0.2007177108953847,BEAR,0.006423787018058948,0.01205540670423747,0
2024-10-04 10:00:00+00:00,101236.98651379904,80916.93032280236,1,0.2007177108953847,BEAR,0.006423787018058948,0.01205540670423747,0
2024-10-04 12:00:00+00:00,101236.98651379904,80916.93032280236,1,0.2007177108953847,BEAR,0.006423787018058948,0.01205540670423747,0
2024-10-04 14:00:00+00:00,101249.90454062104,80916.93032280236,1,0.20081968778213677,BEAR,0.006297004854632482,0.01205540670423747,0
2024-10-04 16:00:00+00:00,101185.31440651107,80916.93032280236,1,0.20030954296668646,BEAR,0.00693091567176481,0.01205540670423747,0
2024-10-04 18:00:00+00:00,101172.39637968907,89105.20171765282,1,0.11927358739976246,BEAR,0.007057697835191275,0.01205540670423747,1
2024-10-04 20:00:00+00:00,101154.55062904107,55899.44122886713,4,0.4473857984514774,NEUTRAL,0.007232842453351629,0.01205540670423747,4
2024-10-04 22:00:00+00:00,101146.41610318662,60195.26889788535,4,0.40486997743473296,NEUTRAL,0.007312677617071784,0.01205540670423747,2
2024-10-05 00:00:00+00:00,101125.66888815849,46845.17264864899,4,0.5367627906574527,NEUTRAL,0.00751629825067066,0.01205540670423747,2
2024-10-05 02:00:00+00:00,100558.69524211469,46845.17264864899,4,0.5341509499913448,NEUTRAL,0.013080781622762909,0.013080781622762909,0
2024-10-05 04:00:00+00:00,101149.72128458781,46845.17264864899,4,0.5368729438527202,NEUTRAL,0.007280239377522248,0.013080781622762909,0
2024-10-05 06:00:00+00:00,101410.58526804944,60025.79454121914,4,0.40809142968104983,NEUTRAL,0.004720026379125017,0.013080781622762909,3
2024-10-05 08:00:00+00:00,101407.39386250217,54104.135877131965,5,0.4664675442651497,NEUTRAL,0.004751347981505165,0.013080781622762909,1
2024-10-05 10:00:00+00:00,101051.04194437314,55420.532577427504,4,0.4515590189764144,NEUTRAL,0.008248713929426128,0.013080781622762909,1
2024-10-05 12:00:00+00:00,101318.13930721887,51080.16701261253,4,0.49584381077384143,NEUTRAL,0.005627324302843852,0.013080781622762909,1
2024-10-05 14:00:00+00:00,101091.65058367015,51080.16701261253,4,0.4947142843380997,NEUTRAL,0.007850166131467122,0.013080781622762909,0
2024-10-05 16:00:00+00:00,99905.20728745447,54033.17731090897,4,0.45915554576208606,NEUTRAL,0.01949434754940289,0.01949434754940289,2
2024-10-05 18:00:00+00:00,99854.11368380432,54971.128317103314,3,0.4494855916384818,NEUTRAL,0.0199957985602486,0.0199957985602486,1
2024-10-05 20:00:00+00:00,99020.2509081878,54971.128317103314,3,0.4448496361812606,NEUTRAL,0.028179627882654847,0.028179627882654847,0
2024-10-05 22:00:00+00:00,99520.70339538445,38391.9284438927,5,0.6142317413958991,NEUTRAL,0.023268007099291523,0.028179627882654847,3
2024-10-06 00:00:00+00:00,99677.09131031937,34427.08467492887,5,0.6546138714286027,NEUTRAL,0.02173315983024521,0.028179627882654847,3
2024-10-06 02:00:00+00:00,99889.79789341023,30890.898431180845,5,0.6907502159115018,NEUTRAL,0.019645580887198217,0.028179627882654847,2
2024-10-06 04:00:00+00:00,99450.33623435727,37998.23678296613,5,0.6179174629091015,NEUTRAL,0.02395861573729312,0.028179627882654847,1
2024-10-06 06:00:00+00:00,99483.29677049172,30245.574979497476,5,0.69597333460637,NEUTRAL,0.02363512917573031,0.028179627882654847,1
2024-10-06 08:00:00+00:00,99934.24214188886,33814.16331315419,6,0.6616358658612321,NEUTRAL,0.019209389040592793,0.028179627882654847,3
2024-10-06 10:00:00+00:00,99919.94016033871,28654.067202342347,6,0.7132297401663574,NEUTRAL,0.019349753833699267,0.028179627882654847,1
2024-10-06 12:00:00+00:00,100607.57854517238,32597.384793564444,6,0.6759947385183478,NEUTRAL,0.01260102329724725,0.028179627882654847,4
2024-10-06 14:00:00+00:00,100954.68184094547,43363.50412482649,6,0.5704656452372772,NEUTRAL,0.009194426656988972,0.028179627882654847,2
2024-10-06 16:00:00+00:00,100903.08857875032,38405.42837544652,7,0.6193830246784486,NEUTRAL,0.009700781496583637,0.028179627882654847,1
2024-10-06 18:00:00+00:00,101176.1187169826,44760.70698222125,8,0.5575961249568266,NEUTRAL,0.00702116547761227,0.028179627882654847,3
2024-10-06 20:00:00+00:00,100906.3775226592,37006.28367484821,9,0.6332612012898966,NEUTRAL,0.009668502617626239,0.028179627882654847,3
2024-10-06 22:00:00+00:00,101267.84547503362,41205.049000528044,8,0.5931082684020699,NEUTRAL,0.006120926068757246,0.028179627882654847,1
2024-10-07 00:00:00+00:00,102804.27534553612,60716.86457286548,7,0.4093935843739025,NEUTRAL,0.0,0.028179627882654847,3
2024-10-07 02:00:00+00:00,102889.56422067084,66327.89752588615,7,0.3553486397937269,NEUTRAL,0.003754820070634179,0.028179627882654847,1
2024-10-07 04:00:00+00:00,102729.7971299203,69036.36140784265,6,0.32798113754148905,NEUTRAL,0.005301791284645637,0.028179627882654847,1
2024-10-07 06:00:00+00:00,103187.75132291413,64049.76470987921,7,0.37928907366686504,NEUTRAL,0.0008675742592917245,0.028179627882654847,1
2024-10-07 08:00:00+00:00,103263.36095710951,64069.1589708566,6,0.3795557458422474,NEUTRAL,0.00013547150238026745,0.028179627882654847,2
2024-10-07 10:00:00+00:00,102087.42755781447,59568.823601823766,7,0.4164920693286295,NEUTRAL,0.011521640642459856,0.028179627882654847,1
2024-10-07 12:00:00+00:00,102038.72753164776,49001.73127727249,9,0.5197732031490261,NEUTRAL,0.011993186680180115,0.028179627882654847,2
2024-10-07 14:00:00+00:00,104005.42317078222,59189.32786042547,8,0.4309015236327286,NEUTRAL,0.0,0.028179627882654847,2
2024-10-07 16:00:00+00:00,104378.63579610636,53753.52956269804,9,0.48501406295728566,NEUTRAL,0.0,0.028179627882654847,1
2024-10-07 18:00:00+00:00,102828.67284338115,53757.16682503631,9,0.47721617581397646,NEUTRAL,0.01484942719267681,0.028179627882654847,2
2024-10-07 20:00:00+00:00,102579.7477005306,50980.13029635153,8,0.5030195390499305,NEUTRAL,0.01723425566789087,0.028179627882654847,3
2024-10-07 22:00:00+00:00,102314.4386045175,51610.903720403025,8,0.49556578304751364,NEUTRAL,0.01977605068168421,0.028179627882654847,2
2024-10-08 00:00:00+00:00,102719.69120353213,48265.85083081796,8,0.5301207561539254,NEUTRAL,0.01589352629416255,0.028179627882654847,3
2024-10-08 02:00:00+00:00,102988.73716683517,32627.67152552127,9,0.6831918477389762,NEUTRAL,0.013315930206122121,0.028179627882654847,2
2024-10-08 04:00:00+00:00,102639.22129517604,38951.86695787716,9,0.6204972478711911,NEUTRAL,0.016664468621031766,0.028179627882654847,3
2024-10-08 06:00:00+00:00,102152.37850513667,49282.10412862226,7,0.5175628326055655,NEUTRAL,0.021328668208678927,0.028179627882654847,2
2024-10-08 08:00:00+00:00,101824.54168702124,65716.70403200519,7,0.35460839849395975,BEAR,0.024469510351469853,0.028179627882654847,3
2024-10-08 10:00:00+00:00,101907.58506807307,73864.94680867558,6,0.2751771444752158,BEAR,0.023673912857610602,0.028179627882654847,2
2024-10-08 12:00:00+00:00,101499.97850651987,82572.89296335826,4,0.1864737886811062,BEAR,0.02757898939405259,0.028179627882654847,2
2024-10-08 14:00:00+00:00,101509.7434777963,94952.48527855045,1,0.06459732804546159,BEAR,0.027485436041855937,0.028179627882654847,3
2024-10-08 16:00:00+00:00,101551.91605225146,94952.48527855045,1,0.06498578293988477,BEAR,0.027081401498450605,0.028179627882654847,0
2024-10-08 18:00:00+00:00,101589.46022226619,94952.48527855045,1,0.06533133387257695,BEAR,0.02672170940506021,0.028179627882654847,0
2024-10-08 20:00:00+00:00,101639.51911561917,94952.48527855045,1,0.06579167134254094,BEAR,0.026242119947206356,0.028179627882654847,0
2024-10-08 22:00:00+00:00,101631.175966727,94952.48527855045,1,0.06571497992272646,BEAR,0.02632205152351547,0.028179627882654847,0
2024-10-09 00:00:00+00:00,101606.14652005052,65390.185841603656,4,0.35643474257042274,NEUTRAL,0.026561846252442258,0.028179627882654847,4
2024-10-09 02:00:00+00:00,101497.71917349298,56338.98437320604,4,0.4449236413194252,NEUTRAL,0.027600634944501247,0.028179627882654847,2
2024-10-09 04:00:00+00:00,101669.36515871165,51680.54865207528,5,0.4916802266700593,NEUTRAL,0.025956179794177563,0.028179627882654847,1
2024-10-09 06:00:00+00:00,101791.9826044389,51714.78793990827,6,0.4919561775226381,NEUTRAL,0.02478144279180115,0.028179627882654847,2
2024-10-09 08:00:00+00:00,101736.347222037,35741.86582433194,9,0.6486814516121144,NEUTRAL,0.02531445782861942,0.028179627882654847,3
