timestamp,nav_usd
2025-01-01 00:00:00+00:00,100000.0
2025-01-01 01:00:00+00:00,99893.08604271908
2025-01-01 02:00:00+00:00,99958.63259143021
2025-01-01 03:00:00+00:00,99801.26782506538
2025-01-01 04:00:00+00:00,99724.94615932205
2025-01-01 05:00:00+00:00,99832.76980279508
2025-01-01 06:00:00+00:00,99850.28894956374
2025-01-01 07:00:00+00:00,99733.34737116174
2025-01-01 08:00:00+00:00,99590.78800570141
2025-01-01 09:00:00+00:00,99601.52201327286
2025-01-01 10:00:00+00:00,99644.56275876073
2025-01-01 11:00:00+00:00,99720.90503602188
2025-01-01 12:00:00+00:00,99797.43135109113
2025-01-01 13:00:00+00:00,99866.00182083547
2025-01-01 14:00:00+00:00,99856.55376660053
2025-01-01 15:00:00+00:00,99884.84004140853
2025-01-01 16:00:00+00:00,99808.05834201374
2025-01-01 17:00:00+00:00,99800.45627728262
2025-01-01 18:00:00+00:00,100002.30414972262
2025-01-01 19:00:00+00:00,100073.8715326691
2025-01-01 20:00:00+00:00,100024.84576454663
2025-01-01 21:00:00+00:00,100034.49883192178
2025-01-01 22:00:00+00:00,100113.15502609033
2025-01-01 23:00:00+00:00,100077.0769284816
2025-01-02 00:00:00+00:00,100544.47188639035
2025-01-02 01:00:00+00:00,100607.65800453804
2025-01-02 02:00:00+00:00,100592.2559461109
2025-01-02 03:00:00+00:00,100673.5639692059
2025-01-02 04:00:00+00:00,100646.87259177746
2025-01-02 05:00:00+00:00,100396.94883103951
2025-01-02 06:00:00+00:00,100266.7938228679
2025-01-02 07:00:00+00:00,100404.06827804429
2025-01-02 08:00:00+00:00,100519.40542947904
2025-01-02 09:00:00+00:00,100881.8667085871
2025-01-02 10:00:00+00:00,100998.105303772
2025-01-02 11:00:00+00:00,101174.41787738894
2025-01-02 12:00:00+00:00,101169.39530994053
2025-01-02 13:00:00+00:00,100910.84097162663
2025-01-02 14:00:00+00:00,101081.39862945449
2025-01-02 15:00:00+00:00,100668.71152079813
2025-01-02 16:00:00+00:00,100999.55467186411
2025-01-02 17:00:00+00:00,100477.16416286156
2025-01-02 18:00:00+00:00,100770.82800542374
2025-01-02 19:00:00+00:00,100491.2329434065
2025-01-02 20:00:00+00:00,100525.69639247846
2025-01-02 21:00:00+00:00,100665.27445467231
