timestamp,open,high,low,close,volume,quote_volume,pair,binance_symbol,interval,source
2025-05-01 00:00:00+00:00,36.0,36.3,36.0,36.29,702.371,25407.20518,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 01:00:00+00:00,36.28,36.42,36.14,36.25,1048.013,38011.76362,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 02:00:00+00:00,36.21,36.33,35.8,35.82,1225.97,44284.35054,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 03:00:00+00:00,35.9,36.1,35.75,35.82,834.052,29940.40043,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 04:00:00+00:00,35.82,35.87,35.57,35.8,1317.523,47096.11267,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 05:00:00+00:00,35.74,35.99,35.67,35.78,579.078,20770.33358,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 06:00:00+00:00,35.77,35.86,35.65,35.75,573.703,20497.5818,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 07:00:00+00:00,35.74,35.85,35.61,35.74,1332.434,47632.36322,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 08:00:00+00:00,35.74,36.03,35.59,35.96,1167.2,41804.16793,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 09:00:00+00:00,35.95,36.08,35.8,35.84,1343.801,48347.12568,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 10:00:00+00:00,35.81,36.28,35.81,36.04,1928.323,69645.16936,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 11:00:00+00:00,36.04,36.17,35.91,36.04,784.878,28307.08708,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 12:00:00+00:00,36.04,36.06,34.75,35.86,16485.486,586049.75578,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 13:00:00+00:00,35.85,35.99,35.23,35.25,4840.916,171942.66619,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 14:00:00+00:00,35.25,35.65,35.25,35.59,1627.707,57755.69653,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 15:00:00+00:00,35.57,35.83,35.26,35.37,1521.853,54035.63957,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 16:00:00+00:00,35.38,35.71,35.38,35.55,894.349,31827.94422,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 17:00:00+00:00,35.56,35.81,35.38,35.47,1347.863,47920.20004,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 18:00:00+00:00,35.46,35.51,35.29,35.5,729.973,25885.0047,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 19:00:00+00:00,35.47,35.67,35.28,35.47,891.99,31661.421,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 20:00:00+00:00,35.49,36.06,35.43,35.87,4966.517,177899.32999,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 21:00:00+00:00,35.87,37.97,35.86,36.75,14483.316,532282.09446,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 22:00:00+00:00,36.72,37.56,36.64,37.28,4900.115,182316.19107,ZEC/USD,ZECUSDT,1h,binance
2025-05-01 23:00:00+00:00,37.24,38.17,37.21,37.41,7614.373,287111.67795,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 00:00:00+00:00,37.45,37.63,36.63,37.1,8650.936,321063.18322,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 01:00:00+00:00,37.11,37.16,36.58,36.95,5464.237,201114.78464,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 02:00:00+00:00,36.97,37.53,36.68,37.4,2023.024,75080.24012,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 03:00:00+00:00,37.38,37.55,36.97,37.31,2921.638,108935.63816,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 04:00:00+00:00,37.31,37.45,36.88,37.07,2320.826,86159.23898,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 05:00:00+00:00,37.05,37.18,36.62,36.68,1078.141,39776.78755,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 06:00:00+00:00,36.66,36.97,36.54,36.87,942.701,34605.84235,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 07:00:00+00:00,36.82,36.93,36.59,36.68,869.675,31999.156,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 08:00:00+00:00,36.65,37.23,36.56,37.07,1272.37,47063.72078,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 09:00:00+00:00,37.04,37.59,36.83,37.19,5756.696,215038.26936,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 10:00:00+00:00,37.19,37.34,36.87,37.04,1331.471,49500.2066,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 11:00:00+00:00,37.0,37.29,37.0,37.1,623.54,23162.73665,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 12:00:00+00:00,37.08,37.21,36.74,37.03,1657.891,61350.83316,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 13:00:00+00:00,37.11,37.15,36.33,36.67,5017.965,183562.49909,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 14:00:00+00:00,36.61,37.0,36.55,36.75,3022.004,111297.22306,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 15:00:00+00:00,36.81,37.0,36.39,36.51,3507.31,128590.22019,ZEC/USD,ZECUSDT,1h,binance
2025-05-02 16:00:00+00:00,36.47,36.9,36.37,36.49,3038.363,111173.43743,ZEC/USD,ZECUSDT,1h,binance
