timestamp,pair,side,quantity,price,value,commission
2024-10-01 00:00:00+00:00,XRP/USD,BUY,28317.842342280263,0.6202,17562.72582068222,1.756272582068222
2024-10-01 00:00:00+00:00,SEI/USD,BUY,14630.747327764384,0.4724,6911.565037635894,0.6911565037635895
2024-10-01 00:00:00+00:00,SUI/USD,BUY,7257.744078761348,1.8169,13186.595216701493,1.3186595216701493
2024-10-01 00:00:00+00:00,TRX/USD,BUY,127959.05310300704,0.1563,20000.0,2.0
2024-10-01 00:00:00+00:00,UNI/USD,BUY,1901.7392473448774,7.54,14339.113924980376,1.4339113924980378
2024-10-01 04:00:00+00:00,XRP/USD,SELL,7931.400624825583,0.6194,4912.709547016965,0.4912709547016965
2024-10-01 04:00:00+00:00,UNI/USD,SELL,458.2843638781951,7.675,3517.3324927651474,0.3517332492765148
2024-10-01 04:00:00+00:00,SEI/USD,BUY,10799.35426942677,0.4958,5354.319846781793,0.5354319846781793
2024-10-01 06:00:00+00:00,XRP/USD,SELL,10289.54667349351,0.6233,6413.474441588505,0.6413474441588506
2024-10-01 06:00:00+00:00,SUI/USD,BUY,2313.1069662616073,1.8526,4285.261965696254,0.42852619656962543
2024-10-01 08:00:00+00:00,XRP/USD,SELL,5077.287516927233,0.6275,3185.9979168718382,0.31859979168718383
2024-10-01 08:00:00+00:00,TRX/USD,SELL,63543.12884294622,0.1566,9950.853976805378,0.9950853976805378
2024-10-01 08:00:00+00:00,APT/USD,BUY,814.8988326257928,8.19,6674.021439205243,0.6674021439205243
2024-10-01 08:00:00+00:00,UNI/USD,BUY,653.6854511456206,7.814,5107.89811525188,0.510789811525188
2024-10-01 10:00:00+00:00,TRX/USD,BUY,32332.503828648732,0.1568,5069.736600332121,0.5069736600332122
2024-10-01 12:00:00+00:00,TRX/USD,SELL,48456.46758725599,0.1569,7602.819764440465,0.7602819764440466
2024-10-01 14:00:00+00:00,XRP/USD,SELL,5019.607527033936,0.6109,3066.4782382650315,0.3066478238265032
2024-10-01 14:00:00+00:00,SEI/USD,SELL,14963.435543450796,0.4579,6851.757135346119,0.6851757135346119
2024-10-01 14:00:00+00:00,UNI/USD,SELL,1002.5029374164508,7.242,7260.126272769937,0.7260126272769937
2024-10-01 14:00:00+00:00,SUI/USD,BUY,8485.704779877982,1.7768,15077.400252887199,1.5077400252887199
2024-10-01 14:00:00+00:00,TRX/USD,BUY,132554.6483441961,0.1556,20625.50328235691,2.062550328235691
2024-10-01 16:00:00+00:00,APT/USD,SELL,548.2615688310703,7.85,4303.853315323902,0.4303853315323902
2024-10-01 16:00:00+00:00,UNI/USD,SELL,536.7525668836685,7.082,3801.28167867014,0.38012816786701403
2024-10-01 16:00:00+00:00,SUI/USD,BUY,4602.4143599154195,1.7821,8201.962630805268,0.8201962630805268
2024-10-01 16:00:00+00:00,TRX/USD,BUY,67314.31216102565,0.1548,10420.25552252677,1.0420255522526771
2024-10-01 18:00:00+00:00,SEI/USD,SELL,7784.410619649481,0.4399,3424.362231583807,0.34243622315838074
2024-10-01 18:00:00+00:00,SUI/USD,SELL,5696.705142244991,1.7442,9936.193109103713,0.9936193109103714
2024-10-01 18:00:00+00:00,TRX/USD,SELL,43706.617568386166,0.1541,6735.189767288308,0.6735189767288308
2024-10-01 18:00:00+00:00,XRP/USD,BUY,20197.087726383787,0.6204,12530.2732254485,1.25302732254485
2024-10-01 20:00:00+00:00,XRP/USD,SELL,9916.107826686834,0.6066,6015.1110076682335,0.6015111007668233
2024-10-01 20:00:00+00:00,SUI/USD,SELL,5993.480666906678,1.7449,10458.024415685462,1.0458024415685463
2024-10-01 20:00:00+00:00,TRX/USD,SELL,102430.52525180826,0.1537,15743.57173120293,1.574357173120293
2024-10-01 20:00:00+00:00,UNI/USD,SELL,417.95972197203383,6.942,2901.476389929859,0.2901476389929859
2024-10-01 20:00:00+00:00,BTC/USD,BUY,0.08557391655109153,60809.02,5203.666003033656,0.5203666003033657
2024-10-01 20:00:00+00:00,ETH/USD,BUY,1.5557188145317113,2451.78,3814.2802750925594,0.381428027509256
2024-10-01 22:00:00+00:00,XRP/USD,SELL,5041.18317008251,0.5951,3000.0081045161014,0.30000081045161014
2024-10-01 22:00:00+00:00,SUI/USD,SELL,3025.8364442091233,1.7609,5328.195394607845,0.5328195394607845
2024-10-01 22:00:00+00:00,TRX/USD,SELL,50945.72172325269,0.1535,7820.168284519287,0.7820168284519288
2024-10-02 00:00:00+00:00,TRX/USD,SELL,25492.42815864987,0.1533,3907.9892367210246,0.39079892367210245
2024-10-02 00:00:00+00:00,BTC/USD,BUY,0.06378102688706785,61046.26,3893.593150414935,0.3893593150414935
2024-10-02 02:00:00+00:00,SUI/USD,SELL,2292.9694017019256,1.8042,4136.9753945506145,0.4136975394550615
2024-10-02 02:00:00+00:00,ETH/USD,BUY,1.3290754822480515,2492.52,3312.747221012913,0.33127472210129133
2024-10-02 04:00:00+00:00,XRP/USD,SELL,5239.796729614443,0.604,3164.8372246871236,0.31648372246871237
2024-10-02 04:00:00+00:00,TRX/USD,SELL,19175.0575798004,0.1542,2956.7938788052215,0.29567938788052217
2024-10-02 06:00:00+00:00,SUI/USD,SELL,3132.130897934297,1.9091,5979.551097246366,0.5979551097246366
2024-10-02 06:00:00+00:00,ETH/USD,SELL,1.3782861852011925,2485.84,3426.198930620533,0.3426198930620533
2024-10-02 06:00:00+00:00,TRX/USD,BUY,154273.11658105525,0.1545,23835.196511773036,2.383519651177304
2024-10-02 06:00:00+00:00,BTC/USD,BUY,0.32782219979104243,61700.01,20226.633005329317,2.022663300532932
2024-10-02 08:00:00+00:00,BTC/USD,SELL,0.2388749441774067,61806.01,14763.907188578241,1.4763907188578242
2024-10-02 08:00:00+00:00,SUI/USD,BUY,11491.790280289073,1.9091,21938.97682409987,2.1938976824099874
2024-10-02 08:00:00+00:00,TRX/USD,BUY,77247.47434939348,0.1545,11934.734786981293,1.1934734786981294
2024-10-02 10:00:00+00:00,SUI/USD,SELL,4541.209798157612,1.8618,8454.82440220984,0.8454824402209841
2024-10-02 10:00:00+00:00,TRX/USD,SELL,119848.65151772328,0.1537,18420.737738274067,1.842073773827407
2024-10-02 12:00:00+00:00,SUI/USD,SELL,2270.9397483822913,1.8302,4156.27392748927,0.415627392748927
2024-10-02 12:00:00+00:00,TRX/USD,SELL,59335.98308683331,0.1537,9119.94060044628,0.911994060044628
2024-10-02 12:00:00+00:00,BTC/USD,SELL,0.05066161216517806,60798.8,3080.165225708228,0.3080165225708228
2024-10-02 14:00:00+00:00,TRX/USD,SELL,29345.117889860296,0.1541,4522.082666827471,0.45220826668274716
2024-10-02 14:00:00+00:00,ETH/USD,BUY,1.3301017860945865,2434.39,3237.9864870508004,0.32379864870508007
2024-10-02 16:00:00+00:00,SUI/USD,SELL,4234.439891944878,1.8667,7904.428946293503,0.7904428946293504
2024-10-02 16:00:00+00:00,ETH/USD,SELL,1.424630812129249,2452.84,3494.3914412231074,0.34943914412231075
2024-10-02 16:00:00+00:00,TRX/USD,BUY,140579.26256801817,0.155,21789.785698042815,2.1789785698042814
2024-10-02 16:00:00+00:00,BTC/USD,BUY,0.29061666488660365,61800.0,17960.109889992105,1.7960109889992106
2024-10-02 18:00:00+00:00,TRX/USD,SELL,85616.80531130482,0.1543,13210.673059534334,1.3210673059534335
2024-10-02 18:00:00+00:00,BTC/USD,SELL,0.1528427158282717,60762.09,9287.042855001868,0.9287042855001868
2024-10-02 20:00:00+00:00,TRX/USD,SELL,42153.950643067685,0.1546,6517.000769418263,0.6517000769418263
2024-10-02 20:00:00+00:00,BTC/USD,SELL,0.0781918681858528,60924.0,4763.7613773548965,0.47637613773548965
2024-10-02 20:00:00+00:00,ETH/USD,BUY,1.323872249282623,2386.1,3158.8915740132666,0.31588915740132667
2024-10-02 22:00:00+00:00,TRX/USD,SELL,21105.1521255786,0.1547,3264.9670338270093,0.3264967033827009
2024-10-02 22:00:00+00:00,SUI/USD,BUY,1627.2486015507366,1.834,2984.373935244051,0.2984373935244051
2024-10-03 00:00:00+00:00,BTC/USD,SELL,0.057989801006040786,60988.01,3536.682563654426,0.3536682563654426
2024-10-03 04:00:00+00:00,SUI/USD,SELL,2669.478861346377,1.9232,5133.941746141352,0.5133941746141353
2024-10-03 04:00:00+00:00,BTC/USD,SELL,0.08674423553003976,61326.0,5319.676988115219,0.5319676988115218
2024-10-03 04:00:00+00:00,ETH/USD,SELL,1.967168150999294,2397.54,4716.364328746848,0.47163643287468476
2024-10-03 04:00:00+00:00,APT/USD,BUY,2863.78398482631,8.26,23654.855714665322,2.3654855714665324
2024-10-03 04:00:00+00:00,TRX/USD,BUY,136730.78878751147,0.1549,21179.599183185528,2.117959918318553
2024-10-03 06:00:00+00:00,APT/USD,SELL,1092.5669122085158,8.23,8991.825687476085,0.8991825687476085
2024-10-03 06:00:00+00:00,TRX/USD,SELL,79004.60771957913,0.1548,12229.91327499085,1.222991327499085
2024-10-03 06:00:00+00:00,BTC/USD,BUY,0.059026948581768435,61334.01,3620.3594545836713,0.36203594545836715
2024-10-03 08:00:00+00:00,APT/USD,SELL,997.219981009584,7.98,7957.81544845648,0.7957815448456481
2024-10-03 08:00:00+00:00,TRX/USD,SELL,39621.28018059423,0.1541,6105.639275829571,0.6105639275829571
2024-10-03 08:00:00+00:00,SUI/USD,BUY,1675.4996786852075,1.862,3119.7804017118565,0.3119780401711857
2024-10-03 10:00:00+00:00,TRX/USD,SELL,19435.14425033038,0.1542,2996.8992434009447,0.2996899243400945
2024-10-03 12:00:00+00:00,BTC/USD,BUY,0.04760164335842254,60469.95,2878.468993801643,0.28784689938016433
2024-10-03 16:00:00+00:00,SUI/USD,SELL,1971.4763224150252,1.6419,3236.9669737732297,0.323696697377323
2024-10-03 16:00:00+00:00,TRX/USD,SELL,19774.520285884562,0.1547,3059.118288226342,0.30591182882263424
2024-10-03 18:00:00+00:00,APT/USD,SELL,352.3290253138473,8.16,2875.004846560994,0.2875004846560994
2024-10-03 18:00:00+00:00,BTC/USD,SELL,0.07165974517556734,60722.31,4351.345261071804,0.43513452610718045
2024-10-03 18:00:00+00:00,TRX/USD,BUY,60739.57427301916,0.1558,9463.225671736385,0.9463225671736386
