date,signal,period_contribution,cumulative
2021-01-11,quality,0.0016470440797964857,0.0016470440797964857
2021-01-11,residual_momentum,0.010792224029509325,0.010792224029509325
2021-01-11,low_volatility,-5.0100312166320325e-05,-5.0100312166320325e-05
2021-01-11,mean_reversion,-0.00019703200004582568,-0.00019703200004582568
2021-01-11,volume_sentiment,0.0011699638923600463,0.0011699638923600463
2021-01-11,flow,0.0010710504873270828,0.0010710504873270828
2021-01-11,earnings_surprise,0.0,0.0
2021-01-11,buy_the_dip,-1.5986270115220724e-05,-1.5986270115220724e-05
2021-01-11,relative_strength,0.005598145180500379,0.005598145180500379
2021-01-18,quality,0.0009608350458629219,0.002607879125659408
2021-01-18,residual_momentum,-0.005668777104727474,0.005123446924781851
2021-01-18,low_volatility,0.00030052081359569237,0.00025042050142937204
2021-01-18,mean_reversion,-0.0003611585424505622,-0.000558190542496388
2021-01-18,volume_sentiment,-0.004064074577648454,-0.0028941106852884077
2021-01-18,flow,0.000535164163284861,0.0016062146506119438
2021-01-18,earnings_surprise,0.0,0.0
2021-01-18,buy_the_dip,-2.0391412017584162e-05,-3.6377682132804886e-05
2021-01-18,relative_strength,-0.0006843320790572472,0.004913813101443132
2021-01-25,quality,0.0008124481393130188,0.0034203272649724267
2021-01-25,momentum_value,-0.014013044423338495,-0.014013044423338495
2021-01-25,residual_momentum,-0.007731120255040109,-0.002607673330258258
2021-01-25,low_volatility,7.589784248536686e-06,0.0002580102856779087
2021-01-25,mean_reversion,0.00045760268075879475,-0.0001005878617375932
2021-01-25,volume_sentiment,0.0010466121890016712,-0.0018474984962867365
2021-01-25,regime_tilt,-0.0001199558395071222,-0.0001199558395071222
2021-01-25,flow,5.098151403695252e-05,0.0016571961646488964
2021-01-25,earnings_surprise,0.0,0.0
2021-01-25,buy_the_dip,3.241848031599242e-05,-3.959201816812469e-06
2021-01-25,relative_strength,-0.004278843740619302,0.00063496936082383
2021-02-01,quality,0.0029112256752448855,0.006331552940217313
2021-02-01,momentum_value,0.02604175047261722,0.012028706049278724
2021-02-01,residual_momentum,0.018992514926655473,0.016384841596397214
2021-02-01,low_volatility,-0.0008738221580270832,-0.0006158118723491744
2021-02-01,mean_reversion,-0.0003562706450593919,-0.0004568585067969851
2021-02-01,volume_sentiment,0.001502085101055963,-0.0003454133952307734
2021-02-01,regime_tilt,0.0013315018610671344,0.0012115460215600122
2021-02-01,flow,0.001215029758347828,0.002872225922996724
2021-02-01,earnings_surprise,0.0,0.0
2021-02-01,buy_the_dip,-2.5257990857827552e-05,-2.921719267464002e-05
2021-02-01,relative_strength,0.009994053658151652,0.010629023018975482
2021-02-08,quality,0.005521222669173572,0.011852775609390884
2021-02-08,momentum_value,0.0582368212389861,0.07026552728826482
2021-02-08,residual_momentum,0.044088155355618615,0.06047299695201583
2021-02-08,low_volatility,-0.002410691491254707,-0.003026503363603881
2021-02-08,mean_reversion,-0.00021838967882291746,-0.0006752481856199025
2021-02-08,volume_sentiment,-0.0008738779698293705,-0.001219291365060144
2021-02-08,regime_tilt,0.011530718819518074,0.012742264841078085
2021-02-08,flow,0.0027859107585457557,0.00565813668154248
2021-02-08,earnings_surprise,0.0,0.0
2021-02-08,buy_the_dip,4.199844008606463e-06,-2.501734866603356e-05
2021-02-08,relative_strength,0.022601298761272464,0.03323032178024794
2021-02-15,quality,0.004504584463740551,0.016357360073131436
2021-02-15,momentum_value,0.06603985898794275,0.13630538627620759
2021-02-15,residual_momentum,0.03490420239260987,0.0953771993446257
2021-02-15,low_volatility,-0.0021395208243033493,-0.0051660241879072305
2021-02-15,mean_reversion,0.0002826749225806897,-0.0003925732630392128
2021-02-15,volume_sentiment,-0.0019008963605567646,-0.0031201877256169085
2021-02-15,regime_tilt,0.014476743842016786,0.02721900868309487
2021-02-15,flow,0.004106561016111014,0.009764697697653493
2021-02-15,earnings_surprise,0.0,0.0
2021-02-15,buy_the_dip,-1.8979770716225146e-05,-4.399711938225871e-05
2021-02-15,relative_strength,0.020766957347952225,0.05399727912820017
2021-02-22,quality,0.00030460379379404587,0.01666196386692548
2021-02-22,momentum_value,0.014043595793204966,0.15034898206941255
2021-02-22,residual_momentum,0.005714524617795082,0.10109172396242078
2021-02-22,low_volatility,-0.0007606495068382533,-0.005926673694745484
2021-02-22,mean_reversion,0.0012191175776842308,0.000826544314645018
2021-02-22,volume_sentiment,0.013598351068508582,0.010478163342891674
2021-02-22,regime_tilt,0.006809327216589679,0.03402833589968455
2021-02-22,flow,0.00306304017318197,0.012827737870835463
2021-02-22,earnings_surprise,0.0,0.0
2021-02-22,buy_the_dip,7.602946250610877e-05,3.203234312385006e-05
2021-02-22,relative_strength,0.004072123431010689,0.05806940255921086
2021-03-01,quality,-0.0007811503523079224,0.015880813514617557
2021-03-01,momentum_value,0.020586975272019338,0.17093595734143188
2021-03-01,residual_momentum,0.020370654916650268,0.12146237887907105
2021-03-01,low_volatility,-0.000511972370429472,-0.006438646065174956
2021-03-01,mean_reversion,1.5606241952173743e-05,0.0008421505565971917
2021-03-01,volume_sentiment,0.0017327475363336528,0.012210910879225326
2021-03-01,regime_tilt,0.004923050839401229,0.038951386739085776
2021-03-01,flow,0.0013285011924855602,0.014156239063321023
2021-03-01,earnings_surprise,0.0,0.0
2021-03-01,buy_the_dip,-1.181814049751288e-06,3.085052907409877e-05
2021-03-01,relative_strength,0.00811671047031214,0.066186113029523
2021-03-08,quality,-0.00016597271220539784,0.01571484080241216
2021-03-08,momentum_value,0.023833953241230735,0.19476991058266263
2021-03-08,residual_momentum,0.02548596087924014,0.14694833975831118
2021-03-08,low_volatility,-0.0006402933189769062,-0.0070789393841518625
2021-03-08,mean_reversion,-0.0005327876790601133,0.00030936287753707836
2021-03-08,volume_sentiment,-0.001253226214615261,0.010957684664610065
2021-03-08,regime_tilt,0.004660501122530234,0.04361188786161601
2021-03-08,flow,0.0021170954445815177,0.01627333450790254
2021-03-08,earnings_surprise,0.0,0.0
2021-03-08,buy_the_dip,-2.5046880236951983e-05,5.80364883714679e-06
2021-03-08,relative_strength,0.008904912358877306,0.0750910253884003
2021-03-15,quality,0.00040535856975794317,0.016120199372170102
2021-03-15,momentum_value,0.013441200254728355,0.208211110837391
2021-03-15,residual_momentum,0.0030633711438111007,0.15001171090212229
2021-03-15,low_volatility,4.3790142541752564e-05,-0.00703514924161011
2021-03-15,mean_reversion,0.00016362614499889174,0.0004729890225359701
2021-03-15,volume_sentiment,-0.0009395629319887194,0.010018121732621347
2021-03-15,regime_tilt,-0.0010057250280338785,0.04260616283358213
2021-03-15,flow,0.00016001066384111216,0.016433345171743653
2021-03-15,earnings_surprise,0.0,0.0
2021-03-15,buy_the_dip,9.337351388968353e-06,1.5141000226115143e-05
2021-03-15,relative_strength,0.0023811508139932993,0.0774721762023936
2021-03-22,quality,0.0011503106215593887,0.01727050999372949
2021-03-22,momentum_value,0.022277476429722838,0.23048858726711383
2021-03-22,residual_momentum,0.010910936411534407,0.16092264731365669
2021-03-22,low_volatility,-0.00028289646239508157,-0.007318045704005191
2021-03-22,mean_reversion,4.763205887841337e-05,0.0005206210814143835
2021-03-22,volume_sentiment,-0.0010831352603422816,0.008934986472279065
2021-03-22,regime_tilt,0.0013803469057279993,0.04398650973931013
2021-03-22,flow,0.00012514435876986963,0.01655848953051352
2021-03-22,earnings_surprise,0.0,0.0
2021-03-22,buy_the_dip,-4.962033055781764e-06,1.0178967170333379e-05
2021-03-22,relative_strength,0.004823069834175029,0.08229524603656864
2021-04-05,quality,0.0027898418196935673,0.02006035181342306
2021-04-05,momentum_value,0.05654870379927654,0.28703729106639037
2021-04-05,residual_momentum,0.034486476322369085,0.19540912363602578
2021-04-05,low_volatility,-0.0006404175490437776,-0.00795846325304897
2021-04-05,mean_reversion,-0.0007230050404890863,-0.0002023839590747029
2021-04-05,volume_sentiment,0.0003383557387454434,0.009273342211024509
2021-04-05,regime_tilt,0.005438409537389684,0.049424919276699814
2021-04-05,flow,0.002128640898663205,0.018687130429176725
2021-04-05,earnings_surprise,0.0,0.0
2021-04-05,buy_the_dip,-3.086851010097332e-05,-2.0689542930639938e-05
2021-04-05,relative_strength,0.01595720680888016,0.0982524528454488
2021-04-12,quality,-0.001091406300623437,0.018968945512799623
2021-04-12,momentum_value,-0.01320098362301801,0.27383630744337234
2021-04-12,residual_momentum,-0.011843386695213022,0.18356573694081277
2021-04-12,low_volatility,0.0005422921505144496,-0.00741617110253452
2021-04-12,mean_reversion,8.979780589946298e-05,-0.00011258615317523992
2021-04-12,volume_sentiment,-0.0008849183591324453,0.008388423851892063
2021-04-12,regime_tilt,-0.003863310016626583,0.04556160926007323
2021-04-12,flow,-0.00043446782127825006,0.018252662607898474
2021-04-12,earnings_surprise,0.0,0.0
2021-04-12,buy_the_dip,8.193171047086669e-06,-1.249637188355327e-05
2021-04-12,relative_strength,-0.0036084416739023775,0.09464401117154642
2021-04-19,quality,-0.0014151446584296686,0.017553800854369955
2021-04-19,momentum_value,-0.01685336477710147,0.25698294266627086
2021-04-19,residual_momentum,-0.015820840030383032,0.16774489691042974
2021-04-19,low_volatility,0.0004902323797480626,-0.006925938722786457
