timestamp,pair,side,quantity,price,value,commission,slippage_bps
2026-01-01 14:00:00+00:00,ZEN/USD,BUY,435.0338321845421,9.503900400000001,4134.518211712203,0.4134518211712203,2.0
2026-01-01 14:00:00+00:00,FIL/USD,BUY,4326.005595404357,1.4842967999999999,6421.076262040781,0.6421076262040781,2.0
2026-01-01 14:00:00+00:00,TON/USD,BUY,5604.358560744271,1.6763351999999998,9394.78352879696,0.9394783528796959,2.0
2026-01-01 16:00:00+00:00,CAKE/USD,BUY,5117.434930072119,1.9723944,10093.599998438638,1.0093599998438638,2.0
2026-01-01 18:00:00+00:00,PEPE/USD,BUY,1177082966.1244195,4.5709140000000005e-06,5380.345009019636,0.5380345009019636,2.0
2026-01-01 18:00:00+00:00,FIL/USD,BUY,4221.952755856065,1.5233046,6431.32005397822,0.643132005397822,2.0
2026-01-01 18:00:00+00:00,DOT/USD,BUY,2974.4419779133145,1.9773954,5881.64788469269,0.588164788469269,2.0
2026-01-01 18:00:00+00:00,ICP/USD,BUY,2188.971546856874,3.045609,6666.751443851216,0.6666751443851217,2.0
2026-01-01 20:00:00+00:00,ZEN/USD,SELL,435.0338321845421,9.2971402,4044.57052956296,0.404457052956296,2.0
2026-01-01 20:00:00+00:00,PEPE/USD,BUY,1041000379.4121692,4.780956e-06,4976.977009952887,0.4976977009952887,2.0
2026-01-01 22:00:00+00:00,TON/USD,SELL,5604.358560744271,1.7016596,9536.710546732671,0.9536710546732672,2.0
2026-01-01 22:00:00+00:00,CAKE/USD,SELL,5117.434930072119,1.9826034000000001,10145.843891639746,1.0145843891639748,2.0
2026-01-01 22:00:00+00:00,ICP/USD,SELL,1459.44005017233,3.0053988,4386.199375459861,0.4386199375459861,2.0
2026-01-01 22:00:00+00:00,AVAX/USD,BUY,520.579473507238,13.662732,7112.537831230494,0.7112537831230494,2.0
2026-01-02 00:00:00+00:00,ICP/USD,SELL,729.5314966845438,2.9804038,2174.2984449383016,0.21742984449383018,2.0
2026-01-02 00:00:00+00:00,APT/USD,BUY,2705.150010365641,1.8583716000000001,5027.173953003213,0.5027173953003213,2.0
2026-01-02 02:00:00+00:00,PEPE/USD,BUY,863993029.7006831,4.940988e-06,4268.979191834719,0.4268979191834719,2.0
2026-01-02 04:00:00+00:00,AVAX/USD,SELL,346.73235961267255,13.557288000000002,4700.7504581885705,0.47007504581885706,2.0
2026-01-02 10:00:00+00:00,APT/USD,SELL,2705.150010365641,1.8636272,5041.3911393976905,0.5041391139397691,2.0
2026-01-02 10:00:00+00:00,FIL/USD,SELL,3922.7844623367955,1.4557088,5710.431862326942,0.5710431862326942,2.0
2026-01-02 10:00:00+00:00,FLOKI/USD,BUY,148482044.1381545,4.5912945e-05,6817.24792600266,0.6817247926002661,5.0
2026-01-02 10:00:00+00:00,NEAR/USD,BUY,2596.319104797343,1.6483295999999998,4279.5896314829615,0.4279589631482962,2.0
2026-01-02 10:00:00+00:00,TAO/USD,BUY,18.666668792601797,243.74873999999997,4549.976998194009,0.4549976998194009,2.0
2026-01-02 12:00:00+00:00,PEPE/USD,SELL,954505930.3733163,5.64887e-06,5391.879914907915,0.5391879914907916,2.0
2026-01-02 12:00:00+00:00,AVAX/USD,SELL,173.8471138945655,13.417316,2332.5616628113758,0.2332561662811376,2.0
2026-01-02 12:00:00+00:00,PENGU/USD,BUY,515956.5451757627,0.010241118,5283.971862017316,0.5283971862017316,5.0
2026-01-02 12:00:00+00:00,BONK/USD,BUY,564478046.528113,8.78439e-06,4958.59530714109,0.49585953071410904,5.0
2026-01-02 14:00:00+00:00,FIL/USD,SELL,2924.9815682504486,1.4367126000000001,4202.357873873179,0.420235787387318,2.0
2026-01-02 16:00:00+00:00,FIL/USD,SELL,1700.192320673178,1.4557088,2474.984922896367,0.24749849228963672,2.0
2026-01-02 16:00:00+00:00,FLOKI/USD,BUY,161922212.84261805,4.912455e-05,7954.3558408978315,0.7954355840897832,5.0
2026-01-02 18:00:00+00:00,NEAR/USD,SELL,2596.319104797343,1.6686662,4332.389934589584,0.43323899345895844,2.0
2026-01-02 18:00:00+00:00,PEPE/USD,BUY,738826900.5398598,5.911182e-06,4367.340275587009,0.43673402755870094,2.0
2026-01-02 18:00:00+00:00,TON/USD,BUY,2304.9922810425373,1.875375,4322.724899060148,0.43227248990601486,2.0
2026-01-02 22:00:00+00:00,TAO/USD,SELL,18.666668792601797,248.65026,4641.472048614323,0.46414720486143235,2.0
2026-01-02 22:00:00+00:00,DOT/USD,SELL,2026.0524738885952,2.1365726,4328.808201872588,0.4328808201872588,2.0
2026-01-02 22:00:00+00:00,DOGE/USD,BUY,37871.34627653585,0.14431443000000002,5465.381751230894,0.5465381751230894,1.0
2026-01-03 00:00:00+00:00,TON/USD,SELL,2304.9922810425373,1.814637,4182.724277894187,0.41827242778941875,2.0
2026-01-03 02:00:00+00:00,DOT/USD,BUY,2794.7848571132827,2.1634325999999997,6046.328669865216,0.6046328669865216,2.0
2026-01-03 04:00:00+00:00,SUI/USD,BUY,3288.33010489535,1.66943382,5489.649488436445,0.5489649488436446,2.0
2026-01-03 06:00:00+00:00,DOT/USD,SELL,2323.7549291582036,2.1415716,4976.48756164522,0.49764875616452203,2.0
2026-01-03 06:00:00+00:00,VIRTUAL/USD,BUY,11322.123864932299,0.8430213,9544.791579376251,0.9544791579376252,5.0
2026-01-03 08:00:00+00:00,BONK/USD,SELL,564478046.528113,8.915539999999999e-06,5032.626602943252,0.5032626602943252,5.0
2026-01-03 10:00:00+00:00,DOGE/USD,BUY,58544.51867110094,0.142684267,8353.38173345385,0.8353381733453851,1.0
2026-01-03 10:00:00+00:00,SUI/USD,BUY,2650.194631155281,1.63952784,4345.067879197614,0.43450678791976144,2.0
2026-01-03 12:00:00+00:00,PENGU/USD,SELL,390318.20364150644,0.0106476735,4155.980793481272,0.4155980793481272,5.0
2026-01-03 12:00:00+00:00,FLOKI/USD,SELL,310404256.98077255,4.725636e-05,14668.5753134159,1.4668575313415901,5.0
2026-01-03 14:00:00+00:00,SUI/USD,SELL,3412.2835374638403,1.6651669,5682.021599999697,0.5682021599999697,2.0
2026-01-03 14:00:00+00:00,WLD/USD,BUY,13783.55536647931,0.5692138200000001,7845.790203335189,0.784579020333519,2.0
2026-01-03 18:00:00+00:00,DOGE/USD,SELL,59794.581234151105,0.141805818,8479.219503876247,0.8479219503876247,1.0
2026-01-03 18:00:00+00:00,DOT/USD,SELL,1419.4194319797984,2.1405718,3038.3692084679747,0.3038369208467975,2.0
