date,nav,dd,n_positions,regime
2021-01-05,1001763.8091543512,0.0,12,2
2021-01-06,1004711.27526196,0.0,12,2
2021-01-07,1030697.0167735254,0.0,12,2
2021-01-08,1032600.1451547405,0.0,12,2
2021-01-11,1024799.3553718156,0.007554511607933134,12,2
2021-01-12,1032634.8825051597,0.0,12,2
2021-01-13,1037616.304481717,0.0,12,2
2021-01-14,1043816.0427916836,0.0,12,2
2021-01-15,1029276.724079178,0.013929004840374223,12,2
2021-01-18,1016701.7568099328,0.0259761153979141,12,2
2021-01-19,1047571.7844343357,0.0,12,2
2021-01-20,1068799.3025073076,0.0,12,2
2021-01-21,1035061.942356755,0.031565664453006057,12,2
2021-01-22,1009693.0736519387,0.05530152266820439,12,2
2021-01-25,999687.4111561396,0.06466311419649856,12,2
2021-01-27,1001339.2136198868,0.06311763932589168,12,2
2021-01-28,997270.0776939334,0.06692484233997258,12,2
2021-01-29,991233.2913956186,0.07257303679907547,12,2
2021-02-01,1053857.1775832246,0.013980290676678137,12,2
2021-02-02,1067652.0251874025,0.001073426336650581,12,2
2021-02-03,1093179.0931023124,0.0,12,2
2021-02-04,1095680.2712156656,0.0,12,2
2021-02-05,1090057.8434321708,0.005131449320755487,12,2
2021-02-08,1118182.3501174157,0.0,12,2
2021-02-09,1125652.46005918,0.0,12,2
2021-02-10,1144989.3096952606,0.0,12,2
2021-02-11,1162899.3664562735,0.0,12,2
2021-02-12,1170654.0351848325,0.0,12,2
2021-02-15,1204808.1282018626,0.0,12,2
2021-02-16,1220220.9415600873,0.0,12,2
2021-02-17,1236161.0282120474,0.0,12,2
2021-02-18,1241300.3722487174,0.0,12,2
2021-02-19,1214385.3543716269,0.021682920974503316,12,2
2021-02-22,1203747.243829723,0.03025305498858733,12,2
2021-02-23,1214585.613589862,0.021521590789874236,12,2
2021-02-24,1222456.5806333947,0.015180686348450557,12,2
2021-02-25,1250503.857759406,0.0,12,2
2021-02-26,1228148.4378230725,0.017877129924564118,12,2
2021-03-01,1264739.3600359245,0.0,12,2
2021-03-02,1274214.6321250598,0.0,11,2
2021-03-03,1297890.5023616212,0.0,11,2
2021-03-04,1296972.7201813157,0.0007071337517576315,11,2
2021-03-05,1269428.2074146946,0.02192965808374212,11,2
2021-03-08,1268830.7589074972,0.022389980819836054,12,2
2021-03-09,1264924.1672981954,0.025399935513389454,12,2
2021-03-10,1287238.2816582324,0.00820733388834126,12,2
2021-03-12,1282349.0956959748,0.011974358882638845,12,2
2021-03-15,1284635.7934249793,0.010212501680630117,12,2
2021-03-16,1303184.2841259178,0.0,12,2
2021-03-17,1274500.4083690564,0.022010605949027758,11,2
2021-03-18,1273139.2617702277,0.02305508339969137,11,2
2021-03-19,1300252.620692951,0.00224961539874099,11,2
2021-03-22,1315935.9514606076,0.0,12,2
