timestamp,nav_usd
2024-12-01 00:00:00+00:00,100000.0
2024-12-01 01:00:00+00:00,99900.02307863111
2024-12-01 02:00:00+00:00,99401.64753345339
2024-12-01 03:00:00+00:00,99932.99009134964
2024-12-01 04:00:00+00:00,99989.52391555045
2024-12-01 05:00:00+00:00,99732.91727383774
2024-12-01 06:00:00+00:00,99829.33667568548
2024-12-01 07:00:00+00:00,99637.73002963577
2024-12-01 08:00:00+00:00,100006.07164916542
2024-12-01 09:00:00+00:00,100015.67329012357
2024-12-01 10:00:00+00:00,99901.1397471565
2024-12-01 11:00:00+00:00,99905.8420392141
2024-12-01 12:00:00+00:00,99678.13161246749
2024-12-01 13:00:00+00:00,99631.19937911513
2024-12-01 14:00:00+00:00,100067.25709597151
2024-12-01 15:00:00+00:00,100081.67517103485
2024-12-01 16:00:00+00:00,99726.903285855
2024-12-01 17:00:00+00:00,99775.9687485043
2024-12-01 18:00:00+00:00,100001.28697144134
2024-12-01 19:00:00+00:00,100998.15105762692
2024-12-01 20:00:00+00:00,101296.90308107735
2024-12-01 21:00:00+00:00,101436.20485801324
2024-12-01 22:00:00+00:00,101482.62975018591
2024-12-01 23:00:00+00:00,101954.77084303599
2024-12-02 00:00:00+00:00,103131.2246952446
2024-12-02 01:00:00+00:00,103534.92303331743
2024-12-02 02:00:00+00:00,103392.84966832021
2024-12-02 03:00:00+00:00,102658.83061666961
2024-12-02 04:00:00+00:00,103015.20333735239
2024-12-02 05:00:00+00:00,103642.76687935158
2024-12-02 06:00:00+00:00,103548.35141729412
2024-12-02 07:00:00+00:00,103226.46446908504
2024-12-02 08:00:00+00:00,101532.26232592305
2024-12-02 09:00:00+00:00,102542.9245433486
2024-12-02 10:00:00+00:00,101166.89522865978
2024-12-02 11:00:00+00:00,101885.49170946662
2024-12-02 12:00:00+00:00,102437.85158713078
2024-12-02 13:00:00+00:00,103233.19600068944
2024-12-02 14:00:00+00:00,104139.5397711328
2024-12-02 15:00:00+00:00,104961.10741671782
2024-12-02 16:00:00+00:00,104706.72590420186
2024-12-02 17:00:00+00:00,103898.09849799877
2024-12-02 18:00:00+00:00,105246.89478512265
2024-12-02 19:00:00+00:00,105542.53992270242
2024-12-02 20:00:00+00:00,105820.10237411261
2024-12-02 21:00:00+00:00,105715.86496158165
2024-12-02 22:00:00+00:00,105877.70452704906
2024-12-02 23:00:00+00:00,106163.75898365655
2024-12-03 00:00:00+00:00,106821.87088624733
2024-12-03 01:00:00+00:00,106506.6388202179
2024-12-03 02:00:00+00:00,106788.67602724381
2024-12-03 03:00:00+00:00,107182.08728783017
2024-12-03 04:00:00+00:00,107103.67050493123
2024-12-03 05:00:00+00:00,107349.67672143069
2024-12-03 06:00:00+00:00,106734.6832213673
2024-12-03 07:00:00+00:00,106747.18937754554
2024-12-03 08:00:00+00:00,107123.94125226751
2024-12-03 09:00:00+00:00,107119.25945959685
2024-12-03 10:00:00+00:00,106726.46341122444
2024-12-03 11:00:00+00:00,107556.17740491919
2024-12-03 12:00:00+00:00,107096.41495852917
2024-12-03 13:00:00+00:00,105579.89947528088
2024-12-03 14:00:00+00:00,105847.72696595301
