timestamp,nav_usd,cash_usd,n_positions,invested_pct,regime,drawdown,max_drawdown,n_trades
2026-03-01 00:00:00+00:00,100000.0,92717.65302050038,1,0.07282346979499621,BEAR,0.0,0.0,1
2026-03-01 02:00:00+00:00,100138.16209834511,92717.65302050038,1,0.07410270892087167,BEAR,0.0,0.0,0
2026-03-01 04:00:00+00:00,100137.33734860242,79982.28334158467,3,0.20127411553647678,BEAR,8.236118233154909e-06,0.0001506033048359329,2
2026-03-01 06:00:00+00:00,99960.31017689122,79982.28334158467,3,0.19985959227170402,BEAR,0.0017760653653622084,0.0017760653653622084,0
2026-03-01 08:00:00+00:00,99773.2438284981,79982.28334158467,3,0.19835939704368488,BEAR,0.0036441478673098298,0.0036441478673098298,0
2026-03-01 10:00:00+00:00,99823.55300952145,79982.28334158467,3,0.1987634087322484,BEAR,0.003141750180262837,0.0038117856351803387,0
2026-03-01 12:00:00+00:00,99703.67183538713,79982.28334158467,3,0.1978000221131564,BEAR,0.004338907903375318,0.004338907903375318,0
2026-03-01 14:00:00+00:00,99904.06689121206,79982.28334158467,3,0.19940913487857004,BEAR,0.0023377222252506527,0.004338907903375318,0
2026-03-01 16:00:00+00:00,99635.43130555452,79982.28334158467,3,0.19725059355340213,BEAR,0.005020371677052192,0.005020371677052192,0
2026-03-01 18:00:00+00:00,99637.4309844848,85800.30778515855,2,0.13887474880279593,BEAR,0.005000402477614335,0.005567377634099399,1
2026-03-01 20:00:00+00:00,99397.92871745594,85800.30778515855,2,0.1367998418855324,BEAR,0.007392120699820632,0.007392120699820632,0
2026-03-01 22:00:00+00:00,99495.54312362503,85800.30778515855,2,0.13764672173757464,BEAR,0.006417323438480645,0.007392120699820632,0
2026-03-02 00:00:00+00:00,99642.90406547167,85800.30778515855,2,0.13892204778794537,BEAR,0.004945747180650844,0.007392120699820632,0
2026-03-02 02:00:00+00:00,99641.22865765428,85800.30778515855,2,0.13890756927586811,BEAR,0.004962478142976057,0.007392120699820632,0
2026-03-02 04:00:00+00:00,99682.49205312121,85800.30778515855,2,0.13926401700074653,BEAR,0.004550413505456502,0.007392120699820632,0
2026-03-02 06:00:00+00:00,99518.28265224515,85800.30778515855,2,0.13784376600450832,BEAR,0.006190241892907755,0.007392120699820632,0
2026-03-02 08:00:00+00:00,99541.02865794828,85800.30778515855,2,0.13804077633160505,BEAR,0.0059630956658700655,0.007392120699820632,0
2026-03-02 10:00:00+00:00,99562.58349556726,85800.30778515855,2,0.13822738650631172,BEAR,0.005747844684952174,0.007392120699820632,0
2026-03-02 12:00:00+00:00,99574.36563474867,85800.30778515855,2,0.13832935577129457,BEAR,0.0056301858530491515,0.007392120699820632,0
2026-03-02 14:00:00+00:00,99844.76449506426,85800.30778515855,2,0.14066292590233886,BEAR,0.0029299279828274936,0.007392120699820632,0
2026-03-02 16:00:00+00:00,100188.83411067865,85800.30778515855,2,0.1436140709016045,BEAR,0.0,0.007392120699820632,0
