timestamp,pair,side,quantity,price,value,commission,slippage_bps
2026-02-01 00:00:00+00:00,TRUMP/USD,BUY,1875.2930145335208,4.2677064,8003.2,0.80032,4.0
2026-02-03 18:00:00+00:00,TRUMP/USD,SELL,1875.2930145335208,4.0913628,7672.504078762306,0.7672504078762306,4.0
2026-02-05 10:00:00+00:00,TRUMP/USD,BUY,1874.4924264541175,4.041615999999999,7575.978582635784,0.7575978582635784,4.0
2026-02-05 20:00:00+00:00,TRUMP/USD,SELL,1874.4924264541175,3.508596,6576.83662948721,0.657683662948721,4.0
2026-02-07 14:00:00+00:00,TON/USD,BUY,5828.4954344242315,1.3872773999999999,8085.739992179918,0.8085739992179918,2.0
2026-02-08 04:00:00+00:00,HBAR/USD,BUY,86376.74448791241,0.089546856,7734.765900407886,0.7734765900407886,3.0
2026-02-09 02:00:00+00:00,TRUMP/USD,BUY,2222.7081166358907,3.3983587999999996,7553.559688001004,0.7553559688001005,4.0
2026-02-09 12:00:00+00:00,TON/USD,SELL,5828.4954344242315,1.3477304,7855.240483234744,0.7855240483234744,2.0
2026-02-09 22:00:00+00:00,TRX/USD,BUY,27025.08865906185,0.27935586,7549.61688392847,0.754961688392847,2.0
2026-02-10 04:00:00+00:00,TRUMP/USD,SELL,2222.7081166358907,3.3246696,7389.7701050526,0.7389770105052601,4.0
2026-02-10 14:00:00+00:00,TRX/USD,SELL,27025.08865906185,0.27794440000000004,7511.472052289751,0.7511472052289752,2.0
2026-02-10 20:00:00+00:00,TRX/USD,BUY,41013.78928453606,0.2780556,11404.113787785245,1.1404113787785246,2.0
2026-02-11 04:00:00+00:00,TRX/USD,SELL,36160.34263753588,0.27574484,9971.02789493251,0.9971027894932509,2.0
2026-02-11 06:00:00+00:00,HBAR/USD,SELL,86376.74448791241,0.088433462,7638.594551355512,0.7638594551355512,3.0
2026-02-11 06:00:00+00:00,TRX/USD,SELL,4853.446647000179,0.27454508,1332.489897976396,0.1332489897976396,2.0
2026-02-11 22:00:00+00:00,TRX/USD,BUY,31135.896282011217,0.27765552,8645.05347284789,0.8645053472847891,2.0
2026-02-13 14:00:00+00:00,AAVE/USD,BUY,53.7554028874409,114.424317,6150.925260455253,0.6150925260455253,3.0
2026-02-13 14:00:00+00:00,SEI/USD,BUY,87815.12467870486,0.07492246999999999,6579.326044286524,0.6579326044286524,3.0
2026-02-13 20:00:00+00:00,TRX/USD,SELL,31135.896282011217,0.28134371999999996,8759.888885515204,0.8759888885515204,2.0
2026-02-13 22:00:00+00:00,HBAR/USD,BUY,76992.50940950248,0.098379505,7574.484964414697,0.7574484964414697,3.0
2026-02-14 00:00:00+00:00,SEI/USD,SELL,87815.12467870486,0.07607717,6680.7261687530245,0.6680726168753025,3.0
2026-02-14 00:00:00+00:00,POL/USD,BUY,54439.220066824564,0.10155075,5528.343627201084,0.5528343627201084,5.0
2026-02-14 00:00:00+00:00,TAO/USD,BUY,30.0202682089537,181.35439,5444.307428671191,0.5444307428671191,3.0
2026-02-14 00:00:00+00:00,ZEC/USD,BUY,18.004683138699313,276.488175,4978.081982472245,0.4978081982472245,5.0
