timestamp,pair,side,quantity,price,value,commission
2025-01-01 00:00:00+00:00,LTC/USD,BUY,47.58375240842355,105.03,4997.721515456726,0.4997721515456726
2025-01-01 00:00:00+00:00,DOGE/USD,BUY,10476.568778247254,0.3212,3365.073891573018,0.33650738915730183
2025-01-01 00:00:00+00:00,BNB/USD,BUY,19.171497600387173,709.12,13594.892378386552,1.3594892378386552
2025-01-01 00:00:00+00:00,SOL/USD,BUY,31.38211392221722,192.54,6042.312214583703,0.6042312214583704
2025-01-01 01:00:00+00:00,BTC/USD,BUY,0.08347362953676554,93607.74,7813.777810533869,0.781377781053387
2025-01-01 02:00:00+00:00,SOL/USD,SELL,23.497773943912012,191.59,4501.938509914103,0.4501938509914103
2025-01-01 02:00:00+00:00,BTC/USD,SELL,0.04191070978053344,94098.91,3943.752107674536,0.39437521076745363
2025-01-01 03:00:00+00:00,BTC/USD,BUY,0.062459379523774054,93838.04,5861.06575412709,0.586106575412709
2025-01-01 04:00:00+00:00,BNB/USD,SELL,4.518048081524585,704.77,3184.1847464160815,0.31841847464160816
2025-01-01 05:00:00+00:00,DOGE/USD,SELL,10476.568778247254,0.31775,3328.9297292880647,0.3328929729288065
2025-01-01 05:00:00+00:00,BTC/USD,BUY,0.046907830233535605,93792.02,4399.580151420377,0.4399580151420377
2025-01-01 12:00:00+00:00,BTC/USD,SELL,0.06777647293678313,93820.76,6358.840201048424,0.6358840201048425
2025-01-01 12:00:00+00:00,BNB/USD,BUY,6.472661921012685,706.29,4571.576388192049,0.45715763881920496
2025-01-01 13:00:00+00:00,BTC/USD,SELL,0.04164137654754401,94031.76,3915.611925588287,0.3915611925588287
2025-01-01 14:00:00+00:00,XRP/USD,BUY,1501.623866473866,2.174,3264.5302857141846,0.3264530285714185
2025-01-01 14:00:00+00:00,BNB/USD,BUY,5.30387811683315,708.02,3755.251784280207,0.37552517842802074
2025-01-01 15:00:00+00:00,BNB/USD,SELL,6.031567192620816,708.11,4271.013044766726,0.4271013044766726
