timestamp,nav_usd
2025-01-01 00:00:00+00:00,100000.0
2025-01-01 01:00:00+00:00,99944.94860562315
2025-01-01 02:00:00+00:00,99976.77036387497
2025-01-01 03:00:00+00:00,99839.7210468732
2025-01-01 04:00:00+00:00,99753.04775649095
2025-01-01 05:00:00+00:00,99811.00087889581
2025-01-01 06:00:00+00:00,99857.31551857133
2025-01-01 07:00:00+00:00,99724.76066327884
2025-01-01 08:00:00+00:00,99528.64286398607
2025-01-01 09:00:00+00:00,99457.3331801838
2025-01-01 10:00:00+00:00,99517.94693267383
2025-01-01 11:00:00+00:00,99600.09596337036
2025-01-01 12:00:00+00:00,99654.0901887151
2025-01-01 13:00:00+00:00,99701.1157124085
2025-01-01 14:00:00+00:00,99663.85919096135
2025-01-01 15:00:00+00:00,99710.31911825693
2025-01-01 16:00:00+00:00,99641.13261004438
2025-01-01 17:00:00+00:00,99645.11557822852
2025-01-01 18:00:00+00:00,99767.47614967926
2025-01-01 19:00:00+00:00,99822.38876124646
2025-01-01 20:00:00+00:00,99793.65344303478
2025-01-01 21:00:00+00:00,99774.61568205712
2025-01-01 22:00:00+00:00,99753.62556472408
2025-01-01 23:00:00+00:00,99730.85318178311
2025-01-02 00:00:00+00:00,99743.680556064
2025-01-02 01:00:00+00:00,99580.00935297497
2025-01-02 02:00:00+00:00,99669.84161646166
2025-01-02 03:00:00+00:00,99737.32053438241
2025-01-02 04:00:00+00:00,99595.97737114475
2025-01-02 05:00:00+00:00,99396.45368563215
2025-01-02 06:00:00+00:00,99239.67280985886
2025-01-02 07:00:00+00:00,99409.28516570915
2025-01-02 08:00:00+00:00,99478.95820071176
2025-01-02 09:00:00+00:00,99670.99381941941
2025-01-02 10:00:00+00:00,99673.2692815253
2025-01-02 11:00:00+00:00,99686.26757448507
2025-01-02 12:00:00+00:00,99735.00984301993
2025-01-02 13:00:00+00:00,99660.17512380291
2025-01-02 14:00:00+00:00,99611.09909787518
2025-01-02 15:00:00+00:00,99460.54894712329
2025-01-02 16:00:00+00:00,99677.46385334701
2025-01-02 17:00:00+00:00,99785.81449419523
2025-01-02 18:00:00+00:00,99675.96885038832
2025-01-02 19:00:00+00:00,99522.03397605405
2025-01-02 20:00:00+00:00,99487.70670479379
2025-01-02 21:00:00+00:00,99508.44632704004
2025-01-02 22:00:00+00:00,99737.64529243193
2025-01-02 23:00:00+00:00,99624.09548791862
2025-01-03 00:00:00+00:00,99767.81293434277
2025-01-03 01:00:00+00:00,99970.30304798693
2025-01-03 02:00:00+00:00,100497.64408797689
2025-01-03 03:00:00+00:00,101005.75807688854
2025-01-03 04:00:00+00:00,100563.82457936672
2025-01-03 05:00:00+00:00,100779.64287558
2025-01-03 06:00:00+00:00,101275.89748335083
2025-01-03 07:00:00+00:00,101038.35960090914
2025-01-03 08:00:00+00:00,100810.82472940689
2025-01-03 09:00:00+00:00,101655.79119339219
2025-01-03 10:00:00+00:00,101678.6200657908
2025-01-03 11:00:00+00:00,102419.0790478882
2025-01-03 12:00:00+00:00,102335.67847139206
2025-01-03 13:00:00+00:00,102127.70566957182
2025-01-03 14:00:00+00:00,103240.10908147716
2025-01-03 15:00:00+00:00,103392.56824900117
2025-01-03 16:00:00+00:00,103368.04771952145
2025-01-03 17:00:00+00:00,103270.48162252171
2025-01-03 18:00:00+00:00,103644.8429967132
2025-01-03 19:00:00+00:00,104257.8910661197
2025-01-03 20:00:00+00:00,104269.4407279386
2025-01-03 21:00:00+00:00,103939.08017760955
2025-01-03 22:00:00+00:00,103936.1323388841
2025-01-03 23:00:00+00:00,103679.10727256932
2025-01-04 00:00:00+00:00,103319.09134007011
2025-01-04 01:00:00+00:00,104208.57347667158
2025-01-04 02:00:00+00:00,104143.69257609847
2025-01-04 03:00:00+00:00,104201.31519832606
2025-01-04 04:00:00+00:00,103949.69444614653
