date,nav,dd,n_positions,regime
2021-01-05,1003062.5670912951,0.0,22,1
2021-01-06,1002093.815154,0.0009657941279818704,22,1
2021-01-07,1015685.6369973798,0.0,22,1
2021-01-08,1025792.8359714611,0.0,22,1
2021-01-11,1026252.221561599,0.0,22,1
2021-01-12,1026334.1465412985,0.0,22,1
2021-01-13,1025821.8201791511,0.0004991808602236053,22,1
2021-01-14,1029310.4204235193,0.0,22,1
2021-01-15,1012433.3784456244,0.016396454988720256,22,1
2021-01-18,993469.1713254362,0.03482064145754583,22,1
2021-01-19,1017697.7377975796,0.01128200239259365,22,1
2021-01-20,1030102.5372762851,0.0,22,1
2021-01-21,1008779.7558264212,0.020699668895335328,22,1
2021-01-22,988022.4334023505,0.040850403092103284,22,1
2021-01-25,979815.7875261084,0.04881722734431942,22,1
2021-01-27,976517.138736095,0.052019480198424034,22,1
2021-01-28,969173.4380467194,0.059148576986005265,22,1
2021-01-29,966190.7667358037,0.06204408612512676,22,1
2021-02-01,1020596.7244629267,0.009228025822063203,22,1
2021-02-02,1036899.8472836574,0.0,22,1
2021-02-03,1062715.3874609529,0.0,22,1
2021-02-04,1070954.142768607,0.0,22,1
2021-02-05,1067499.1718609037,0.0032260680170409168,22,1
2021-02-08,1089295.8502150665,0.0,22,1
2021-02-09,1087156.132193334,0.001964313020480216,22,1
2021-02-10,1095896.2997229013,0.0,22,1
2021-02-11,1104793.4683126898,0.0,22,1
2021-02-12,1111281.7062642053,0.0,22,1
2021-02-15,1137807.6129015812,0.0,22,1
2021-02-16,1143052.065158253,0.0,22,1
2021-02-17,1153716.5414945649,0.0,22,1
2021-02-18,1156776.9002260554,0.0,22,1
2021-02-19,1135036.1925525062,0.01879420972989749,22,1
2021-02-22,1124045.3770304539,0.02829545021966223,22,1
2021-02-23,1135142.5511082173,0.018702265850580463,22,1
2021-02-24,1146891.9582050748,0.008545244998451251,22,1
2021-02-25,1166616.305764262,0.0,22,1
2021-02-26,1133565.992796193,0.02833006259621701,22,1
2021-03-01,1169795.3645586262,0.0,22,1
2021-03-02,1187912.0447807186,0.0,21,1
2021-03-03,1207674.79519723,0.0,21,1
2021-03-04,1212821.873320982,0.0,21,1
2021-03-05,1184632.374901907,0.02324290074179301,21,1
2021-03-08,1187906.2808819753,0.02054348869119768,22,1
2021-03-09,1180034.9667891783,0.027033571254800815,22,1
2021-03-10,1194218.985713395,0.015338515916313498,22,1
