date,nav,dd,n_positions,regime
2021-01-05,1003062.5670442095,0.0,22,1
2021-01-06,1002093.815163256,0.0009657940718574741,22,1
2021-01-07,1015685.6369580139,0.0,22,1
2021-01-08,1025792.8358680184,0.0,22,1
2021-01-11,1026252.2214191497,0.0,22,1
2021-01-12,1026334.1463166429,0.0,22,1
2021-01-13,1025821.8199859489,0.0004991808296865908,22,1
2021-01-14,1029310.4202147619,0.0,22,1
2021-01-15,1012433.3782108696,0.016396455017302664,22,1
2021-01-18,993469.1710891763,0.03482064149132717,22,1
2021-01-19,1017697.7376800153,0.011282002306285453,22,1
2021-01-20,1030102.537153543,0.0,22,1
2021-01-21,1008779.7556425765,0.020699668957118774,22,1
2021-01-22,988022.4332257349,0.040850403149270006,22,1
2021-01-25,979815.78734497,0.048817227406825994,22,1
2021-01-27,976517.1384678908,0.05201948034583372,22,1
2021-01-28,969173.4377855579,0.05914857712742745,22,1
2021-01-29,966190.7664793545,0.06204408626231941,22,1
2021-02-01,1020596.7242216257,0.009228025938257018,22,1
2021-02-02,1036899.8469853563,0.0,22,1
2021-02-03,1062715.3870993392,0.0,22,1
2021-02-04,1070954.142297209,0.0,22,1
2021-02-05,1067499.1714227688,0.0032260679874015945,22,1
2021-02-08,1089295.8497297985,0.0,22,1
2021-02-09,1087156.1316570314,0.001964313068206307,22,1
2021-02-10,1095896.2990944749,0.0,22,1
2021-02-11,1104793.467644393,0.0,22,1
2021-02-12,1111281.7055923415,0.0,22,1
2021-02-15,1137807.6121951824,0.0,22,1
2021-02-16,1143052.0644440998,0.0,22,1
2021-02-17,1153716.5408782174,0.0,22,1
2021-02-18,1156776.899488959,0.0,22,1
2021-02-19,1135036.191919591,0.01879420965181148,22,1
2021-02-22,1124045.376569189,0.02829544999924379,22,1
2021-02-23,1135142.5507870666,0.018702265502924587,22,1
2021-02-24,1146891.9577215733,0.008545244784670808,22,1
2021-02-25,1166616.3053740722,0.0,22,1
2021-02-26,1133565.9924503374,0.02833006256768997,22,1
2021-03-01,1169795.3640259502,0.0,22,1
2021-03-02,1187912.044153578,0.0,21,1
2021-03-03,1207674.7946873046,0.0,21,1
