date,symbol,side,quantity,entry_price,exit_price,weight,pnl,pnl_pct,holding_days,signal_alpha,regime,sector,trade_type
2021-01-11,BEL,BUY,234,40.537559509277344,0,0.046505278699281054,0,0,0,1.4835398594012967,1,Defence,REBALANCE
2021-01-11,JUNIORBEES,BUY,164,357.260009765625,0,0.05891928399330533,0,0,0,1.94542259138441,1,Other,REBALANCE
2021-01-11,SHRIRAMFIN,BUY,204,236.59085083007812,0,0.04834219843811285,0,0,0,1.55188536550897,1,Financials,REBALANCE
2021-01-11,DIXON,BUY,1,3067.12548828125,0,0.06915739890935567,0,0,0,2.3263478740408408,1,Capital Goods,REBALANCE
2021-01-11,BAJFINANCE,SELL,81,497.8141174316406,0,0.0,0,0,0,0.7018725954219602,1,Financials,REBALANCE
2021-01-11,COALINDIA,SELL,661,89.11186981201172,0,0.0,0,0,0,0.26228276539162176,1,Energy,REBALANCE
2021-01-11,VBL,SELL,68,86.91470336914062,0,0.03591903801099605,0,0,0,1.0896619819461069,1,FMCG,REBALANCE
2021-01-11,SRF,SELL,26,1161.164794921875,0,0.0,0,0,0,0.5951785333332777,1,Chemicals,REBALANCE
2021-01-11,ASIANPAINT,BUY,11,2722.864990234375,0,0.0320220830775618,0,0,0,0.9446695913944757,1,Consumer Disc.,REBALANCE
2021-01-11,ONGC,SELL,467,72.4247817993164,0,0.0,0,0,0,0.8172368220294002,1,Energy,REBALANCE
2021-01-11,NV20BEES,BUY,480,76.94999694824219,0,0.03699398918130364,0,0,0,1.129657220915282,1,Other,REBALANCE
2021-01-11,CHOLAFIN,SELL,13,426.1402587890625,0,0.06346036796041368,0,0,0,2.1143807715275598,1,Financials,REBALANCE
2021-01-11,TATASTEEL,BUY,116,61.393489837646484,0,0.05551190442248242,0,0,0,1.8186455928500607,1,Metals,REBALANCE
2021-01-11,INDIGO,SELL,3,1729.3775634765625,0,0.04483774806739933,0,0,0,1.421496694702443,1,Aviation,REBALANCE
2021-01-11,TATAELXSI,SELL,2,1950.19970703125,0,0.050397643404994655,0,0,0,1.6283614067169068,1,IT,REBALANCE
2021-01-18,WIPRO,BUY,172,202.13357543945312,0,0.034867159003654356,0,0,0,1.0513378518266911,1,IT,REBALANCE
2021-01-18,BEL,SELL,145,40.95183181762695,0,0.04054473283317784,0,0,0,1.2621451766228082,1,Defence,REBALANCE
2021-01-18,JUNIORBEES,SELL,35,353.760009765625,0,0.04650745095834588,0,0,0,1.4835398594012967,1,Other,REBALANCE
2021-01-18,SHRIRAMFIN,BUY,32,219.94708251953125,0,0.0555326949181108,0,0,0,1.8186455928500607,1,Financials,REBALANCE
2021-01-18,DMART,SELL,18,2820.949951171875,0,0.0,0,0,0,0.7874226657008149,1,Retail,REBALANCE
