date,nav,dd,n_positions,regime
2021-01-05,1001483.2461230609,0.0,12,2
2021-01-06,1004647.1219648701,0.0,12,2
2021-01-07,1030952.5014710431,0.0,12,2
2021-01-08,1032785.0600503839,0.0,12,2
2021-01-11,1031697.5959973324,0.0010529432455176054,22,1
2021-01-12,1031779.9556014033,0.0009731980911222885,22,1
2021-01-13,1031264.9107765774,0.0014718931679088432,22,1
2021-01-14,1034772.0218443834,0.0,22,1
2021-01-15,1017805.4288962309,0.016396455054816052,22,1
2021-01-18,1004279.1819038936,0.029468172019320008,12,2
2021-01-19,1034754.0489713054,1.7368920591844133e-05,12,2
2021-01-20,1055301.482852836,0.0,12,2
2021-01-21,1021684.9215209866,0.03185493612779962,12,2
2021-01-22,996912.3470679368,0.055329341172774237,12,2
2021-01-25,986946.7876486828,0.06477267047836158,22,0
2021-01-27,983826.8266654384,0.06772913461106625,22,0
2021-01-28,976420.8905135052,0.0747469738468384,22,0
2021-01-29,973594.0188774704,0.0774257075376059,22,0
2021-02-01,988111.7049737117,0.06366879888909804,22,3
2021-02-02,1002992.4540582262,0.04956785302073182,22,3
2021-02-03,1014218.534126091,0.038930058750304974,22,3
2021-02-04,1028216.9021939212,0.025665254052042074,22,3
2021-02-05,1023396.2245241179,0.030233311377965033,22,3
2021-02-08,1042226.6124367586,0.012389701548349515,22,0
2021-02-09,1040379.0389903423,0.014140455694379597,22,0
2021-02-10,1049030.403819714,0.005942452592949164,22,0
2021-02-11,1057667.021661291,0.0,22,0
2021-02-12,1063974.85426637,0.0,22,0
2021-02-15,1089604.6982001744,0.0,22,0
2021-02-16,1094768.4085561766,0.0,22,0
2021-02-17,1105011.9338831056,0.0,22,0
2021-02-18,1107989.416966409,0.0,22,0
2021-02-19,1087061.8518119333,0.018887874589789598,22,0
2021-02-22,1076488.974959901,0.028430273361954767,22,1
2021-02-23,1087176.652064907,0.018784263263529926,22,1
2021-02-24,1098430.0031178764,0.008627712234567679,22,1
2021-02-25,1117397.4580172221,0.0,22,1
2021-02-26,1085690.1035634403,0.028376075340322778,22,1
2021-03-01,1120093.5559188032,0.0,22,1
2021-03-02,1137322.6137978667,0.0,22,1
2021-03-03,1154711.7867755205,0.0,22,1
2021-03-04,1162964.1528081924,0.0,22,1
2021-03-05,1138790.439348808,0.020786292854351945,22,1
2021-03-08,1142138.8258161407,0.01790710998422872,22,1
2021-03-09,1134662.8787889488,0.024335465500725014,22,1
2021-03-10,1148348.451016854,0.012567628809577723,22,1
2021-03-12,1138896.5816776608,0.02069502406623282,22,1
2021-03-15,1135360.7356364422,0.023735398124780246,22,1
2021-03-16,1138143.4501658732,0.02134262056348433,22,1
2021-03-17,1110394.1267952034,0.04520347930419775,22,1
2021-03-18,1101852.6116944964,0.05254808668532983,22,1
2021-03-19,1118713.8314122742,0.038049600487743036,22,1
2021-03-22,1127690.951801429,0.03033042843288824,22,1
2021-03-23,1132407.7546941706,0.026274582961338732,22,1
2021-03-24,1097731.6562859914,0.05609157974876959,22,1
2021-03-25,1073145.9942592941,0.07723209553107524,22,1
2021-03-26,1093171.8708537826,0.06001241034462102,22,1
2021-03-30,1110779.0318130627,0.0448725103599445,22,1
2021-03-31,1114992.9085302255,0.04124911688991569,22,1
2021-04-01,1141223.4697010333,0.018694198832063906,22,1
2021-04-05,1128066.6878429344,0.03000734363221053,22,0
2021-04-06,1142189.1754176854,0.01786381578515724,22,0
2021-04-07,1161613.2858178655,0.0011615723382917566,22,0
2021-04-08,1175925.9578656675,0.0,22,0
2021-04-09,1181875.6200663876,0.0,21,0
2021-04-12,1109954.7688107796,0.060853147348591666,22,0
2021-04-13,1133817.0998976538,0.04066292539821938,21,0
2021-04-15,1139500.6640427911,0.03585398945890448,21,0
2021-04-16,1152505.7454037117,0.024850224646334736,21,0
2021-04-19,1137515.8122991761,0.03753339777388733,22,0
2021-04-20,1140954.285392462,0.034624061939467814,21,0
2021-04-22,1152191.1712670824,0.025116389825891927,21,0
2021-04-23,1156784.595433145,0.021229835193514793,21,0
2021-04-26,1166941.3763986155,0.012636053586529828,22,0
2021-04-27,1192410.964622216,0.0,22,0
2021-04-28,1208487.7424463744,0.0,22,0
2021-04-29,1227967.7198969063,0.0,22,0
2021-04-30,1219702.7731437194,0.006730589590645554,22,0
2021-05-03,1235818.325965669,0.0,22,0
2021-05-04,1233462.129993976,0.0019065876611368258,22,0
2021-05-05,1240014.4037850937,0.0,22,0
2021-05-06,1254203.4249494758,0.0,22,0
2021-05-07,1260998.6904783316,0.0,22,0
2021-05-10,1271838.717556238,0.0,22,0
2021-05-11,1272535.2068993864,0.0,22,0
2021-05-12,1250149.9574635492,0.01759106491865183,21,0
2021-05-14,1224365.4048468054,0.03785341402848083,21,0
2021-05-17,1252796.6238476709,0.01551122746521869,22,0
2021-05-18,1268613.077234927,0.0030821384298009217,22,0
2021-05-19,1264226.5471814135,0.006529217952419122,22,0
2021-05-20,1251209.0369353583,0.01675880545261348,21,0
2021-05-21,1261511.1064372114,0.008663100558951057,21,0
2021-05-24,1258819.075782189,0.010778586747802197,22,0
2021-05-25,1260004.6093423627,0.00984695550196622,22,0
2021-05-26,1261027.5748618268,0.009043075566921726,22,0
2021-05-27,1267965.990966642,0.0035906400922906564,22,0
2021-05-28,1269349.8211021791,0.0025031808785618125,22,0
2021-05-31,1282752.7188317974,0.0,22,0
2021-06-01,1282400.9146728653,0.0002742571921831136,22,0
2021-06-02,1308734.5129064037,0.0,22,0
2021-06-03,1308249.1214536713,0.00037088611016649297,22,0
2021-06-04,1322201.31004129,0.0,22,0
2021-06-07,1328933.6721415885,0.0,22,0
2021-06-08,1332606.5814903083,0.0,22,0
2021-06-09,1315805.9195791841,0.01260736825442905,22,0
2021-06-10,1332676.5884533504,0.0,22,0
2021-06-11,1336128.3523952304,0.0,22,0
2021-06-14,1318607.8348372742,0.013112900064239982,12,2
2021-06-15,1325054.5402186953,0.00828798532467596,11,2
2021-06-16,1309623.1157341837,0.019837343181537712,11,2
2021-06-17,1304764.3095253396,0.02347382481156514,11,2
2021-06-18,1282437.05208483,0.04018423844846196,10,2
2021-06-21,1291723.611575039,0.033233888601037855,12,2
2021-06-22,1298743.0286368618,0.0279803386338964,11,2
2021-06-23,1293191.104256789,0.03213557145274956,11,2
2021-06-24,1296983.2716745806,0.02929739545641389,11,2
2021-06-25,1315858.9220024652,0.015170271895232902,11,2
2021-06-28,1321432.5864717897,0.01099876811767081,22,1
2021-06-29,1324481.3141755636,0.008717005517312443,22,1
2021-06-30,1337186.5696911528,0.0,22,1
2021-07-01,1342083.3522392274,0.0,22,1
2021-07-02,1347307.7639309175,0.0,22,1
2021-07-05,1338311.6984863211,0.0066770679167982685,12,2
2021-07-06,1335012.9789267497,0.00912544656337201,12,2
2021-07-07,1341783.6900684272,0.004100083151286203,12,2
2021-07-08,1333059.660431776,0.010575240402067546,12,2
2021-07-09,1342304.9427829857,0.003713198485055458,12,2
2021-07-12,1345144.4275882142,0.0016056734775962015,12,2
2021-07-13,1342770.921158936,0.003367339588947846,12,2
2021-07-14,1354068.1373420563,0.0,12,2
2021-07-15,1361722.6197442976,0.0,12,2
2021-07-16,1357701.4434296223,0.0029530069166585045,12,2
2021-07-19,1343957.2942530036,0.013046214576820337,12,2
2021-07-20,1328894.5533855597,0.024107748437712146,12,2
2021-07-22,1354194.8635748168,0.005528112745086286,12,2
2021-07-23,1367763.3776630196,0.0,12,2
2021-07-26,1381367.1030036705,0.0,12,2
2021-07-27,1385413.0391581075,0.0,12,2
2021-07-28,1391215.7718148422,0.0,12,2
2021-07-29,1432665.7211317613,0.0,12,2
2021-07-30,1444583.7406540012,0.0,12,2
2021-08-02,1444698.6440681675,0.0,12,2
2021-08-03,1446497.0080038302,0.0,12,2
2021-08-04,1434700.19221312,0.008155437394917194,12,2
2021-08-05,1447250.084176216,0.0,12,2
2021-08-06,1459211.6186573792,0.0,12,2
2021-08-09,1452442.8362991503,0.0046386571157217655,12,2
2021-08-10,1428724.6007038346,0.020892800991809353,12,2
2021-08-11,1417961.9001853205,0.028268496457020075,12,2
2021-08-12,1439648.7533101102,0.013406462158839434,12,2
2021-08-13,1442463.2988540167,0.011477649704278404,12,2
2021-08-16,1448267.8117267522,0.007499807972127013,12,2
2021-08-17,1460827.9533639082,0.0,12,2
2021-08-18,1473464.1318892008,0.0,12,2
2021-08-20,1435999.4752718979,0.025426242693310515,12,2
2021-08-23,1422143.974572472,0.034829593884262815,12,2
2021-08-24,1456327.8178370246,0.011629949912798275,12,2
2021-08-25,1460127.6805161114,0.009051086541204107,12,2
2021-08-26,1457718.6759372978,0.01068601237799728,12,2
2021-08-27,1475051.9469334113,0.0,12,2
2021-08-30,1496200.4475736686,0.0,12,2
2021-08-31,1520444.6641724897,0.0,12,2
2021-09-01,1503448.807073419,0.011178214833830054,12,2
2021-09-02,1511985.7308929767,0.005563460136917733,12,2
2021-09-03,1522372.515687781,0.0,12,2
2021-09-06,1531906.1683605192,0.0,12,2
2021-09-07,1533152.4397312507,0.0,12,2
2021-09-08,1525875.922976866,0.0047461143235439564,12,2
2021-09-09,1536352.0422474742,0.0,12,2
2021-09-13,1561365.8828128772,0.0,12,2
2021-09-14,1576187.2398622064,0.0,12,2
2021-09-15,1583144.677922374,0.0,12,2
2021-09-16,1585324.3377749226,0.0,12,2
2021-09-17,1585608.2506112428,0.0,12,2
2021-09-20,1550290.4084696758,0.022274002502164204,12,2
2021-09-21,1549259.9477706316,0.022923886039694318,11,2
2021-09-22,1552163.9177688863,0.021092431140834395,11,2
2021-09-23,1585942.1986425524,0.0,11,2
2021-09-24,1589093.888506855,0.0,11,2
2021-09-27,1585786.169584963,0.002081512581361621,12,2
2021-09-28,1566217.0734121487,0.014396138113778576,12,2
2021-09-29,1565941.0187393078,0.014569856403703138,12,2
2021-09-30,1579930.3058816544,0.005766545760119181,12,2
2021-10-01,1574323.0970389633,0.009295103061387065,12,2
2021-10-04,1624266.0318193,0.0,12,2
2021-10-05,1626863.5527331117,0.0,12,2
2021-10-06,1642745.218296524,0.0,12,2
2021-10-07,1687069.711728375,0.0,12,2
2021-10-08,1694164.1183962524,0.0,12,2
2021-10-11,1688051.4692751034,0.003608061966827274,12,2
2021-10-12,1697841.3224494813,0.0,12,2
2021-10-13,1704602.7713995366,0.0,12,2
2021-10-14,1767376.0325325185,0.0,12,2
