timestamp,nav_usd,cash_usd,n_positions,invested_pct,regime,drawdown,max_drawdown,n_trades
2025-01-01 00:00:00+00:00,100000.0,71985.15885107334,4,0.2801484114892666,NEUTRAL,0.0,0.0,4
2025-01-01 02:00:00+00:00,99926.73246846799,61438.01484487401,5,0.3851693803331271,NEUTRAL,0.0007326753153200843,0.0012481091929295509,2
2025-01-01 04:00:00+00:00,99649.29172333478,57942.58226012219,5,0.41853493127684893,NEUTRAL,0.0035070827666521653,0.0035070827666521653,2
2025-01-01 06:00:00+00:00,99766.36685075378,64035.45716937701,5,0.35814584422853324,NEUTRAL,0.0023363314924621952,0.0035070827666521653,1
2025-01-01 08:00:00+00:00,99349.13622616619,68291.88307162115,4,0.3126071784242176,NEUTRAL,0.006508637738338148,0.006508637738338148,3
2025-01-01 10:00:00+00:00,99222.69250804876,56156.7418327218,6,0.4340332799559288,NEUTRAL,0.007773074919512437,0.008021980343390897,2
2025-01-01 12:00:00+00:00,99483.57248581722,54253.560700998685,5,0.45464804544757087,NEUTRAL,0.005164275141827821,0.008021980343390897,4
2025-01-01 14:00:00+00:00,99526.51866412963,60797.035757181315,5,0.3891373216584417,NEUTRAL,0.004734813358703687,0.008021980343390897,5
2025-01-01 16:00:00+00:00,99832.7468709847,67413.19421320916,5,0.32473866215132585,NEUTRAL,0.0016725312901529833,0.008021980343390897,1
2025-01-01 18:00:00+00:00,100182.97409617779,69745.64502908786,4,0.30381738355930066,NEUTRAL,0.0,0.008021980343390897,5
2025-01-01 20:00:00+00:00,100305.87816992363,65637.97684854075,5,0.3456218314808386,NEUTRAL,0.0001982854521770849,0.008021980343390897,1
2025-01-01 22:00:00+00:00,100300.75696520755,60458.30644401137,6,0.39722980889383297,NEUTRAL,0.00024933120691355193,0.008021980343390897,1
2025-01-02 00:00:00+00:00,100448.8901971279,62687.54448412711,6,0.3759259623366201,NEUTRAL,0.0,0.008021980343390897,3
2025-01-02 02:00:00+00:00,100514.38326022602,66668.4561160663,5,0.3367272030763452,NEUTRAL,0.0,0.008021980343390897,3
2025-01-02 04:00:00+00:00,100626.44686579073,77452.8532179047,4,0.2302932714974376,NEUTRAL,0.0,0.008021980343390897,3
2025-01-02 06:00:00+00:00,100365.27584574088,70542.29127193191,4,0.29714444883951907,NEUTRAL,0.002595451078563698,0.008021980343390897,2
2025-01-02 08:00:00+00:00,100678.61932916568,73619.52421007835,4,0.2687670460658429,NEUTRAL,0.0,0.008021980343390897,3
2025-01-02 10:00:00+00:00,100995.12729184868,75655.88191700712,3,0.25089572194525755,NEUTRAL,0.0,0.008021980343390897,1
