date,nav,dd,n_positions,regime
2021-01-05,1001704.4674685785,0.0,12,2
2021-01-06,1004550.8327414484,0.0,12,2
2021-01-07,1030626.0965499093,0.0,12,2
2021-01-08,1033205.6494775665,0.0,12,2
2021-01-11,1032117.8203879833,0.001052867926277004,22,1
2021-01-12,1032200.2135181096,0.0009731227853479409,22,1
2021-01-13,1031684.9587764642,0.001471818027583553,22,1
2021-01-14,1035193.4981680879,0.0,22,1
2021-01-15,1018219.9945867737,0.01639645497325002,22,1
2021-01-18,1005188.5481872204,0.028984870977228214,12,2
2021-01-19,1035637.6482468128,0.0,12,2
2021-01-20,1057166.8123724335,0.0,12,2
2021-01-21,1023410.2683701843,0.03193114237713784,12,2
2021-01-22,998239.2237040447,0.055741050493390766,12,2
2021-01-25,988258.6231225898,0.06518194521752331,22,0
2021-01-27,985134.5150956897,0.06813711557506523,22,0
2021-01-28,977718.7350634544,0.07515188367546866,22,0
2021-01-29,974888.1059730991,0.07782944511348136,22,0
2021-02-01,984289.7696928213,0.06893618095716197,22,3
2021-02-02,995846.5426888055,0.058004346112622035,22,3
2021-02-03,1009097.4650409302,0.04546997386687613,22,3
2021-02-04,1015589.1297552566,0.039329349096639384,22,3
2021-02-05,1009685.5674082696,0.04491367342265424,22,3
2021-02-08,1028394.529828856,0.02721640729433075,22,0
2021-02-09,1026571.4767717547,0.028940877865829426,22,0
2021-02-10,1035108.0235904857,0.020865948991006186,22,0
2021-02-11,1043630.0191290489,0.012804784528759536,22,0
2021-02-12,1049854.136311514,0.0069172395267580586,22,0
2021-02-15,1075141.503983154,0.0,22,0
2021-02-16,1080236.672278008,0.0,22,0
2021-02-17,1090344.2271210065,0.0,22,0
2021-02-18,1093282.1876895365,0.0,22,0
2021-02-19,1072632.4108409074,0.018887874586403775,22,0
2021-02-22,1062199.030543577,0.028431046893436045,22,1
2021-02-23,1072744.8331526734,0.018785044490906053,22,1
2021-02-24,1083848.800651222,0.008628501538335972,22,1
2021-02-25,1102564.4704011872,0.0,22,1
2021-02-26,1071278.0178666245,0.028376075390111707,22,1
2021-03-01,1105227.497628468,0.0,22,1
2021-03-02,1122244.6337482438,0.0,22,1
2021-03-03,1139341.3913990757,0.0,22,1
2021-03-04,1147420.4888825966,0.0,22,1
2021-03-05,1123517.8119872904,0.02083166295782602,22,1
2021-03-08,1126815.209824689,0.01795791452004999,22,1
2021-03-09,1119439.5646424675,0.024385937423322464,22,1
2021-03-10,1132941.5229660773,0.012618709581018094,22,1
2021-03-12,1123616.4654966379,0.020745684443146072,22,1
2021-03-15,1120126.7761211304,0.023787018818224044,22,1
2021-03-16,1122872.152755191,0.021394367945539877,22,1
2021-03-17,1095495.162232515,0.04525396500514698,22,1
2021-03-18,1087068.2547951017,0.052598184076587555,22,1
2021-03-19,1103703.2352219815,0.038100464550000025,22,1
2021-03-22,1112566.058884301,0.030376335733936766,22,1
2021-03-23,1117175.3760562474,0.026359223248491142,22,1
2021-03-24,1082967.8416776774,0.05617177645806708,22,1
2021-03-25,1058690.6327729118,0.07732985158395894,22,1
2021-03-26,1078442.1196893181,0.06011603406215305,22,1
2021-03-30,1095810.8733362763,0.044978816437712225,22,1
2021-03-31,1099969.1856516325,0.041354763742430696,22,1
2021-04-01,1125848.4074039243,0.018800502246286432,22,1
