symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,holding_days,sector,side,closed_at_end
LIQUIDBEES,2021-01-05,2021-01-11,827.1136474609375,827.1216430664062,9.666876484626385e-06,6,Other,LONG,
TECHM,2021-01-05,2021-01-11,840.9818725585938,882.2357788085938,0.049054453604914894,6,IT,LONG,
HCLTECH,2021-01-05,2021-01-11,798.2850341796875,809.8880004882812,0.014534866384557699,6,IT,LONG,
COALINDIA,2021-01-05,2021-01-11,87.54906463623047,89.11186981201172,0.017850621046321402,6,Energy,LONG,
GOLDBEES,2021-01-05,2021-01-11,44.52000045776367,43.83000183105469,-0.015498621285136571,6,Other,LONG,
INDIGO,2021-01-05,2021-01-18,1742.006103515625,1628.29833984375,-0.06527403287646116,13,Aviation,LONG,
JUNIORBEES,2021-01-11,2021-01-18,357.260009765625,353.760009765625,-0.00979678638618442,7,Other,LONG,
VBL,2021-01-11,2021-01-18,86.91470336914062,78.62351989746094,-0.0953944862063868,7,FMCG,LONG,
NV20BEES,2021-01-11,2021-01-18,76.94999694824219,78.33999633789062,0.01806367049739288,7,Other,LONG,
LTIM,2021-01-11,2021-01-18,3856.3095703125,4040.68115234375,0.04781036861008792,7,IT,LONG,
MOTHERSON,2021-01-11,2021-01-18,44.37014389038086,42.91754913330078,-0.032738112381803464,7,Auto,LONG,
ASIANPAINT,2021-01-11,2021-01-18,2722.864990234375,2479.934814453125,-0.08921859021748246,7,Consumer Disc.,LONG,
BEL,2021-01-11,2021-01-18,40.537559509277344,40.95183181762695,0.010219468398308562,7,Defence,LONG,
JSWSTEEL,2021-01-11,2021-01-18,381.3460998535156,373.1578674316406,-0.021471918619386132,7,Metals,LONG,
TATACONSUM,2021-01-11,2021-01-18,586.4133911132812,579.534912109375,-0.011729744081811933,7,FMCG,LONG,
DIVISLAB,2021-01-11,2021-01-18,3743.5185546875,3535.59130859375,-0.0555432657955951,7,Pharma,LONG,
ASTRAL,2021-01-11,2021-01-18,982.3533325195312,944.3732299804688,-0.03866236442813453,7,Capital Goods,LONG,
ITBEES,2021-01-11,2021-01-18,26.43000030517578,26.799999237060547,0.013999202709517489,7,Other,LONG,
DMART,2021-01-05,2021-01-18,2898.449951171875,2820.949951171875,-0.026738429610856596,13,Retail,LONG,
LIQUIDBEES,2021-01-18,2021-01-25,827.1216430664062,827.1216430664062,0.0,7,Other,LONG,
TECHM,2021-01-18,2021-01-25,845.4723510742188,823.2716674804688,-0.026258320056880446,7,IT,LONG,
HCLTECH,2021-01-18,2021-01-25,805.9390258789062,805.908203125,-3.824452336531614e-05,7,IT,LONG,
GOLDBEES,2021-01-18,2021-01-25,43.029998779296875,43.040000915527344,0.00023244565452507082,7,Other,LONG,
TATASTEEL,2021-01-05,2021-02-01,59.6588134765625,51.738731384277344,-0.1327562790935598,27,Metals,LONG,
TATAELXSI,2021-01-05,2021-02-01,1795.3902587890625,2568.00634765625,0.43033322982842415,27,IT,LONG,
MOTHERSON,2021-01-25,2021-02-01,41.26687240600586,38.282447814941406,-0.07232010610598416,7,Auto,LONG,
BEL,2021-01-25,2021-02-01,40.614280700683594,39.90847396850586,-0.017378289606538644,7,Defence,LONG,
JSWSTEEL,2021-01-25,2021-02-01,355.3613586425781,347.26776123046875,-0.02277568231679883,7,Metals,LONG,
