timestamp,nav_usd
2025-03-01 00:00:00+00:00,100000.0
2025-03-01 01:00:00+00:00,100346.97035122341
2025-03-01 02:00:00+00:00,100555.25917779157
2025-03-01 03:00:00+00:00,100679.89241917907
2025-03-01 04:00:00+00:00,101205.22292041426
2025-03-01 05:00:00+00:00,100885.33314434835
2025-03-01 06:00:00+00:00,100846.10066156124
2025-03-01 07:00:00+00:00,100823.72133275351
2025-03-01 08:00:00+00:00,101180.05607092529
2025-03-01 09:00:00+00:00,101298.5237559838
2025-03-01 10:00:00+00:00,101088.2912535835
2025-03-01 11:00:00+00:00,100944.88516066592
2025-03-01 12:00:00+00:00,100845.6105827247
2025-03-01 13:00:00+00:00,100509.04972331665
2025-03-01 14:00:00+00:00,100819.0251083191
2025-03-01 15:00:00+00:00,100878.50080600023
2025-03-01 16:00:00+00:00,100829.3209775291
2025-03-01 17:00:00+00:00,100722.58685926699
2025-03-01 18:00:00+00:00,100807.8229000103
2025-03-01 19:00:00+00:00,101079.74187954821
2025-03-01 20:00:00+00:00,101044.93156481207
2025-03-01 21:00:00+00:00,101695.70021752613
2025-03-01 22:00:00+00:00,101347.8285784777
2025-03-01 23:00:00+00:00,101161.57624389381
2025-03-02 00:00:00+00:00,101054.9685560436
2025-03-02 01:00:00+00:00,100953.6978117479
2025-03-02 02:00:00+00:00,100941.70082810003
2025-03-02 03:00:00+00:00,100892.38254780776
2025-03-02 04:00:00+00:00,100787.11978792815
2025-03-02 05:00:00+00:00,100771.20597095409
2025-03-02 06:00:00+00:00,100843.3378621843
2025-03-02 07:00:00+00:00,100687.18772626392
2025-03-02 08:00:00+00:00,100578.16691269563
2025-03-02 09:00:00+00:00,100768.82545566754
2025-03-02 10:00:00+00:00,100840.64071084745
2025-03-02 11:00:00+00:00,100889.1306070196
2025-03-02 12:00:00+00:00,100876.15075115424
2025-03-02 13:00:00+00:00,100706.19886175053
2025-03-02 14:00:00+00:00,100497.06729860697
2025-03-02 15:00:00+00:00,100895.36619684701
2025-03-02 16:00:00+00:00,102637.93010699726
2025-03-02 17:00:00+00:00,102768.20913977188
2025-03-02 18:00:00+00:00,102352.00179698237
2025-03-02 19:00:00+00:00,102721.09648480055
2025-03-02 20:00:00+00:00,102855.51109740933
2025-03-02 21:00:00+00:00,103011.05989440063
2025-03-02 22:00:00+00:00,103102.51220657404
2025-03-02 23:00:00+00:00,103438.46027168463
2025-03-03 00:00:00+00:00,103425.90553494853
2025-03-03 01:00:00+00:00,102970.60998541737
2025-03-03 02:00:00+00:00,102769.16074020902
2025-03-03 03:00:00+00:00,102471.35549040735
2025-03-03 04:00:00+00:00,102514.74696147464
2025-03-03 05:00:00+00:00,102454.0801462575
2025-03-03 06:00:00+00:00,101106.70563118721
2025-03-03 07:00:00+00:00,101488.717972391
2025-03-03 08:00:00+00:00,100353.80816930649
2025-03-03 09:00:00+00:00,100381.49173487269
2025-03-03 10:00:00+00:00,101033.08180718636
2025-03-03 11:00:00+00:00,100848.55858405892
2025-03-03 12:00:00+00:00,101145.38714309194
2025-03-03 13:00:00+00:00,101425.20140667511
2025-03-03 14:00:00+00:00,99596.37543155615
2025-03-03 15:00:00+00:00,100027.8337095904
2025-03-03 16:00:00+00:00,100117.03044021687
2025-03-03 17:00:00+00:00,99828.47681128433
2025-03-03 18:00:00+00:00,98034.50138499406
2025-03-03 19:00:00+00:00,96611.27525627399
2025-03-03 20:00:00+00:00,96954.59242286724
2025-03-03 21:00:00+00:00,96379.10630793973
2025-03-03 22:00:00+00:00,97015.36343085184
2025-03-03 23:00:00+00:00,96824.95464218379
2025-03-04 00:00:00+00:00,96918.51196542202
2025-03-04 01:00:00+00:00,95933.01851917455
2025-03-04 02:00:00+00:00,96204.35899359579
2025-03-04 03:00:00+00:00,96132.98447965212
2025-03-04 04:00:00+00:00,95983.86584980412
2025-03-04 05:00:00+00:00,96571.20709206664
2025-03-04 06:00:00+00:00,96368.5344846395
2025-03-04 07:00:00+00:00,96324.88532108875
2025-03-04 08:00:00+00:00,96657.14144092277
2025-03-04 09:00:00+00:00,96570.17632451403
2025-03-04 10:00:00+00:00,96983.34365993197
2025-03-04 11:00:00+00:00,96943.88829245561
2025-03-04 12:00:00+00:00,96877.25759334196
2025-03-04 13:00:00+00:00,96227.10670570804
2025-03-04 14:00:00+00:00,96452.47109068843
2025-03-04 15:00:00+00:00,96922.45833637194
2025-03-04 16:00:00+00:00,96904.15684180881
2025-03-04 17:00:00+00:00,97602.78904324137
2025-03-04 18:00:00+00:00,98163.21639854055
2025-03-04 19:00:00+00:00,98226.39113262494
2025-03-04 20:00:00+00:00,97821.66238522202
2025-03-04 21:00:00+00:00,98302.14247768096
2025-03-04 22:00:00+00:00,98070.44193515339
2025-03-04 23:00:00+00:00,98210.07462290142
2025-03-05 00:00:00+00:00,98115.17405269806
2025-03-05 01:00:00+00:00,98630.69665713006
2025-03-05 02:00:00+00:00,98589.63892297243
2025-03-05 03:00:00+00:00,98081.41335076137
2025-03-05 04:00:00+00:00,98243.10583821854
2025-03-05 05:00:00+00:00,98175.55241282866
2025-03-05 06:00:00+00:00,98331.29775080137
2025-03-05 07:00:00+00:00,98350.7655965604
2025-03-05 08:00:00+00:00,98442.30034109316
2025-03-05 09:00:00+00:00,98644.96780886181
2025-03-05 10:00:00+00:00,99009.70300756086
2025-03-05 11:00:00+00:00,98792.55325756916
2025-03-05 12:00:00+00:00,98889.56091887137
2025-03-05 13:00:00+00:00,98623.1639939474
2025-03-05 14:00:00+00:00,98350.1361389241
2025-03-05 15:00:00+00:00,98386.93675305726
2025-03-05 16:00:00+00:00,98533.69699544267
2025-03-05 17:00:00+00:00,98680.38156022798
2025-03-05 18:00:00+00:00,98828.66534136044
2025-03-05 19:00:00+00:00,99043.07030983052
2025-03-05 20:00:00+00:00,99214.07637542539
2025-03-05 21:00:00+00:00,99173.10001290296
2025-03-05 22:00:00+00:00,99207.69610800617
2025-03-05 23:00:00+00:00,99258.74839628077
2025-03-06 00:00:00+00:00,98971.82301442634
2025-03-06 01:00:00+00:00,99765.83478919137
