timestamp,pair,side,quantity,price,value,commission,slippage_bps
2026-03-01 06:00:00+00:00,NEAR/USD,BUY,7972.230834082464,1.1832366,9433.035306534899,0.9433035306534899,2.0
2026-03-01 08:00:00+00:00,BNB/USD,BUY,11.92325537982694,620.212015,7394.9462444820565,0.7394946244482057,1.0
2026-03-01 08:00:00+00:00,VIRTUAL/USD,BUY,7240.041482297082,0.7049523,5103.883895040737,0.5103883895040737,5.0
2026-03-01 10:00:00+00:00,BNB/USD,BUY,12.922732864187946,623.202314,8053.477024165776,0.8053477024165776,1.0
2026-03-01 16:00:00+00:00,ETH/USD,BUY,5.03271649034182,1974.2274029999999,9935.726806762807,0.9935726806762807,1.0
2026-03-01 20:00:00+00:00,ETH/USD,SELL,5.03271649034182,1914.068574,9632.964476014851,0.9632964476014851,1.0
2026-03-01 22:00:00+00:00,BNB/USD,SELL,12.756164364984802,615.2584680000001,7848.3381447567435,0.7848338144756744,1.0
2026-03-02 02:00:00+00:00,VIRTUAL/USD,SELL,7240.041482297082,0.6940528,5024.97106290444,0.5024971062904441,5.0
2026-03-02 14:00:00+00:00,UNI/USD,BUY,1766.6542088850904,3.8831646,6860.209084383589,0.6860209084383588,3.0
2026-03-02 16:00:00+00:00,BNB/USD,SELL,12.089823879030085,649.065087,7847.082587857339,0.7847082587857339,1.0
2026-03-02 16:00:00+00:00,ARB/USD,BUY,48776.76637952184,0.10543161999999999,5142.613497754522,0.5142613497754522,3.0
2026-03-02 18:00:00+00:00,ARB/USD,SELL,48776.76637952184,0.10376886,5061.509441689309,0.5061509441689309,3.0
2026-03-02 18:00:00+00:00,VIRTUAL/USD,BUY,6792.080062149926,0.7839917999999999,5324.935073669031,0.5324935073669032,5.0
2026-03-02 18:00:00+00:00,ETH/USD,BUY,3.3575570405379,2029.60294,6814.507640693421,0.6814507640693421,1.0
2026-03-02 20:00:00+00:00,ENA/USD,BUY,47840.106399788456,0.11603480000000001,5551.117178078174,0.5551117178078174,3.0
2026-03-02 20:00:00+00:00,SOL/USD,BUY,61.6210362012344,87.578757,5396.693755556111,0.5396693755556111,1.0
2026-03-02 22:00:00+00:00,FORM/USD,BUY,19885.987390872764,0.2785392,5539.027019063787,0.5539027019063787,5.0
2026-03-03 02:00:00+00:00,SOL/USD,SELL,61.6210362012344,86.20137899999999,5311.818295955326,0.5311818295955326,1.0
2026-03-03 08:00:00+00:00,UNI/USD,SELL,1493.932798918021,3.8168546,5702.124275641124,0.5702124275641124,3.0
2026-03-03 10:00:00+00:00,ETH/USD,SELL,3.3575570405379,1957.854195,6573.607136768912,0.6573607136768912,1.0
2026-03-03 16:00:00+00:00,ENA/USD,SELL,47840.106399788456,0.11116664,5318.223885706979,0.5318223885706979,3.0
2026-03-03 18:00:00+00:00,VIRTUAL/USD,SELL,6792.080062149926,0.7462267000000001,5068.431490913935,0.5068431490913935,5.0
2026-03-03 20:00:00+00:00,BNB/USD,BUY,8.454420293977652,631.723166,5340.853154806213,0.5340853154806213,1.0
2026-03-03 20:00:00+00:00,APT/USD,BUY,7238.838100245657,1.0013002999999998,7248.250761427405,0.7248250761427406,3.0
2026-03-03 22:00:00+00:00,UNI/USD,BUY,1637.7547458118495,3.8961685,6380.968451357635,0.6380968451357635,3.0
2026-03-04 02:00:00+00:00,LTC/USD,BUY,165.3603736406741,55.021001999999996,9098.293448804277,0.9098293448804278,2.0
2026-03-04 04:00:00+00:00,LTC/USD,SELL,107.42568926944662,54.679062,5873.935923956807,0.5873935923956807,2.0
2026-03-04 04:00:00+00:00,ICP/USD,BUY,3560.792433867224,2.5317593,9015.06935981298,0.901506935981298,3.0
2026-03-04 06:00:00+00:00,LTC/USD,BUY,113.71255182615778,54.890976,6241.792953188383,0.6241792953188383,2.0
2026-03-04 08:00:00+00:00,BNB/USD,SELL,8.454420293977652,651.184875,5505.390622331301,0.5505390622331301,1.0
2026-03-04 08:00:00+00:00,ENA/USD,BUY,54683.10775157133,0.11563467999999999,6323.26366625847,0.6323263666258471,3.0
2026-03-04 08:00:00+00:00,AVAX/USD,BUY,550.8460144128909,9.381876,5167.969002315956,0.5167969002315956,2.0
2026-03-04 10:00:00+00:00,AVAX/USD,SELL,550.8460144128909,9.338132,5143.872794261478,0.5143872794261478,2.0
2026-03-04 10:00:00+00:00,LTC/USD,SELL,171.64723619738527,55.978802,9608.606648940664,0.9608606648940664,2.0
2026-03-04 10:00:00+00:00,BNB/USD,BUY,21.624551333595438,651.3351269999999,14084.829889185403,1.4084829889185404,1.0
2026-03-04 12:00:00+00:00,ICP/USD,SELL,2122.5205721179736,2.5422371000000004,5395.950543951539,0.5395950543951539,3.0
2026-03-04 12:00:00+00:00,BNB/USD,SELL,11.98757803131286,650.584935,7798.937674309105,0.7798937674309105,1.0
2026-03-04 12:00:00+00:00,APT/USD,SELL,7238.838100245657,0.9937018000000001,7193.2464501226905,0.7193246450122691,3.0
2026-03-04 12:00:00+00:00,BTC/USD,BUY,0.17150725433190586,71346.84397100001,12236.501314713103,1.2236501314713104,1.0
2026-03-04 12:00:00+00:00,SOL/USD,BUY,171.2424582246924,89.428942,15314.031864513441,1.5314031864513442,1.0
2026-03-04 14:00:00+00:00,UNI/USD,SELL,1910.4761557789188,3.9638105,7572.765446276115,0.7572765446276115,3.0
2026-03-04 14:00:00+00:00,BTC/USD,BUY,0.1007816069411259,71628.202104,7218.805310344855,0.7218805310344855,1.0
2026-03-04 16:00:00+00:00,ICP/USD,SELL,1438.2718617492505,2.5352392,3646.3632041636806,0.36463632041636806,3.0
2026-03-04 18:00:00+00:00,NEAR/USD,SELL,4544.2293742295515,1.3127374,5965.379853729729,0.5965379853729729,2.0
2026-03-04 18:00:00+00:00,BNB/USD,SELL,9.636973302282577,661.483845,6374.702154156226,0.6374702154156227,1.0
2026-03-04 18:00:00+00:00,DOGE/USD,BUY,88467.56829957443,0.102190434,9040.539199458153,0.9040539199458154,2.0
2026-03-04 20:00:00+00:00,BTC/USD,SELL,0.09736287740094493,73012.378032,7108.69521108106,0.710869521108106,1.0
2026-03-04 20:00:00+00:00,NEAR/USD,SELL,3428.0014598529124,1.3107378,4493.211091884395,0.4493211091884395,2.0
2026-03-04 20:00:00+00:00,ZEC/USD,BUY,22.222533405483382,246.123,5469.476589357786,0.5469476589357787,5.0
2026-03-04 20:00:00+00:00,DOGE/USD,BUY,52400.72419032047,0.102240444,5357.473307139905,0.5357473307139905,2.0
2026-03-04 20:00:00+00:00,SOL/USD,BUY,92.84598378891465,92.879287,8623.468775127953,0.8623468775127953,1.0
2026-03-04 22:00:00+00:00,SOL/USD,SELL,112.65742486775733,91.32086699999999,10287.973712910958,1.0287973712910958,1.0
2026-03-04 22:00:00+00:00,BTC/USD,BUY,0.09454020896674128,72713.130586,6874.314560226387,0.6874314560226387,1.0
2026-03-04 22:00:00+00:00,ETH/USD,BUY,3.492736883138828,2132.323211,7447.643925832717,0.7447643925832718,1.0
2026-03-05 00:00:00+00:00,DOGE/USD,SELL,62473.676124984166,0.09812037200000001,6129.9403415909655,0.6129940341590966,2.0
