timestamp,nav_usd
2025-01-01 00:00:00+00:00,100000.0
2025-01-01 01:00:00+00:00,99793.43613416764
2025-01-01 02:00:00+00:00,99831.48284007984
2025-01-01 03:00:00+00:00,99599.39518012997
2025-01-01 04:00:00+00:00,99423.581142665
2025-01-01 05:00:00+00:00,99533.14840817521
2025-01-01 06:00:00+00:00,99597.24152767722
2025-01-01 07:00:00+00:00,99393.02615564133
2025-01-01 08:00:00+00:00,99076.58128446687
2025-01-01 09:00:00+00:00,98991.46802885027
2025-01-01 10:00:00+00:00,99024.21140818406
2025-01-01 11:00:00+00:00,99369.28092036633
2025-01-01 12:00:00+00:00,99591.62649374673
2025-01-01 13:00:00+00:00,99597.30219703919
2025-01-01 14:00:00+00:00,99584.70915259804
2025-01-01 15:00:00+00:00,100011.56753924995
2025-01-01 16:00:00+00:00,100332.16966996888
2025-01-01 17:00:00+00:00,100269.93988433434
2025-01-01 18:00:00+00:00,100988.98440135122
2025-01-01 19:00:00+00:00,101161.54707962778
2025-01-01 20:00:00+00:00,101059.37897958151
2025-01-01 21:00:00+00:00,101103.68363282873
2025-01-01 22:00:00+00:00,101071.80919925908
2025-01-01 23:00:00+00:00,101008.8840032663
2025-01-02 00:00:00+00:00,101488.60541230059
2025-01-02 01:00:00+00:00,101263.5530566309
2025-01-02 02:00:00+00:00,101339.24918060543
2025-01-02 03:00:00+00:00,101407.97037681343
2025-01-02 04:00:00+00:00,101244.46347332228
2025-01-02 05:00:00+00:00,100965.8469759168
2025-01-02 06:00:00+00:00,100794.07070781745
2025-01-02 07:00:00+00:00,100994.54685499938
2025-01-02 08:00:00+00:00,101065.38285480152
2025-01-02 09:00:00+00:00,101319.96552436537
2025-01-02 10:00:00+00:00,101417.7758510596
2025-01-02 11:00:00+00:00,101440.94470943832
2025-01-02 12:00:00+00:00,101485.57832418485
2025-01-02 13:00:00+00:00,101352.14284375812
2025-01-02 14:00:00+00:00,101333.60564344208
2025-01-02 15:00:00+00:00,101157.41889190371
2025-01-02 16:00:00+00:00,101386.70959310929
2025-01-02 17:00:00+00:00,101407.38980724191
2025-01-02 18:00:00+00:00,101364.77661635834
2025-01-02 19:00:00+00:00,101198.87081640598
2025-01-02 20:00:00+00:00,101182.28612865768
2025-01-02 21:00:00+00:00,101221.60456111185
2025-01-02 22:00:00+00:00,101422.9679391674
2025-01-02 23:00:00+00:00,101347.92431345636
2025-01-03 00:00:00+00:00,101454.15703306097
2025-01-03 01:00:00+00:00,101605.33245767627
2025-01-03 02:00:00+00:00,101955.30302573123
2025-01-03 03:00:00+00:00,102181.91205132948
2025-01-03 04:00:00+00:00,101893.95285951727
2025-01-03 05:00:00+00:00,101982.74167668915
